,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
384,4,5:21.0,T. Hardaway enters the game for D. Schröder,,84,93
385,4,5:08.0,,Shooting foul by K. Bazemore (drawn by D. DeRozan),84,93
386,4,5:08.0,,D. DeRozan makes free throw 1 of 2,84,94
387,4,5:08.0,,D. DeRozan makes free throw 2 of 2,84,95
388,4,4:47.0,T. Hardaway misses 3-pt jump shot from 25 ft,,84,95
389,4,4:47.0,,Defensive rebound by J. Valančiūnas,84,95
390,4,4:38.0,,K. Lowry makes 2-pt jump shot from 5 ft,84,97
391,4,4:27.0,M. Scott misses 3-pt jump shot from 24 ft,,84,97
392,4,4:26.0,,Defensive rebound by N. Powell,84,97
393,4,4:05.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft (assist by P. Patterson),84,99
394,4,4:03.0,Atlanta full timeout,,84,99
395,4,4:03.0,D. Schröder enters the game for K. Hinrich,,84,99
396,4,3:51.0,K. Bazemore misses 2-pt jump shot from 7 ft,,84,99
397,4,3:50.0,,Defensive rebound by N. Powell,84,99
398,4,3:40.0,,Offensive foul by J. Valančiūnas (drawn by M. Muscala),84,99
399,4,3:40.0,,Turnover by J. Valančiūnas (offensive foul),84,99
400,4,3:33.0,D. Schröder makes 2-pt jump shot from 19 ft,,86,99
401,4,3:09.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by K. Lowry),86,101
402,4,3:01.0,Turnover by K. Bazemore (lost ball),,86,101
403,4,3:01.0,K. Hinrich enters the game for K. Bazemore,,86,101
404,4,2:49.0,,K. Lowry misses 2-pt jump shot from 4 ft (block by M. Muscala),86,101
405,4,2:47.0,Defensive rebound by T. Hardaway,,86,101
406,4,2:43.0,K. Hinrich makes 3-pt jump shot from 23 ft (assist by T. Hardaway),,89,101
407,4,2:27.0,,N. Powell misses 2-pt layup from 2 ft (block by M. Muscala),89,101
408,4,2:26.0,Defensive rebound by T. Hardaway,,89,101
409,4,2:16.0,D. Schröder misses 2-pt layup from 5 ft,,89,101
410,4,2:15.0,,Defensive rebound by K. Lowry,89,101
411,4,1:57.0,,D. DeRozan misses 2-pt jump shot from 15 ft,89,101
412,4,1:56.0,,Offensive rebound by D. DeRozan,89,101
413,4,1:34.0,,K. Lowry makes 2-pt hook shot from 5 ft,89,103
414,4,1:27.0,D. Schröder misses 2-pt jump shot from 6 ft,,89,103
415,4,1:26.0,Offensive rebound by M. Scott,,89,103
416,4,1:20.0,Personal foul by J. Valančiūnas,,89,103
417,4,1:20.0,K. Humphries enters the game for D. Schröder,,89,103
418,4,1:20.0,,B. Biyombo enters the game for J. Valančiūnas,89,103
419,4,1:06.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by K. Humphries),,92,103
420,4,0:44.0,,D. DeRozan misses 2-pt layup from 3 ft,92,103
421,4,0:44.0,Defensive rebound by M. Scott,,92,103
422,4,0:39.0,M. Muscala makes 2-pt dunk at rim (assist by M. Scott),,94,103
423,4,0:29.0,,Personal foul by T. Hardaway,94,103
424,4,0:16.0,,D. DeRozan makes 2-pt jump shot from 16 ft,94,105
425,4,0:09.0,M. Scott makes 3-pt jump shot from 27 ft (assist by K. Hinrich),,97,105
