,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
386,4,1:32.0,R. Hood makes 2-pt jump shot from 16 ft,,92,92
387,4,1:20.0,,D. Cunningham misses 3-pt jump shot from 23 ft,92,92
388,4,1:19.0,Defensive rebound by R. Gobert,,92,92
389,4,1:13.0,Utah full timeout,,92,92
390,4,1:11.0,Turnover by G. Hayward (lost ball),,92,92
391,4,0:59.0,,A. Davis makes 2-pt jump shot from 4 ft (assist by J. Holiday),92,94
392,4,0:47.0,Shooting foul by R. Anderson (drawn by D. Favors),,92,94
393,4,0:47.0,D. Favors misses free throw 1 of 2,,92,94
394,4,0:47.0,Offensive rebound by Team,,92,94
395,4,0:47.0,D. Favors makes free throw 2 of 2,,93,94
396,4,0:36.0,,A. Davis makes 3-pt jump shot from 25 ft (assist by J. Holiday),93,97
397,4,0:28.0,Shooting foul by D. Cunningham (drawn by G. Hayward),,93,97
398,4,0:28.0,G. Hayward misses free throw 1 of 2,,93,97
399,4,0:28.0,Offensive rebound by Team,,93,97
400,4,0:28.0,T. Booker enters the game for R. Gobert,,93,97
401,4,0:28.0,,A. Ajinça enters the game for R. Anderson,93,97
402,4,0:28.0,G. Hayward makes free throw 2 of 2,,94,97
403,4,0:28.0,,New Orleans full timeout,94,97
404,4,0:28.0,R. Gobert enters the game for D. Favors,,94,97
405,4,0:28.0,,R. Anderson enters the game for A. Ajinça,94,97
406,4,0:23.0,,Personal take foul by C. Johnson (drawn by N. Cole),94,97
407,4,0:23.0,,N. Cole makes free throw 1 of 2,94,98
408,4,0:23.0,J. Ingles enters the game for R. Gobert,,94,98
409,4,0:23.0,D. Favors enters the game for T. Booker,,94,98
410,4,0:23.0,,N. Cole makes free throw 2 of 2,94,99
411,4,0:16.0,R. Hood misses 3-pt jump shot from 26 ft,,94,99
412,4,0:15.0,,Defensive rebound by A. Davis,94,99
413,4,0:11.0,,Personal take foul by G. Hayward (drawn by J. Holiday),94,99
414,4,0:11.0,,J. Holiday misses free throw 1 of 2,94,99
415,4,0:11.0,,Offensive rebound by Team,94,99
416,4,0:11.0,R. Gobert enters the game for J. Ingles,,94,99
417,4,0:11.0,,A. Gee enters the game for R. Anderson,94,99
418,4,0:11.0,,J. Holiday makes free throw 2 of 2,94,100
419,4,0:11.0,Utah full timeout,,94,100
420,4,0:11.0,J. Ingles enters the game for R. Gobert,,94,100
421,4,0:11.0,Utah full timeout,,94,100
422,4,0:08.0,R. Hood makes 2-pt layup from 2 ft (assist by J. Ingles),,96,100
423,4,0:08.0,,New Orleans full timeout,96,100
424,4,0:08.0,,R. Anderson enters the game for A. Gee,96,100
425,4,0:08.0,,T. Douglas enters the game for D. Cunningham,96,100
426,4,0:08.0,R. Gobert enters the game for J. Ingles,,96,100
