,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
376,4,4:54.0,Shooting foul by K. Porziņģis (drawn by G. Antetokounmpo),,78,89
377,4,4:54.0,G. Antetokounmpo misses free throw 1 of 2,,78,89
378,4,4:54.0,Offensive rebound by Team,,78,89
379,4,4:54.0,G. Antetokounmpo misses free throw 2 of 2,,78,89
380,4,4:53.0,,Defensive rebound by D. Williams,78,89
381,4,4:37.0,,A. Afflalo misses 3-pt jump shot from 23 ft,78,89
382,4,4:35.0,,Offensive rebound by K. Porziņģis,78,89
383,4,4:20.0,,J. Calderón makes 3-pt jump shot from 26 ft (assist by C. Anthony),78,92
384,4,4:06.0,J. Parker misses 2-pt layup from 2 ft,,78,92
385,4,4:05.0,Offensive rebound by G. Monroe,,78,92
386,4,4:04.0,Turnover by G. Monroe (lost ball),,78,92
387,4,4:02.0,,Personal foul by K. Middleton (drawn by J. Calderón),78,92
388,4,3:50.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by D. Williams),78,94
389,4,3:50.0,Milwaukee full timeout,,78,94
390,4,3:39.0,Shooting foul by C. Anthony (drawn by K. Middleton),,78,94
391,4,3:39.0,K. Middleton makes free throw 1 of 3,,79,94
392,4,3:39.0,K. Middleton makes free throw 2 of 3,,80,94
393,4,3:39.0,K. Middleton makes free throw 3 of 3,,81,94
394,4,3:15.0,,K. Porziņģis makes 3-pt jump shot from 28 ft (assist by A. Afflalo),81,97
395,4,2:57.0,Turnover by G. Antetokounmpo (bad pass),,81,97
396,4,2:45.0,,Shooting foul by J. Parker (drawn by K. Porziņģis),81,97
397,4,2:45.0,,K. Porziņģis misses free throw 1 of 2,81,97
398,4,2:45.0,,Offensive rebound by Team,81,97
399,4,2:45.0,T. Ennis enters the game for K. Middleton,,81,97
400,4,2:45.0,M. Plumlee enters the game for G. Monroe,,81,97
401,4,2:45.0,J. O'Bryant enters the game for J. Parker,,81,97
402,4,2:45.0,D. Inglis enters the game for G. Antetokounmpo,,81,97
403,4,2:45.0,,L. Thomas enters the game for C. Anthony,81,97
404,4,2:45.0,,L. Galloway enters the game for J. Calderón,81,97
405,4,2:45.0,,K. Porziņģis makes free throw 2 of 2,81,98
406,4,2:28.0,M. Plumlee misses 2-pt jump shot from 5 ft,,81,98
407,4,2:27.0,,Defensive rebound by Team,81,98
408,4,2:15.0,,A. Afflalo makes 2-pt jump shot from 12 ft (assist by L. Thomas),81,100
409,4,2:05.0,Shooting foul by K. Porziņģis (drawn by M. Plumlee),,81,100
410,4,2:05.0,M. Plumlee makes free throw 1 of 2,,82,100
411,4,2:05.0,,K. O'Quinn enters the game for K. Porziņģis,82,100
412,4,2:05.0,,J. Grant enters the game for A. Afflalo,82,100
413,4,2:05.0,M. Plumlee makes free throw 2 of 2,,83,100
414,4,1:48.0,,K. O'Quinn misses 2-pt jump shot from 16 ft,83,100
415,4,1:46.0,Defensive rebound by R. Vaughn,,83,100
416,4,1:38.0,Def 3 sec tech foul by K. O'Quinn,,83,100
417,4,1:38.0,R. Vaughn makes technical free throw,,84,100
418,4,1:27.0,J. O'Bryant misses 2-pt jump shot from 16 ft,,84,100
419,4,1:26.0,Offensive rebound by M. Plumlee,,84,100
420,4,1:21.0,R. Vaughn makes 3-pt jump shot from 25 ft (assist by T. Ennis),,87,100
421,4,1:01.0,,Turnover by J. Grant (bad pass; steal by M. Plumlee),87,100
422,4,0:57.0,M. Plumlee misses 2-pt dunk at rim,,87,100
423,4,0:56.0,Offensive rebound by Team,,87,100
424,4,0:54.0,J. O'Bryant misses 2-pt jump shot from 8 ft,,87,100
425,4,0:52.0,,Defensive rebound by K. O'Quinn,87,100
426,4,0:42.0,,Turnover by D. Williams (lost ball; steal by R. Vaughn),87,100
427,4,0:39.0,T. Ennis misses 2-pt layup from 1 ft,,87,100
428,4,0:37.0,Offensive rebound by R. Vaughn,,87,100
429,4,0:36.0,Shooting foul by L. Thomas (drawn by R. Vaughn),,87,100
430,4,0:36.0,R. Vaughn makes free throw 1 of 2,,88,100
431,4,0:36.0,R. Vaughn misses free throw 2 of 2,,88,100
432,4,0:33.0,,Defensive rebound by J. Grant,88,100
433,4,0:12.0,,J. Grant misses 2-pt jump shot from 19 ft (block by R. Vaughn),88,100
434,4,0:11.0,,Offensive rebound by Team,88,100
435,4,0:09.0,,J. Grant misses 2-pt jump shot from 17 ft,88,100
436,4,0:07.0,Defensive rebound by D. Inglis,,88,100
