,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA LAKERS_ACTION,NEW YORK_SCORE,LA LAKERS_SCORE
395,4,3:32.0,,L. Nance misses free throw 1 of 1,76,79
396,4,3:31.0,,Offensive rebound by B. Bass,76,79
397,4,3:17.0,,K. Bryant makes 2-pt jump shot from 9 ft (assist by L. Williams),76,81
398,4,3:16.0,New York full timeout,,76,81
399,4,2:56.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,79,81
400,4,2:40.0,,L. Williams makes 2-pt jump shot from 16 ft,79,83
401,4,2:24.0,R. Lopez makes 2-pt hook shot from 2 ft (assist by C. Anthony),,81,83
402,4,2:00.0,,L. Williams misses 3-pt jump shot from 24 ft,81,83
403,4,2:00.0,Defensive rebound by Team,,81,83
404,4,1:48.0,S. Vujačić misses 3-pt jump shot from 23 ft,,81,83
405,4,1:46.0,,Defensive rebound by L. Nance,81,83
406,4,1:32.0,,K. Bryant makes 2-pt jump shot from 13 ft,81,85
407,4,1:23.0,C. Anthony makes 3-pt jump shot from 25 ft,,84,85
408,4,1:05.0,,K. Bryant misses 2-pt jump shot from 13 ft,84,85
409,4,1:04.0,Defensive rebound by C. Anthony,,84,85
410,4,0:55.0,C. Anthony makes 2-pt jump shot from 20 ft,,86,85
411,4,0:55.0,,LA Lakers full timeout,86,85
412,4,0:41.0,,L. Williams makes 2-pt jump shot from 19 ft,86,87
413,4,0:29.0,Shooting foul by B. Bass (drawn by R. Lopez),,86,87
414,4,0:29.0,R. Lopez makes free throw 1 of 2,,87,87
415,4,0:29.0,R. Lopez misses free throw 2 of 2,,87,87
416,4,0:29.0,,Defensive rebound by M. Huertas,87,87
417,4,0:10.0,,K. Bryant misses 2-pt jump shot from 12 ft,87,87
418,4,0:09.0,Defensive rebound by C. Anthony,,87,87
419,4,0:09.0,New York full timeout,,87,87
420,4,0:00.0,J. Calderón makes 3-pt jump shot from 25 ft,,90,87
421,4,0:00.0,,LA Lakers full timeout,90,87
422,4,0:00.0,K. O'Quinn enters the game for J. Calderón,,90,87
