,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
390,4,3:50.0,T. Johnson makes free throw 1 of 1,,72,88
391,4,3:36.0,,T. Daniels makes 2-pt jump shot from 18 ft,72,90
392,4,3:18.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by B. Udrih),,75,90
393,4,2:57.0,,T. Daniels makes 3-pt jump shot from 27 ft (assist by F. Kaminsky),75,93
394,4,2:27.0,Turnover by T. Johnson (bad pass; steal by T. Daniels),,75,93
395,4,2:21.0,,T. Hansbrough makes 2-pt layup at rim,75,95
396,4,2:13.0,Miami full timeout,,75,95
397,4,2:00.0,J. Winslow makes 3-pt jump shot from 23 ft (assist by T. Johnson),,78,95
398,4,1:38.0,,T. Daniels misses 3-pt jump shot from 30 ft,78,95
399,4,1:37.0,,Offensive rebound by T. Hansbrough,78,95
400,4,1:34.0,,T. Hansbrough makes 2-pt layup from 1 ft,78,97
401,4,1:11.0,T. Johnson misses 3-pt jump shot from 54 ft,,78,97
402,4,1:11.0,Offensive rebound by Team,,78,97
403,4,1:11.0,Turnover by Team (shot clock),,78,97
404,4,1:00.0,,T. Daniels misses 3-pt jump shot from 23 ft,78,97
405,4,0:59.0,Defensive rebound by J. Richardson,,78,97
406,4,0:55.0,T. Johnson makes 2-pt layup at rim (assist by J. Winslow),,80,97
407,4,0:55.0,Shooting foul by T. Hansbrough (drawn by T. Johnson),,80,97
408,4,0:55.0,T. Johnson makes free throw 1 of 1,,81,97
409,4,0:41.0,,B. Roberts makes 2-pt jump shot from 20 ft (assist by T. Daniels),81,99
410,4,0:27.0,J. Richardson misses 3-pt jump shot from 25 ft,,81,99
411,4,0:26.0,Offensive rebound by U. Haslem,,81,99
412,4,0:19.0,B. Udrih misses 2-pt jump shot from 13 ft,,81,99
413,4,0:18.0,,Defensive rebound by F. Kaminsky,81,99
