,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,GOLDEN STATE_ACTION,MILWAUKEE_SCORE,GOLDEN STATE_SCORE
376,4,8:45.0,G. Antetokounmpo misses 2-pt jump shot from 5 ft,,100,89
377,4,8:44.0,Offensive rebound by J. O'Bryant,,100,89
378,4,8:44.0,J. O'Bryant misses 2-pt layup from 1 ft,,100,89
379,4,8:43.0,Offensive rebound by M. Plumlee,,100,89
380,4,8:40.0,Personal foul by D. Green (drawn by R. Vaughn),,100,89
381,4,8:23.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,100,89
382,4,8:23.0,,Defensive rebound by F. Ezeli,100,89
383,4,8:09.0,,K. Thompson misses 3-pt jump shot from 25 ft,100,89
384,4,8:08.0,Defensive rebound by J. O'Bryant,,100,89
385,4,7:54.0,O. Mayo misses 3-pt jump shot from 23 ft,,100,89
386,4,7:54.0,,Defensive rebound by S. Livingston,100,89
387,4,7:44.0,,D. Green makes 2-pt jump shot from 3 ft (assist by S. Livingston),100,91
388,4,7:44.0,,Shooting foul by J. O'Bryant (drawn by D. Green),100,91
389,4,7:44.0,,B. Rush enters the game for S. Livingston,100,91
390,4,7:44.0,K. Middleton enters the game for J. O'Bryant,,100,91
391,4,7:44.0,,D. Green makes free throw 1 of 1,100,92
392,4,7:20.0,G. Antetokounmpo misses 2-pt jump shot from 4 ft,,100,92
393,4,7:18.0,,Defensive rebound by S. Curry,100,92
394,4,7:12.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),100,94
395,4,6:48.0,O. Mayo misses 2-pt jump shot from 17 ft,,100,94
396,4,6:48.0,,Defensive rebound by S. Curry,100,94
397,4,6:38.0,,D. Green makes 3-pt jump shot from 25 ft (assist by B. Rush),100,97
398,4,6:36.0,Milwaukee full timeout,,100,97
399,4,6:36.0,G. Monroe enters the game for M. Plumlee,,100,97
400,4,6:36.0,M. Carter-Williams enters the game for O. Mayo,,100,97
401,4,6:36.0,J. Parker enters the game for R. Vaughn,,100,97
402,4,6:19.0,M. Carter-Williams misses 2-pt jump shot from 16 ft,,100,97
403,4,6:18.0,,Defensive rebound by B. Rush,100,97
404,4,6:09.0,,Shooting foul by M. Carter-Williams (drawn by S. Curry),100,97
405,4,6:09.0,,S. Curry makes free throw 1 of 3,100,98
406,4,6:09.0,,S. Curry makes free throw 2 of 3,100,99
407,4,6:09.0,,S. Curry makes free throw 3 of 3,100,100
408,4,5:50.0,G. Monroe misses 2-pt layup from 2 ft,,100,100
409,4,5:48.0,Offensive rebound by G. Antetokounmpo,,100,100
410,4,5:48.0,G. Antetokounmpo makes 2-pt dunk at rim,,102,100
411,4,5:40.0,,Shooting foul by J. Parker (drawn by D. Green),102,100
412,4,5:40.0,,D. Green makes free throw 1 of 2,102,101
413,4,5:40.0,,D. Green misses free throw 2 of 2,102,101
414,4,5:38.0,Defensive rebound by G. Monroe,,102,101
415,4,5:20.0,G. Monroe misses 2-pt jump shot from 6 ft,,102,101
416,4,5:20.0,,Defensive rebound by Team,102,101
417,4,5:11.0,,F. Ezeli makes 2-pt dunk at rim (assist by D. Green),102,103
418,4,4:47.0,K. Middleton misses 2-pt jump shot from 16 ft,,102,103
419,4,4:47.0,,Defensive rebound by D. Green,102,103
420,4,4:45.0,,Shooting foul by G. Antetokounmpo (drawn by S. Curry),102,103
421,4,4:45.0,,S. Curry makes free throw 1 of 2,102,104
422,4,4:45.0,,S. Curry misses free throw 2 of 2,102,104
423,4,4:43.0,Defensive rebound by G. Monroe,,102,104
424,4,4:25.0,J. Parker misses 2-pt layup from 1 ft,,102,104
425,4,4:24.0,Offensive rebound by Team,,102,104
426,4,4:24.0,Personal foul by D. Green (drawn by G. Monroe),,102,104
427,4,4:16.0,M. Carter-Williams makes 2-pt hook shot from 11 ft,,104,104
428,4,4:00.0,,D. Green misses 2-pt layup from 2 ft,104,104
429,4,3:59.0,,Offensive rebound by F. Ezeli,104,104
430,4,3:59.0,,F. Ezeli makes 2-pt layup from 2 ft,104,106
431,4,3:44.0,K. Middleton misses 3-pt jump shot from 25 ft (block by K. Thompson),,104,106
432,4,3:43.0,,Defensive rebound by S. Curry,104,106
433,4,3:30.0,,Turnover by S. Curry (palming),104,106
434,4,3:11.0,G. Antetokounmpo makes 2-pt hook shot from 9 ft (assist by K. Middleton),,106,106
435,4,2:52.0,,S. Curry makes 2-pt jump shot from 4 ft (assist by D. Green),106,108
436,4,2:28.0,G. Monroe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,108,108
437,4,2:16.0,,S. Curry makes 2-pt layup from 1 ft,108,110
438,4,1:58.0,Turnover by G. Antetokounmpo (bad pass; steal by S. Curry),,108,110
439,4,1:56.0,,Personal foul by G. Monroe (drawn by S. Curry),108,110
440,4,1:56.0,,Golden State full timeout,108,110
441,4,1:56.0,O. Mayo enters the game for J. Parker,,108,110
442,4,1:56.0,,A. Iguodala enters the game for B. Rush,108,110
443,4,1:56.0,,Violation by Team (delay of game),108,110
444,4,1:56.0,,S. Curry makes free throw 1 of 2,108,111
445,4,1:56.0,,S. Curry makes free throw 2 of 2,108,112
446,4,1:36.0,Turnover by K. Middleton (bad pass),,108,112
447,4,1:21.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Curry),108,115
448,4,1:14.0,O. Mayo makes 2-pt layup from 2 ft,,110,115
449,4,0:58.0,,D. Green misses 2-pt jump shot from 3 ft (block by G. Antetokounmpo),110,115
450,4,0:56.0,,Offensive rebound by F. Ezeli,110,115
451,4,0:51.0,,S. Curry misses 3-pt jump shot from 24 ft,110,115
452,4,0:51.0,Defensive rebound by Team,,110,115
453,4,0:51.0,,Loose ball foul by D. Green (drawn by G. Antetokounmpo),110,115
454,4,0:51.0,Milwaukee full timeout,,110,115
455,4,0:45.0,K. Middleton misses 3-pt jump shot from 25 ft,,110,115
456,4,0:45.0,,Defensive rebound by K. Thompson,110,115
457,4,0:44.0,,Personal foul by G. Antetokounmpo (drawn by K. Thompson),110,115
458,4,0:44.0,J. Parker enters the game for G. Antetokounmpo,,110,115
459,4,0:44.0,,K. Thompson makes free throw 1 of 2,110,116
460,4,0:44.0,,K. Thompson makes free throw 2 of 2,110,117
461,4,0:44.0,Milwaukee full timeout,,110,117
462,4,0:41.0,O. Mayo misses 3-pt jump shot from 23 ft,,110,117
463,4,0:41.0,Offensive rebound by Team,,110,117
464,4,0:35.0,K. Middleton misses 3-pt jump shot from 24 ft,,110,117
465,4,0:34.0,,Defensive rebound by K. Thompson,110,117
466,4,0:32.0,,Personal foul by J. Parker (drawn by F. Ezeli),110,117
467,4,0:32.0,,F. Ezeli misses free throw 1 of 2,110,117
468,4,0:32.0,,Offensive rebound by Team,110,117
469,4,0:32.0,,F. Ezeli misses free throw 2 of 2,110,117
470,4,0:31.0,,Offensive rebound by S. Curry,110,117
471,4,0:29.0,,Turnover by S. Curry (dbl dribble),110,117
472,4,0:25.0,J. Parker makes 2-pt dunk at rim (assist by O. Mayo),,112,117
473,4,0:23.0,,Personal foul by J. Parker (drawn by K. Thompson),112,117
474,4,0:23.0,,K. Thompson makes free throw 1 of 2,112,118
475,4,0:23.0,,K. Thompson makes free throw 2 of 2,112,119
476,4,0:12.0,O. Mayo misses 3-pt jump shot from 25 ft (block by K. Thompson),,112,119
477,4,0:11.0,Offensive rebound by M. Carter-Williams,,112,119
478,4,0:11.0,M. Carter-Williams misses 2-pt layup from 1 ft,,112,119
479,4,0:10.0,,Defensive rebound by F. Ezeli,112,119
480,4,0:10.0,,Personal foul by J. Parker (drawn by F. Ezeli),112,119
481,4,0:10.0,,F. Ezeli makes free throw 1 of 2,112,120
482,4,0:10.0,,F. Ezeli makes free throw 2 of 2,112,121
