,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
389,4,5:22.0,J. Martin enters the game for Z. Randolph,,75,93
390,4,5:09.0,J. Green misses 2-pt jump shot from 5 ft,,75,93
391,4,5:08.0,Offensive rebound by J. Green,,75,93
392,4,5:07.0,J. Green misses 2-pt layup from 2 ft,,75,93
393,4,5:06.0,,Defensive rebound by C. Parsons,75,93
394,4,5:01.0,,C. Parsons misses 2-pt layup at rim,75,93
395,4,5:00.0,Defensive rebound by J. Green,,75,93
396,4,4:55.0,J. Green makes 2-pt layup at rim (assist by M. Barnes),,77,93
397,4,4:38.0,,Offensive foul by Z. Pachulia (drawn by M. Chalmers),77,93
398,4,4:38.0,,Turnover by Z. Pachulia (offensive foul),77,93
399,4,4:24.0,J. Martin misses 2-pt jump shot from 6 ft,,77,93
400,4,4:23.0,Offensive rebound by J. Green,,77,93
401,4,4:23.0,J. Green makes 2-pt layup at rim,,79,93
402,4,4:00.0,,D. Williams misses 3-pt jump shot from 22 ft,79,93
403,4,4:00.0,,Offensive rebound by Team,79,93
404,4,4:00.0,,Personal foul by J. Green (drawn by Z. Pachulia),79,93
405,4,3:57.0,,C. Parsons makes 2-pt layup from 2 ft (assist by C. Villanueva),79,95
406,4,3:44.0,M. Chalmers misses 2-pt jump shot from 5 ft,,79,95
407,4,3:43.0,,Defensive rebound by Z. Pachulia,79,95
408,4,3:24.0,,Turnover by Z. Pachulia (3 sec),79,95
409,4,3:06.0,J. Martin misses 2-pt jump shot from 18 ft,,79,95
410,4,3:06.0,,Defensive rebound by Z. Pachulia,79,95
411,4,3:06.0,,Dallas full timeout,79,95
412,4,3:06.0,M. Gasol enters the game for J. Martin,,79,95
413,4,2:41.0,,J. Barea misses 2-pt jump shot from 10 ft,79,95
414,4,2:40.0,Defensive rebound by J. Green,,79,95
415,4,2:24.0,J. Green misses 3-pt jump shot from 24 ft,,79,95
416,4,2:23.0,,Defensive rebound by C. Parsons,79,95
417,4,2:10.0,,D. Williams makes 2-pt layup from 1 ft (assist by C. Villanueva),79,97
418,4,1:51.0,M. Chalmers makes 3-pt jump shot from 22 ft (assist by J. Green),,82,97
419,4,1:27.0,,C. Villanueva misses 3-pt jump shot from 24 ft,82,97
420,4,1:26.0,Defensive rebound by M. Gasol,,82,97
421,4,1:18.0,M. Barnes misses 3-pt jump shot from 22 ft,,82,97
422,4,1:17.0,Offensive rebound by J. Green,,82,97
423,4,1:17.0,J. Green makes 2-pt layup from 1 ft,,84,97
424,4,1:12.0,,Personal take foul by M. Chalmers,84,97
425,4,1:12.0,,D. Powell enters the game for Z. Pachulia,84,97
426,4,1:12.0,,J. Evans enters the game for D. Williams,84,97
427,4,1:12.0,,J. Jenkins enters the game for C. Parsons,84,97
428,4,1:12.0,R. Smith enters the game for J. Green,,84,97
429,4,1:12.0,J. Ennis enters the game for M. Gasol,,84,97
430,4,1:12.0,J. Martin enters the game for M. Chalmers,,84,97
431,4,0:56.0,,C. Villanueva misses 3-pt jump shot from 23 ft,84,97
432,4,0:54.0,Defensive rebound by J. Green,,84,97
433,4,0:45.0,R. Smith misses 2-pt hook shot from 9 ft,,84,97
434,4,0:45.0,Offensive rebound by J. Green,,84,97
435,4,0:45.0,J. Green makes 2-pt layup from 1 ft,,86,97
436,4,0:26.0,,Turnover by J. Barea (bad pass; steal by J. Ennis),86,97
437,4,0:22.0,M. Barnes makes 2-pt layup at rim (assist by R. Smith),,88,97
