,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PORTLAND_ACTION,HOUSTON_SCORE,PORTLAND_SCORE
385,4,4:44.0,,Turnover by A. Aminu (lost ball; steal by T. Ariza),100,96
386,4,4:41.0,Shooting foul by M. Plumlee (drawn by C. Brewer),,100,96
387,4,4:41.0,C. Brewer makes free throw 1 of 2,,101,96
388,4,4:41.0,C. Brewer makes free throw 2 of 2,,102,96
389,4,4:27.0,,C. McCollum misses 3-pt jump shot from 26 ft,102,96
390,4,4:26.0,Defensive rebound by D. Howard,,102,96
391,4,4:09.0,Shooting foul by G. Henderson (drawn by J. Harden),,102,96
392,4,4:09.0,J. Harden makes free throw 1 of 2,,103,96
393,4,4:09.0,,A. Crabbe enters the game for G. Henderson,103,96
394,4,4:09.0,J. Harden makes free throw 2 of 2,,104,96
395,4,4:02.0,,D. Lillard makes 2-pt layup from 1 ft,104,98
396,4,3:42.0,J. Harden makes 2-pt jump shot from 14 ft,,106,98
397,4,3:32.0,,D. Lillard misses 3-pt jump shot from 24 ft,106,98
398,4,3:31.0,,Offensive rebound by C. McCollum,106,98
399,4,3:26.0,,D. Lillard misses 3-pt jump shot from 26 ft,106,98
400,4,3:26.0,Defensive rebound by D. Howard,,106,98
401,4,3:16.0,Personal take foul by M. Plumlee (drawn by D. Howard),,106,98
402,4,3:16.0,D. Howard misses free throw 1 of 2,,106,98
403,4,3:16.0,Offensive rebound by Team,,106,98
404,4,3:16.0,D. Howard misses free throw 2 of 2,,106,98
405,4,3:14.0,,Defensive rebound by A. Aminu,106,98
406,4,2:59.0,,Personal foul by C. Brewer (drawn by A. Crabbe),106,98
407,4,2:59.0,Official timeout,,106,98
408,4,2:55.0,,D. Lillard misses 2-pt jump shot from 12 ft,106,98
409,4,2:53.0,,Offensive rebound by D. Lillard,106,98
410,4,2:47.0,,C. McCollum makes 2-pt jump shot from 13 ft,106,100
411,4,2:41.0,Personal take foul by M. Plumlee (drawn by D. Howard),,106,100
412,4,2:41.0,D. Howard makes free throw 1 of 2,,107,100
413,4,2:41.0,D. Howard misses free throw 2 of 2,,107,100
414,4,2:40.0,,Defensive rebound by M. Plumlee,107,100
415,4,2:24.0,,Turnover by C. McCollum (bad pass; steal by T. Ariza),107,100
416,4,2:21.0,Personal take foul by D. Lillard (drawn by D. Howard),,107,100
417,4,2:21.0,D. Howard misses free throw 1 of 2,,107,100
418,4,2:21.0,Offensive rebound by Team,,107,100
419,4,2:21.0,D. Howard misses free throw 2 of 2,,107,100
420,4,2:19.0,,Defensive rebound by A. Crabbe,107,100
421,4,2:02.0,,D. Lillard makes 2-pt layup from 1 ft,107,102
422,4,1:59.0,Away from play foul by A. Aminu (drawn by D. Howard),,107,102
423,4,1:59.0,J. Harden makes free throw 1 of 1,,108,102
424,4,1:47.0,J. Harden makes 2-pt layup from 1 ft (assist by J. Terry),,110,102
425,4,1:36.0,,D. Lillard misses 2-pt jump shot from 5 ft,110,102
426,4,1:35.0,,Offensive rebound by M. Plumlee,110,102
427,4,1:34.0,,M. Plumlee misses 2-pt layup at rim,110,102
428,4,1:32.0,Defensive rebound by J. Terry,,110,102
429,4,1:28.0,Personal foul by D. Lillard (drawn by J. Harden),,110,102
430,4,1:28.0,J. Harden makes free throw 1 of 2,,111,102
431,4,1:28.0,J. Harden makes free throw 2 of 2,,112,102
432,4,1:28.0,,Portland full timeout,112,102
433,4,1:28.0,,M. Leonard enters the game for M. Plumlee,112,102
434,4,1:26.0,,D. Lillard makes 3-pt jump shot from 23 ft (assist by C. McCollum),112,105
435,4,1:12.0,Offensive foul by J. Harden (drawn by C. McCollum),,112,105
436,4,1:12.0,Turnover by J. Harden (offensive foul),,112,105
437,4,1:04.0,,D. Lillard misses 2-pt layup from 2 ft,112,105
438,4,1:03.0,Defensive rebound by D. Howard,,112,105
439,4,1:01.0,Personal foul by D. Lillard (drawn by J. Harden),,112,105
440,4,1:01.0,J. Harden misses free throw 1 of 2,,112,105
441,4,1:01.0,Offensive rebound by Team,,112,105
442,4,1:01.0,J. Harden makes free throw 2 of 2,,113,105
443,4,0:50.0,,C. McCollum misses 3-pt jump shot from 23 ft,113,105
444,4,0:49.0,Defensive rebound by J. Harden,,113,105
445,4,0:44.0,Shooting foul by A. Crabbe (drawn by C. Brewer),,113,105
446,4,0:44.0,,B. Roberts enters the game for A. Crabbe,113,105
447,4,0:44.0,C. Brewer makes free throw 1 of 2,,114,105
448,4,0:44.0,C. Brewer misses free throw 2 of 2,,114,105
449,4,0:43.0,,Defensive rebound by A. Aminu,114,105
450,4,0:36.0,,Turnover by C. McCollum (lost ball; steal by T. Ariza),114,105
451,4,0:20.0,Personal foul by D. Lillard (drawn by J. Harden),,114,105
452,4,0:20.0,J. Harden makes free throw 1 of 2,,115,105
453,4,0:20.0,J. Harden makes free throw 2 of 2,,116,105
454,4,0:14.0,,B. Roberts misses 3-pt jump shot from 27 ft (block by J. Terry),116,105
455,4,0:13.0,Defensive rebound by J. Terry,,116,105
456,4,0:10.0,J. Terry makes 2-pt layup from 1 ft (assist by T. Ariza),,118,105
457,4,0:10.0,Shooting foul by M. Leonard (drawn by J. Terry),,118,105
458,4,0:10.0,J. Terry makes free throw 1 of 1,,119,105
459,4,0:00.0,,D. Lillard misses 3-pt jump shot from 25 ft,119,105
460,4,0:00.0,,Offensive rebound by Team,119,105
