,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,OKLAHOMA CITY_ACTION,SACRAMENTO_SCORE,OKLAHOMA CITY_SCORE
382,4,9:11.0,D. Collison misses 2-pt jump shot from 19 ft,,95,87
383,4,9:10.0,,Defensive rebound by N. Collison,95,87
384,4,9:05.0,,Turnover by N. Collison (bad pass; steal by R. Rondo),95,87
385,4,9:03.0,Turnover by K. Koufos (lost ball; steal by S. Ibaka),,95,87
386,4,8:57.0,,Turnover by R. Westbrook (lost ball),95,87
387,4,8:57.0,M. Belinelli enters the game for J. Anderson,,95,87
388,4,8:53.0,Personal foul by N. Collison (drawn by K. Koufos),,95,87
389,4,8:53.0,,Technical foul by N. Collison,95,87
390,4,8:53.0,D. Collison makes technical free throw,,96,87
391,4,8:39.0,M. Belinelli misses 2-pt jump shot from 15 ft,,96,87
392,4,8:39.0,,Defensive rebound by C. Payne,96,87
393,4,8:30.0,,K. Singler misses 2-pt layup at rim (block by W. Cauley-Stein),96,87
394,4,8:29.0,Defensive rebound by K. Koufos,,96,87
395,4,8:25.0,Turnover by R. Rondo (lost ball),,96,87
396,4,8:25.0,D. Cousins enters the game for W. Cauley-Stein,,96,87
397,4,8:14.0,,S. Ibaka misses 2-pt jump shot from 18 ft,96,87
398,4,8:13.0,,Offensive rebound by R. Westbrook,96,87
399,4,8:13.0,,R. Westbrook misses 2-pt dunk at rim,96,87
400,4,8:13.0,Defensive rebound by R. Rondo,,96,87
401,4,8:09.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),,98,87
402,4,8:09.0,Shooting foul by N. Collison (drawn by D. Cousins),,98,87
403,4,8:09.0,D. Cousins makes free throw 1 of 1,,99,87
404,4,7:55.0,,C. Payne makes 2-pt jump shot from 13 ft,99,89
405,4,7:37.0,D. Cousins misses 3-pt jump shot from 23 ft,,99,89
406,4,7:37.0,,Defensive rebound by C. Payne,99,89
407,4,7:21.0,,Turnover by S. Ibaka (lost ball),99,89
408,4,7:21.0,,A. Morrow enters the game for N. Collison,99,89
409,4,7:07.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),,101,89
410,4,6:48.0,,C. Payne makes 2-pt jump shot from 9 ft,101,91
411,4,6:30.0,Personal foul by R. Westbrook (drawn by R. Rondo),,101,91
412,4,6:30.0,R. Rondo misses free throw 1 of 2,,101,91
413,4,6:30.0,Offensive rebound by Team,,101,91
414,4,6:30.0,R. Gay enters the game for K. Koufos,,101,91
415,4,6:30.0,R. Rondo makes free throw 2 of 2,,102,91
416,4,6:13.0,,C. Payne misses 3-pt jump shot from 24 ft,102,91
417,4,6:11.0,Defensive rebound by R. Rondo,,102,91
418,4,6:08.0,D. Collison makes 2-pt layup from 2 ft (assist by R. Rondo),,104,91
419,4,5:51.0,,C. Payne makes 2-pt layup at rim,104,93
420,4,5:24.0,D. Cousins misses 2-pt layup from 1 ft,,104,93
421,4,5:24.0,Offensive rebound by Team,,104,93
422,4,5:24.0,Personal foul by S. Ibaka (drawn by D. Cousins),,104,93
423,4,5:24.0,,Technical foul by A. Morrow,104,93
424,4,5:24.0,Official timeout,,104,93
425,4,5:24.0,,S. Adams enters the game for K. Singler,104,93
426,4,5:24.0,M. Belinelli misses technical free throw,,104,93
427,4,5:24.0,Offensive rebound by Team,,104,93
428,4,5:24.0,D. Cousins makes free throw 1 of 2,,105,93
429,4,5:24.0,D. Cousins makes free throw 2 of 2,,106,93
430,4,5:05.0,,S. Adams makes 2-pt jump shot from 8 ft (assist by R. Westbrook),106,95
431,4,4:58.0,Personal foul by C. Payne (drawn by R. Rondo),,106,95
432,4,4:58.0,R. Rondo makes free throw 1 of 2,,107,95
433,4,4:58.0,R. Rondo makes free throw 2 of 2,,108,95
434,4,4:48.0,,R. Westbrook misses 2-pt layup from 1 ft,108,95
435,4,4:47.0,,Offensive rebound by C. Payne,108,95
436,4,4:44.0,,C. Payne makes 2-pt jump shot from 7 ft,108,97
437,4,4:17.0,D. Collison misses 3-pt jump shot from 25 ft,,108,97
438,4,4:17.0,,Defensive rebound by S. Ibaka,108,97
439,4,4:07.0,,Shooting foul by R. Gay (drawn by S. Adams),108,97
440,4,4:07.0,Technical foul by R. Gay,,108,97
441,4,4:07.0,,R. Westbrook makes technical free throw,108,98
442,4,4:07.0,,S. Adams makes free throw 1 of 2,108,99
443,4,4:07.0,,S. Adams makes free throw 2 of 2,108,100
444,4,3:51.0,Turnover by D. Collison (traveling),,108,100
445,4,3:40.0,,Turnover by R. Westbrook (lost ball; steal by R. Rondo),108,100
446,4,3:38.0,Personal foul by C. Payne (drawn by R. Gay),,108,100
447,4,3:38.0,R. Rondo misses free throw 1 of 2,,108,100
448,4,3:38.0,Offensive rebound by Team,,108,100
449,4,3:38.0,R. Rondo misses free throw 2 of 2,,108,100
450,4,3:37.0,,Defensive rebound by A. Morrow,108,100
451,4,3:15.0,,R. Westbrook misses 2-pt jump shot from 23 ft,108,100
452,4,3:14.0,Defensive rebound by R. Rondo,,108,100
453,4,3:10.0,Shooting foul by R. Westbrook (drawn by R. Gay),,108,100
454,4,3:10.0,R. Gay makes 2-pt layup from 1 ft (assist by R. Rondo),,110,100
455,4,3:10.0,R. Gay makes free throw 1 of 1,,111,100
456,4,2:59.0,,A. Morrow misses 3-pt jump shot from 24 ft,111,100
457,4,2:58.0,Defensive rebound by D. Cousins,,111,100
458,4,2:42.0,,Violation by S. Ibaka (def goaltending),111,100
459,4,2:42.0,D. Cousins makes 2-pt layup from 1 ft (assist by M. Belinelli),,113,100
460,4,2:42.0,,Oklahoma City full timeout,113,100
461,4,2:27.0,,A. Morrow makes 2-pt jump shot from 10 ft,113,102
462,4,2:24.0,Personal take foul by C. Payne (drawn by R. Rondo),,113,102
463,4,2:24.0,R. Rondo misses free throw 1 of 2,,113,102
464,4,2:24.0,Offensive rebound by Team,,113,102
465,4,2:24.0,R. Rondo misses free throw 2 of 2,,113,102
466,4,2:24.0,,Defensive rebound by C. Payne,113,102
467,4,2:08.0,,R. Westbrook makes 2-pt layup from 1 ft,113,104
468,4,1:50.0,D. Collison misses 2-pt jump shot from 16 ft,,113,104
469,4,1:49.0,,Defensive rebound by R. Westbrook,113,104
470,4,1:42.0,,C. Payne misses 3-pt jump shot from 25 ft,113,104
471,4,1:42.0,,Offensive rebound by S. Adams,113,104
472,4,1:39.0,,Turnover by S. Adams (bad pass; steal by R. Gay),113,104
473,4,1:14.0,D. Cousins misses 2-pt jump shot from 22 ft,,113,104
474,4,1:14.0,,Defensive rebound by R. Westbrook,113,104
475,4,1:09.0,,Turnover by S. Ibaka (step out of bounds),113,104
476,4,0:48.0,Turnover by D. Collison (traveling),,113,104
477,4,0:42.0,,R. Westbrook misses 3-pt jump shot from 23 ft,113,104
478,4,0:41.0,Defensive rebound by Team,,113,104
479,4,0:20.0,R. Gay makes 3-pt jump shot from 22 ft (assist by R. Rondo),,116,104
480,4,0:11.0,,R. Westbrook misses 3-pt jump shot from 24 ft,116,104
481,4,0:10.0,Defensive rebound by D. Cousins,,116,104
