,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ORLANDO_ACTION,CHARLOTTE_SCORE,ORLANDO_SCORE
384,4,3:25.0,Defensive rebound by S. Hawes,,95,103
385,4,3:13.0,S. Hawes makes 2-pt jump shot from 8 ft,,97,103
386,4,2:58.0,,Turnover by V. Oladipo (lost ball; steal by K. Walker),97,103
387,4,2:45.0,B. Roberts makes 2-pt layup from 3 ft (assist by S. Hawes),,99,103
388,4,2:45.0,,Orlando full timeout,99,103
389,4,2:45.0,Charlotte full timeout,,99,103
390,4,2:34.0,,Turnover by E. Payton (traveling),99,103
391,4,2:19.0,M. Williams misses 3-pt jump shot from 23 ft,,99,103
392,4,2:18.0,,Defensive rebound by N. Vučević,99,103
393,4,2:03.0,,Offensive foul by T. Harris (drawn by M. Williams),99,103
394,4,2:03.0,,Turnover by T. Harris (offensive foul),99,103
395,4,1:53.0,K. Walker makes 2-pt jump shot from 16 ft,,101,103
396,4,1:31.0,,N. Vučević misses 2-pt layup from 1 ft (block by T. Daniels),101,103
397,4,1:31.0,,Offensive rebound by E. Payton,101,103
398,4,1:31.0,,E. Payton makes 2-pt layup from 2 ft,101,105
399,4,1:31.0,,Shooting foul by B. Roberts (drawn by E. Payton),101,105
400,4,1:31.0,,E. Payton makes free throw 1 of 1,101,106
401,4,1:16.0,M. Williams misses 2-pt jump shot from 9 ft,,101,106
402,4,1:16.0,Offensive rebound by S. Hawes,,101,106
403,4,1:16.0,S. Hawes makes 2-pt layup at rim,,103,106
404,4,1:00.0,,Turnover by E. Payton (bad pass; steal by M. Williams),103,106
405,4,0:56.0,K. Walker makes 2-pt layup from 1 ft (assist by M. Williams),,105,106
406,4,0:34.0,,N. Vučević misses 2-pt hook shot from 6 ft,105,106
407,4,0:33.0,Defensive rebound by K. Walker,,105,106
408,4,0:29.0,K. Walker makes 2-pt jump shot from 1 ft,,107,106
409,4,0:29.0,,Orlando full timeout,107,106
410,4,0:23.0,,V. Oladipo misses 2-pt jump shot from 8 ft,107,106
411,4,0:23.0,Defensive rebound by M. Williams,,107,106
412,4,0:22.0,Personal foul by T. Harris (drawn by M. Williams),,107,106
413,4,0:22.0,,A. Gordon enters the game for N. Vučević,107,106
414,4,0:16.0,Turnover by K. Walker (lost ball; steal by E. Payton),,107,106
415,4,0:14.0,,E. Payton misses 2-pt jump shot from 2 ft (block by K. Walker),107,106
416,4,0:14.0,Defensive rebound by K. Walker,,107,106
417,4,0:14.0,Charlotte full timeout,,107,106
418,4,0:12.0,Personal take foul by T. Harris (drawn by K. Walker),,107,106
419,4,0:12.0,K. Walker makes free throw 1 of 2,,108,106
420,4,0:12.0,K. Walker makes free throw 2 of 2,,109,106
421,4,0:12.0,,Orlando full timeout,109,106
422,4,0:12.0,,S. Napier enters the game for E. Payton,109,106
423,4,0:12.0,P. Hairston enters the game for S. Hawes,,109,106
424,4,0:05.0,,V. Oladipo makes 3-pt jump shot from 25 ft,109,109
425,4,0:00.0,K. Walker misses 3-pt jump shot from 24 ft,,109,109
426,4,0:00.0,Offensive rebound by Team,,109,109
427,1OT,4:59.0,Turnover by S. Hawes (lost ball; steal by N. Vučević),,109,109
428,1OT,4:40.0,,E. Fournier misses 2-pt jump shot from 5 ft,109,109
429,1OT,4:40.0,Defensive rebound by M. Williams,,109,109
430,1OT,4:27.0,K. Walker makes 2-pt layup from 1 ft (assist by S. Hawes),,111,109
431,1OT,4:13.0,,Turnover by V. Oladipo (bad pass; steal by K. Walker),111,109
432,1OT,4:10.0,B. Roberts makes 2-pt layup from 1 ft (assist by K. Walker),,113,109
433,1OT,3:53.0,,V. Oladipo misses 2-pt jump shot from 20 ft,113,109
434,1OT,3:53.0,Defensive rebound by M. Williams,,113,109
435,1OT,3:48.0,Charlotte full timeout,,113,109
436,1OT,3:28.0,K. Walker misses 3-pt jump shot from 24 ft,,113,109
437,1OT,3:28.0,,Defensive rebound by A. Gordon,113,109
438,1OT,3:03.0,,T. Harris misses 3-pt jump shot from 25 ft,113,109
439,1OT,3:03.0,Defensive rebound by K. Walker,,113,109
440,1OT,2:53.0,K. Walker misses 2-pt jump shot from 20 ft,,113,109
441,1OT,2:53.0,,Defensive rebound by A. Gordon,113,109
442,1OT,2:44.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by A. Gordon),113,111
443,1OT,2:21.0,S. Hawes misses 2-pt jump shot from 13 ft,,113,111
444,1OT,2:19.0,Offensive rebound by M. Williams,,113,111
445,1OT,2:06.0,S. Hawes misses 3-pt jump shot from 24 ft,,113,111
446,1OT,2:06.0,,Defensive rebound by V. Oladipo,113,111
447,1OT,1:55.0,,E. Fournier misses 2-pt jump shot from 4 ft,113,111
448,1OT,1:55.0,,Offensive rebound by A. Gordon,113,111
449,1OT,1:42.0,,E. Fournier misses 3-pt jump shot from 25 ft,113,111
450,1OT,1:41.0,Defensive rebound by S. Hawes,,113,111
451,1OT,1:26.0,S. Hawes makes 2-pt layup at rim (assist by K. Walker),,115,111
452,1OT,1:26.0,,Orlando full timeout,115,111
453,1OT,1:13.0,,N. Vučević misses 2-pt hook shot from 8 ft,115,111
454,1OT,1:12.0,Defensive rebound by M. Williams,,115,111
455,1OT,1:00.0,T. Daniels misses 2-pt jump shot from 11 ft,,115,111
456,1OT,1:00.0,,Defensive rebound by A. Gordon,115,111
457,1OT,0:51.0,,Personal foul by T. Daniels (drawn by T. Harris),115,111
458,1OT,0:44.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by V. Oladipo),115,114
459,1OT,0:29.0,Turnover by K. Walker (lost ball; steal by V. Oladipo),,115,114
460,1OT,0:26.0,,V. Oladipo makes 2-pt dunk at rim,115,116
461,1OT,0:26.0,Charlotte full timeout,,115,116
462,1OT,0:18.0,S. Hawes makes 3-pt jump shot from 23 ft (assist by T. Daniels),,118,116
463,1OT,0:18.0,,Orlando full timeout,118,116
464,1OT,0:07.0,,V. Oladipo misses 2-pt jump shot from 9 ft,118,116
465,1OT,0:06.0,Defensive rebound by M. Williams,,118,116
466,1OT,0:06.0,Personal foul by T. Harris (drawn by M. Williams),,118,116
467,1OT,0:06.0,,E. Payton enters the game for N. Vučević,118,116
468,1OT,0:03.0,Personal take foul by A. Gordon (drawn by K. Walker),,118,116
469,1OT,0:03.0,,N. Vučević enters the game for A. Gordon,118,116
470,1OT,0:03.0,K. Walker makes free throw 1 of 2,,119,116
471,1OT,0:03.0,K. Walker makes free throw 2 of 2,,120,116
472,1OT,0:03.0,,Orlando full timeout,120,116
473,1OT,0:00.0,,E. Fournier misses 3-pt jump shot from 25 ft,120,116
474,1OT,0:00.0,,Offensive rebound by Team,120,116
