,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
384,4,4:30.0,,Defensive rebound by M. Williams,86,87
385,4,4:24.0,,N. Batum makes 2-pt layup from 1 ft (assist by J. Lin),86,89
386,4,4:01.0,A. Afflalo misses 2-pt jump shot from 21 ft,,86,89
387,4,3:58.0,,Defensive rebound by N. Batum,86,89
388,4,3:41.0,,M. Williams misses 2-pt layup from 2 ft,86,89
389,4,3:40.0,Defensive rebound by R. Lopez,,86,89
390,4,3:17.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Calderón),,89,89
391,4,3:01.0,,J. Lin makes 2-pt layup from 1 ft,89,91
392,4,2:33.0,K. Porziņģis misses 2-pt jump shot from 11 ft,,89,91
393,4,2:30.0,Offensive rebound by A. Afflalo,,89,91
394,4,2:30.0,A. Afflalo misses 2-pt layup from 1 ft (block by M. Williams),,89,91
395,4,2:28.0,Offensive rebound by R. Lopez,,89,91
396,4,2:25.0,R. Lopez misses 2-pt layup from 1 ft (block by M. Williams),,89,91
397,4,2:22.0,,Defensive rebound by J. Lamb,89,91
398,4,2:12.0,,N. Batum misses 2-pt jump shot from 12 ft,89,91
399,4,2:11.0,Defensive rebound by A. Afflalo,,89,91
400,4,1:55.0,C. Anthony misses 3-pt jump shot from 26 ft,,89,91
401,4,1:51.0,Offensive rebound by A. Afflalo,,89,91
402,4,1:51.0,A. Afflalo makes 2-pt layup from 1 ft,,91,91
403,4,1:27.0,,J. Lin makes 2-pt jump shot from 13 ft,91,93
404,4,1:27.0,New York full timeout,,91,93
405,4,1:27.0,J. Calderón enters the game for K. Porziņģis,,91,93
406,4,1:13.0,A. Afflalo makes 2-pt jump shot from 15 ft,,93,93
407,4,0:57.0,,N. Batum misses 3-pt jump shot from 25 ft,93,93
408,4,0:56.0,Defensive rebound by R. Lopez,,93,93
409,4,0:45.0,Personal foul by J. Lin (drawn by K. Porziņģis),,93,93
410,4,0:39.0,A. Afflalo misses 2-pt jump shot from 17 ft,,93,93
411,4,0:38.0,,Defensive rebound by N. Batum,93,93
412,4,0:32.0,,Charlotte full timeout,93,93
413,4,0:29.0,,Personal foul by L. Thomas (drawn by C. Zeller),93,93
414,4,0:29.0,,C. Zeller misses free throw 1 of 2,93,93
415,4,0:29.0,,Offensive rebound by Team,93,93
416,4,0:29.0,,K. Walker enters the game for J. Lamb,93,93
417,4,0:29.0,,C. Zeller misses free throw 2 of 2,93,93
418,4,0:28.0,Defensive rebound by J. Calderón,,93,93
419,4,0:23.0,New York full timeout,,93,93
420,4,0:04.0,C. Anthony misses 2-pt jump shot from 19 ft,,93,93
421,4,0:04.0,Offensive rebound by Team,,93,93
422,4,0:04.0,Turnover by Team (shot clock),,93,93
423,4,0:04.0,,Charlotte full timeout,93,93
424,4,0:04.0,,S. Hawes enters the game for K. Walker,93,93
425,4,0:04.0,L. Galloway enters the game for J. Calderón,,93,93
426,4,0:02.0,,Charlotte full timeout,93,93
427,4,0:01.0,,C. Zeller makes 2-pt layup from 2 ft (assist by S. Hawes),93,95
428,4,0:01.0,New York full timeout,,93,95
429,4,0:01.0,J. Calderón enters the game for R. Lopez,,93,95
430,4,0:01.0,K. Porziņģis enters the game for L. Galloway,,93,95
431,4,0:01.0,,K. Walker enters the game for S. Hawes,93,95
