,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,INDIANA_ACTION,BROOKLYN_SCORE,INDIANA_SCORE
386,4,8:03.0,D. Sloan misses 3-pt jump shot from 24 ft,,84,110
387,4,8:02.0,,Defensive rebound by J. Young,84,110
388,4,7:58.0,,Personal block foul by S. Kilpatrick,84,110
389,4,7:58.0,S. Larkin enters the game for S. Kilpatrick,,84,110
390,4,7:46.0,,G. Robinson misses 2-pt jump shot from 4 ft (block by W. Ellington),84,110
391,4,7:45.0,,Offensive rebound by G. Robinson,84,110
392,4,7:39.0,,S. Hill misses 2-pt jump shot from 13 ft,84,110
393,4,7:39.0,,Offensive rebound by T. Lawson,84,110
394,4,7:24.0,,J. Young misses 3-pt jump shot from 25 ft,84,110
395,4,7:23.0,,Offensive rebound by T. Lawson,84,110
396,4,7:18.0,,M. Turner makes 2-pt dunk from 2 ft (assist by T. Lawson),84,112
397,4,7:05.0,D. Sloan makes 2-pt layup from 2 ft,,86,112
398,4,6:55.0,,T. Lawson makes 2-pt jump shot from 4 ft,86,114
399,4,6:55.0,,Shooting foul by S. Larkin (drawn by T. Lawson),86,114
400,4,6:55.0,,T. Lawson makes free throw 1 of 1,86,115
401,4,6:39.0,W. Ellington misses 3-pt jump shot from 24 ft,,86,115
402,4,6:39.0,,Defensive rebound by M. Turner,86,115
403,4,6:33.0,,Turnover by S. Hill (bad pass),86,115
404,4,6:29.0,Turnover by W. Ellington (bad pass; steal by S. Hill),,86,115
405,4,6:23.0,,Shooting foul by H. Sims (drawn by M. Turner),86,115
406,4,6:23.0,,M. Turner misses free throw 1 of 2,86,115
407,4,6:23.0,,Offensive rebound by Team,86,115
408,4,6:23.0,M. Brown enters the game for W. Ellington,,86,115
409,4,6:23.0,,M. Turner makes free throw 2 of 2,86,116
410,4,6:07.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,86,116
411,4,6:06.0,,Defensive rebound by M. Turner,86,116
412,4,6:06.0,Loose ball foul by M. Brown,,86,116
413,4,6:06.0,,M. Turner makes free throw 1 of 2,86,117
414,4,6:06.0,,M. Turner makes free throw 2 of 2,86,118
415,4,5:46.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by H. Sims),,89,118
416,4,5:24.0,,S. Hill makes 2-pt dunk from 1 ft (assist by J. Young),89,120
417,4,5:06.0,Shooting foul by G. Robinson (drawn by H. Sims),,89,120
418,4,5:06.0,,Indiana full timeout,89,120
419,4,5:06.0,H. Sims makes free throw 1 of 2,,90,120
420,4,5:06.0,H. Sims makes free throw 2 of 2,,91,120
421,4,4:42.0,,Turnover by G. Robinson (bad pass; steal by H. Sims),91,120
422,4,4:37.0,D. Sloan makes 2-pt layup from 1 ft,,93,120
423,4,4:15.0,,G. Robinson misses 3-pt jump shot from 24 ft,93,120
424,4,4:15.0,Defensive rebound by H. Sims,,93,120
425,4,4:10.0,Shooting block foul by G. Robinson (drawn by D. Sloan),,93,120
426,4,4:10.0,D. Sloan misses free throw 1 of 2,,93,120
427,4,4:10.0,Offensive rebound by Team,,93,120
428,4,4:10.0,S. Kilpatrick enters the game for B. Bogdanović,,93,120
429,4,4:10.0,D. Sloan makes free throw 2 of 2,,94,120
430,4,3:52.0,,M. Turner makes 2-pt jump shot from 17 ft (assist by G. Robinson),94,122
431,4,3:35.0,H. Sims makes 2-pt layup from 2 ft (assist by D. Sloan),,96,122
432,4,3:15.0,,G. Robinson makes 3-pt jump shot from 23 ft (assist by T. Lawson),96,125
433,4,2:52.0,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by M. Brown),,99,125
434,4,2:45.0,,Offensive foul by T. Lawson (drawn by S. Larkin),99,125
435,4,2:45.0,,Turnover by T. Lawson (offensive foul),99,125
436,4,2:45.0,Brooklyn full timeout,,99,125
437,4,2:29.0,S. Larkin misses 2-pt jump shot from 20 ft,,99,125
438,4,2:28.0,,Defensive rebound by S. Hill,99,125
439,4,2:15.0,,Turnover by M. Turner (bad pass; steal by M. Brown),99,125
440,4,2:09.0,S. Larkin makes 2-pt layup from 2 ft (assist by M. Brown),,101,125
441,4,1:52.0,,S. Hill makes 2-pt jump shot from 10 ft (assist by J. Young),101,127
442,4,1:43.0,M. Brown misses 3-pt jump shot from 23 ft,,101,127
443,4,1:43.0,Offensive rebound by Team,,101,127
444,4,1:34.0,S. Kilpatrick makes 2-pt jump shot from 20 ft,,103,127
445,4,1:21.0,,J. Young misses 2-pt jump shot from 19 ft,103,127
446,4,1:20.0,,Offensive rebound by S. Hill,103,127
447,4,1:19.0,,S. Hill makes 2-pt layup from 1 ft,103,129
448,4,1:09.0,D. Sloan misses 2-pt jump shot from 14 ft,,103,129
449,4,1:06.0,Offensive rebound by M. Brown,,103,129
450,4,1:06.0,M. Brown misses 2-pt layup from 2 ft,,103,129
451,4,1:05.0,,Defensive rebound by T. Lawson,103,129
452,4,1:00.0,,Turnover by G. Robinson (lost ball; steal by M. Brown),103,129
453,4,0:56.0,S. Kilpatrick makes 2-pt layup from 1 ft,,105,129
454,4,0:42.0,,Turnover by M. Turner (3 sec),105,129
455,4,0:32.0,S. Kilpatrick misses 2-pt jump shot from 5 ft (block by G. Robinson),,105,129
456,4,0:31.0,Offensive rebound by S. Kilpatrick,,105,129
457,4,0:27.0,M. Brown misses 2-pt jump shot from 6 ft,,105,129
458,4,0:26.0,,Defensive rebound by M. Turner,105,129
459,4,0:25.0,,Turnover by M. Turner (bad pass; steal by M. Brown),105,129
460,4,0:24.0,M. Brown misses 2-pt layup from 2 ft,,105,129
461,4,0:22.0,,Defensive rebound by S. Hill,105,129
462,4,0:00.0,,Turnover by S. Hill (traveling),105,129
