,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,SACRAMENTO_ACTION,SAN ANTONIO_SCORE,SACRAMENTO_SCORE
386,4,5:09.0,,Defensive rebound by R. Rondo,96,81
387,4,5:00.0,,D. Cousins misses 3-pt jump shot from 25 ft (block by B. Diaw),96,81
388,4,5:00.0,Defensive rebound by K. Leonard,,96,81
389,4,5:00.0,,Technical foul by D. Cousins,96,81
390,4,5:00.0,K. Leonard makes technical free throw,,97,81
391,4,4:50.0,Turnover by B. Diaw (lost ball; steal by R. Gay),,97,81
392,4,4:41.0,,R. Rondo misses 2-pt jump shot from 18 ft,97,81
393,4,4:40.0,Defensive rebound by T. Parker,,97,81
394,4,4:20.0,L. Aldridge misses 2-pt jump shot from 21 ft,,97,81
395,4,4:20.0,,Defensive rebound by R. Rondo,97,81
396,4,4:09.0,,Q. Acy makes 3-pt jump shot from 24 ft (assist by D. Collison),97,84
397,4,3:51.0,T. Parker makes 2-pt jump shot from 21 ft,,99,84
398,4,3:43.0,,Turnover by D. Collison (lost ball; steal by K. Leonard),99,84
399,4,3:37.0,T. Parker makes 2-pt layup from 3 ft (assist by K. Leonard),,101,84
400,4,3:37.0,,Sacramento full timeout,101,84
401,4,3:37.0,D. Green enters the game for K. Leonard,,101,84
402,4,3:37.0,J. Simmons enters the game for B. Diaw,,101,84
403,4,3:27.0,,Personal foul by L. Aldridge,101,84
404,4,3:18.0,,R. Rondo makes 2-pt layup from 3 ft,101,86
405,4,3:00.0,,Violation by Q. Acy (def goaltending),101,86
406,4,3:00.0,T. Parker makes 2-pt layup from 3 ft (assist by L. Aldridge),,103,86
407,4,2:46.0,,D. Cousins makes 2-pt layup from 3 ft (assist by R. Rondo),103,88
408,4,2:35.0,Turnover by T. Parker (bad pass; steal by R. Rondo),,103,88
409,4,2:27.0,,Q. Acy makes 2-pt dunk at rim (assist by R. Rondo),103,90
410,4,2:23.0,Turnover by T. Parker (bad pass; steal by D. Collison),,103,90
411,4,2:14.0,,D. Cousins misses 2-pt layup from 4 ft (block by L. Aldridge),103,90
412,4,2:12.0,Defensive rebound by D. Green,,103,90
413,4,2:06.0,T. Parker makes 2-pt layup from 2 ft,,105,90
414,4,1:53.0,,Personal foul by D. Green,105,90
415,4,1:53.0,P. Mills enters the game for T. Parker,,105,90
416,4,1:41.0,,Shooting foul by L. Aldridge (drawn by D. Cousins),105,90
417,4,1:41.0,,D. Cousins misses free throw 1 of 2,105,90
418,4,1:41.0,,Offensive rebound by Team,105,90
419,4,1:41.0,,S. Curry enters the game for R. Rondo,105,90
420,4,1:41.0,,D. Cousins misses free throw 2 of 2,105,90
421,4,1:40.0,Defensive rebound by K. Anderson,,105,90
422,4,1:25.0,Personal foul by D. Cousins,,105,90
423,4,1:25.0,R. McCallum enters the game for L. Aldridge,,105,90
424,4,1:25.0,R. Butler enters the game for D. Green,,105,90
425,4,1:25.0,B. Marjanović enters the game for P. Mills,,105,90
426,4,1:25.0,,J. Anderson enters the game for R. Gay,105,90
427,4,1:25.0,,W. Cauley-Stein enters the game for D. Cousins,105,90
428,4,1:14.0,Turnover by K. Anderson (lost ball; steal by J. Anderson),,105,90
429,4,1:02.0,,W. Cauley-Stein makes 2-pt jump shot from 9 ft (assist by D. Collison),105,92
430,4,0:41.0,J. Simmons makes 2-pt layup from 3 ft,,107,92
431,4,0:41.0,Shooting foul by S. Curry (drawn by J. Simmons),,107,92
432,4,0:41.0,J. Simmons makes free throw 1 of 1,,108,92
433,4,0:33.0,,Q. Acy misses 2-pt jump shot from 19 ft,108,92
434,4,0:32.0,Defensive rebound by J. Simmons,,108,92
435,4,0:13.0,J. Simmons misses 2-pt jump shot from 17 ft,,108,92
436,4,0:11.0,,Defensive rebound by D. Collison,108,92
437,4,0:05.0,,Turnover by Q. Acy (bad pass; steal by J. Simmons),108,92
