,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
388,4,1:34.0,,D. Green makes 3-pt jump shot from 22 ft (assist by T. Parker),81,98
389,4,1:28.0,Personal take foul by P. Mills (drawn by B. Knight),,81,98
390,4,1:28.0,J. Leuer enters the game for M. Morris,,81,98
391,4,1:28.0,R. Price enters the game for B. Knight,,81,98
392,4,1:28.0,A. Goodwin enters the game for D. Booker,,81,98
393,4,1:28.0,,K. Anderson enters the game for K. Leonard,81,98
394,4,1:28.0,,R. McCallum enters the game for T. Duncan,81,98
395,4,1:28.0,,J. Simmons enters the game for D. Green,81,98
396,4,1:28.0,,R. Butler enters the game for T. Parker,81,98
397,4,1:28.0,,B. Diaw enters the game for P. Mills,81,98
398,4,1:28.0,S. Weems enters the game for M. Teletović,,81,98
399,4,1:21.0,Turnover by J. Leuer (bad pass; steal by K. Anderson),,81,98
400,4,0:58.0,,Turnover by Team (shot clock),81,98
401,4,0:40.0,S. Weems misses 3-pt jump shot from 24 ft,,81,98
402,4,0:38.0,,Defensive rebound by Team,81,98
403,4,0:26.0,,Turnover by K. Anderson (bad pass; steal by S. Weems),81,98
404,4,0:21.0,T. Warren makes 2-pt layup from 1 ft (assist by S. Weems),,83,98
405,4,0:21.0,Shooting block foul by J. Simmons (drawn by T. Warren),,83,98
406,4,0:21.0,T. Warren makes free throw 1 of 1,,84,98
