,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
400,4,3:53.0,T. Harris makes free throw 1 of 2,,81,98
401,4,3:53.0,T. Harris makes free throw 2 of 2,,82,98
402,4,3:38.0,,Personal foul by T. Harris,82,98
403,4,3:38.0,,K. Love makes free throw 1 of 2,82,99
404,4,3:38.0,,K. Love makes free throw 2 of 2,82,100
405,4,3:22.0,T. Harris misses 2-pt jump shot from 5 ft,,82,100
406,4,3:21.0,,Defensive rebound by K. Love,82,100
407,4,3:06.0,,K. Love misses 2-pt jump shot from 7 ft (block by T. Harris),82,100
408,4,3:04.0,,Offensive rebound by K. Love,82,100
409,4,3:02.0,,Turnover by K. Love (bad pass; steal by M. Morris),82,100
410,4,2:57.0,R. Bullock makes 2-pt layup at rim (assist by T. Harris),,84,100
411,4,2:57.0,,Cleveland full timeout,84,100
412,4,2:36.0,,K. Irving misses 2-pt jump shot from 5 ft,84,100
413,4,2:36.0,,Offensive rebound by K. Irving,84,100
414,4,2:34.0,,K. Irving misses 2-pt layup from 2 ft,84,100
415,4,2:33.0,Defensive rebound by R. Bullock,,84,100
416,4,2:22.0,S. Johnson makes 2-pt jump shot from 8 ft (assist by R. Bullock),,86,100
417,4,2:11.0,,Personal foul by M. Morris,86,100
418,4,2:11.0,,K. Love misses free throw 1 of 2,86,100
419,4,2:11.0,,Offensive rebound by Team,86,100
420,4,2:11.0,,K. Love misses free throw 2 of 2,86,100
421,4,2:10.0,Defensive rebound by R. Bullock,,86,100
422,4,1:54.0,R. Bullock misses 3-pt jump shot from 25 ft,,86,100
423,4,1:53.0,,Defensive rebound by K. Love,86,100
424,4,1:41.0,,Cleveland full timeout,86,100
425,4,1:41.0,J. Meeks enters the game for T. Harris,,86,100
426,4,1:41.0,A. Tolliver enters the game for M. Morris,,86,100
427,4,1:41.0,S. Dinwiddie enters the game for R. Jackson,,86,100
428,4,1:36.0,,K. Irving makes 2-pt layup from 1 ft,86,102
429,4,1:13.0,S. Dinwiddie makes 2-pt layup from 1 ft (assist by R. Bullock),,88,102
430,4,1:13.0,,Cleveland full timeout,88,102
431,4,1:13.0,,J. McRae enters the game for K. Love,88,102
432,4,1:13.0,,D. Jones enters the game for J. Smith,88,102
433,4,1:13.0,,J. Jones enters the game for K. Irving,88,102
434,4,1:03.0,,J. McRae makes 2-pt jump shot from 12 ft (assist by M. Dellavedova),88,104
435,4,0:52.0,A. Tolliver misses 3-pt jump shot from 25 ft,,88,104
436,4,0:51.0,,Defensive rebound by J. McRae,88,104
437,4,0:27.0,,J. McRae makes 3-pt jump shot from 25 ft,88,107
438,4,0:12.0,J. Meeks makes 2-pt jump shot from 6 ft (assist by S. Dinwiddie),,90,107
