,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
392,4,5:12.0,,Defensive rebound by K. Singler,68,106
393,4,5:04.0,,C. Payne makes 2-pt layup from 1 ft,68,108
394,4,4:40.0,B. Bass makes 2-pt layup at rim,,70,108
395,4,4:22.0,,C. Payne makes 2-pt layup at rim,70,110
396,4,4:09.0,B. Bass makes 2-pt dunk at rim (assist by D. Russell),,72,110
397,4,3:47.0,,Turnover by K. Singler (lost ball),72,110
398,4,3:47.0,Official timeout,,72,110
399,4,3:47.0,LA Lakers full timeout,,72,110
400,4,3:33.0,B. Bass misses 2-pt jump shot from 6 ft,,72,110
401,4,3:33.0,,Defensive rebound by K. Singler,72,110
402,4,3:19.0,,S. Novak makes 3-pt jump shot from 23 ft (assist by C. Payne),72,113
403,4,2:57.0,M. Huertas misses 2-pt layup from 1 ft,,72,113
404,4,2:56.0,,Defensive rebound by E. Freedom,72,113
405,4,2:41.0,,A. Morrow misses 3-pt jump shot from 25 ft,72,113
406,4,2:39.0,Defensive rebound by J. Randle,,72,113
407,4,2:33.0,Turnover by J. Randle (lost ball; steal by C. Payne),,72,113
408,4,2:30.0,,C. Payne makes 2-pt layup at rim (assist by E. Freedom),72,115
409,4,2:16.0,B. Bass misses 2-pt jump shot from 4 ft,,72,115
410,4,2:16.0,,Defensive rebound by E. Freedom,72,115
411,4,2:03.0,,E. Freedom misses 2-pt jump shot from 13 ft,72,115
412,4,2:03.0,Defensive rebound by D. Russell,,72,115
413,4,1:55.0,A. Brown misses 3-pt jump shot from 25 ft,,72,115
414,4,1:54.0,,Defensive rebound by E. Freedom,72,115
415,4,1:38.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by C. Payne),72,118
416,4,1:38.0,,Technical foul by E. Freedom,72,118
417,4,1:38.0,M. Huertas makes technical free throw,,73,118
418,4,1:27.0,M. Huertas makes 2-pt jump shot from 12 ft (assist by D. Russell),,75,118
419,4,1:20.0,,Turnover by C. Payne (step out of bounds),75,118
420,4,1:06.0,M. Huertas misses 2-pt jump shot from 19 ft,,75,118
421,4,1:05.0,,Defensive rebound by S. Novak,75,118
422,4,0:53.0,,C. Payne misses 2-pt jump shot from 5 ft,75,118
423,4,0:52.0,Defensive rebound by D. Russell,,75,118
424,4,0:46.0,Turnover by J. Randle (offensive goaltending),,75,118
425,4,0:36.0,,Turnover by C. Payne (bad pass; steal by A. Brown),75,118
426,4,0:33.0,Turnover by A. Brown (lost ball; steal by C. Payne),,75,118
427,4,0:28.0,,A. Morrow misses 3-pt jump shot from 24 ft,75,118
428,4,0:27.0,Defensive rebound by B. Bass,,75,118
429,4,0:22.0,D. Russell makes 3-pt jump shot from 25 ft (assist by M. Huertas),,78,118
