,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
390,4,4:32.0,Shooting foul by R. Jefferson (drawn by J. Okafor),,84,99
391,4,4:32.0,J. Okafor makes free throw 1 of 2,,85,99
392,4,4:32.0,N. Noel enters the game for J. Grant,,85,99
393,4,4:32.0,I. Canaan enters the game for T. McConnell,,85,99
394,4,4:32.0,J. Okafor makes free throw 2 of 2,,86,99
395,4,4:18.0,,K. Love misses 3-pt jump shot from 26 ft,86,99
396,4,4:17.0,Defensive rebound by N. Stauskas,,86,99
397,4,4:13.0,N. Noel makes 2-pt dunk at rim (assist by I. Canaan),,88,99
398,4,3:52.0,,Offensive foul by M. Dellavedova (drawn by I. Canaan),88,99
399,4,3:52.0,,Turnover by M. Dellavedova (offensive foul),88,99
400,4,3:51.0,Personal foul by M. Dellavedova (drawn by I. Canaan),,88,99
401,4,3:51.0,Technical foul by I. Canaan,,88,99
402,4,3:51.0,,M. Dellavedova makes technical free throw,88,100
403,4,3:36.0,J. Okafor makes 2-pt jump shot from 15 ft (assist by N. Stauskas),,90,100
404,4,3:21.0,,M. Dellavedova makes 2-pt layup from 2 ft (assist by L. James),90,102
405,4,3:08.0,N. Stauskas misses 3-pt jump shot from 27 ft,,90,102
406,4,3:06.0,,Defensive rebound by K. Love,90,102
407,4,2:46.0,,K. Love makes 2-pt jump shot from 21 ft (assist by L. James),90,104
408,4,2:31.0,Personal foul by M. Dellavedova (drawn by H. Thompson),,90,104
409,4,2:31.0,Philadelphia full timeout,,90,104
410,4,2:31.0,,J. Cunningham enters the game for L. James,90,104
411,4,2:31.0,,M. Williams enters the game for M. Dellavedova,90,104
412,4,2:21.0,N. Noel makes 2-pt layup from 2 ft (assist by H. Thompson),,92,104
413,4,2:06.0,,K. Love misses 3-pt jump shot from 25 ft,92,104
414,4,2:06.0,Defensive rebound by J. Okafor,,92,104
415,4,1:52.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by J. Okafor),,95,104
416,4,1:43.0,,Personal foul by I. Canaan (drawn by M. Williams),95,104
417,4,1:29.0,,T. Thompson makes 2-pt jump shot from 15 ft,95,106
418,4,1:19.0,N. Stauskas makes 2-pt layup at rim (assist by N. Noel),,97,106
419,4,1:00.0,,M. Williams makes 2-pt layup from 1 ft (assist by J. Cunningham),97,108
420,4,1:00.0,Philadelphia full timeout,,97,108
421,4,0:51.0,N. Noel misses 2-pt layup from 3 ft,,97,108
422,4,0:51.0,,Defensive rebound by K. Love,97,108
423,4,0:51.0,R. Holmes enters the game for J. Okafor,,97,108
424,4,0:51.0,P. Pressey enters the game for N. Stauskas,,97,108
425,4,0:50.0,,Turnover by K. Love (lost ball; steal by N. Noel),97,108
426,4,0:45.0,Shooting foul by R. Jefferson (drawn by I. Canaan),,97,108
427,4,0:45.0,I. Canaan makes free throw 1 of 2,,98,108
428,4,0:45.0,C. Wood enters the game for N. Noel,,98,108
429,4,0:45.0,J. Sampson enters the game for H. Thompson,,98,108
430,4,0:45.0,,M. Dellavedova enters the game for K. Love,98,108
431,4,0:45.0,I. Canaan makes free throw 2 of 2,,99,108
432,4,0:24.0,,M. Williams misses 3-pt jump shot from 25 ft,99,108
433,4,0:23.0,Defensive rebound by J. Sampson,,99,108
434,4,0:16.0,I. Canaan makes 3-pt jump shot from 23 ft,,102,108
