,QUARTER,TIME_REMAINING,DETROIT_ACTION,LA CLIPPERS_ACTION,DETROIT_SCORE,LA CLIPPERS_SCORE
384,4,5:56.0,R. Jackson makes 2-pt jump shot from 3 ft,,83,84
385,4,5:39.0,,B. Griffin makes 2-pt jump shot from 18 ft (assist by J. Crawford),83,86
386,4,5:27.0,Personal take foul by A. Rivers (drawn by A. Drummond),,83,86
387,4,5:27.0,,LA Clippers full timeout,83,86
388,4,5:27.0,M. Morris enters the game for S. Johnson,,83,86
389,4,5:27.0,A. Drummond makes free throw 1 of 2,,84,86
390,4,5:27.0,A. Drummond misses free throw 2 of 2,,84,86
391,4,5:26.0,,Defensive rebound by D. Jordan,84,86
392,4,5:09.0,,J. Crawford makes 2-pt jump shot from 19 ft (assist by D. Jordan),84,88
393,4,4:59.0,Personal take foul by J. Crawford (drawn by A. Drummond),,84,88
394,4,4:59.0,A. Drummond misses free throw 1 of 2,,84,88
395,4,4:59.0,Offensive rebound by Team,,84,88
396,4,4:59.0,A. Drummond makes free throw 2 of 2,,85,88
397,4,4:47.0,,Offensive foul by J. Crawford (drawn by E. İlyasova),85,88
398,4,4:47.0,,Turnover by J. Crawford (offensive foul),85,88
399,4,4:47.0,A. Baynes enters the game for A. Drummond,,85,88
400,4,4:23.0,K. Caldwell-Pope makes 2-pt jump shot from 3 ft,,87,88
401,4,4:08.0,,J. Crawford misses 2-pt jump shot from 20 ft,87,88
402,4,4:08.0,Defensive rebound by R. Jackson,,87,88
403,4,3:55.0,A. Baynes makes 2-pt jump shot from 8 ft,,89,88
404,4,3:55.0,,LA Clippers full timeout,89,88
405,4,3:45.0,,Shooting foul by K. Caldwell-Pope (drawn by B. Griffin),89,88
406,4,3:45.0,,B. Griffin makes free throw 1 of 2,89,89
407,4,3:45.0,,B. Griffin makes free throw 2 of 2,89,90
408,4,3:31.0,R. Jackson misses 2-pt layup from 2 ft,,89,90
409,4,3:30.0,,Defensive rebound by B. Griffin,89,90
410,4,3:12.0,,B. Griffin misses 2-pt jump shot from 19 ft,89,90
411,4,3:12.0,Defensive rebound by K. Caldwell-Pope,,89,90
412,4,2:59.0,Shooting foul by A. Rivers (drawn by E. İlyasova),,89,90
413,4,2:59.0,E. İlyasova makes free throw 1 of 2,,90,90
414,4,2:59.0,E. İlyasova misses free throw 2 of 2,,90,90
415,4,2:57.0,,Defensive rebound by A. Rivers,90,90
416,4,2:34.0,,A. Rivers makes 3-pt jump shot from 22 ft (assist by B. Griffin),90,93
417,4,2:21.0,Personal foul by B. Griffin (drawn by E. İlyasova),,90,93
418,4,2:21.0,E. İlyasova makes free throw 1 of 2,,91,93
419,4,2:21.0,E. İlyasova makes free throw 2 of 2,,92,93
420,4,2:06.0,,J. Crawford misses 2-pt jump shot from 19 ft,92,93
421,4,2:06.0,Defensive rebound by R. Jackson,,92,93
422,4,1:46.0,R. Jackson misses 2-pt jump shot from 9 ft,,92,93
423,4,1:45.0,,Defensive rebound by D. Jordan,92,93
424,4,1:40.0,,LA Clippers full timeout,92,93
425,4,1:40.0,A. Drummond enters the game for A. Baynes,,92,93
426,4,1:28.0,,B. Griffin makes 2-pt hook shot from 2 ft,92,95
427,4,1:17.0,Turnover by R. Jackson (lost ball; steal by B. Griffin),,92,95
428,4,1:16.0,Loose ball foul by E. İlyasova (drawn by B. Griffin),,92,95
429,4,1:00.0,,A. Rivers misses 3-pt jump shot from 25 ft,92,95
430,4,1:00.0,Defensive rebound by K. Caldwell-Pope,,92,95
431,4,0:53.0,Personal foul by D. Jordan (drawn by A. Drummond),,92,95
432,4,0:53.0,A. Drummond makes free throw 1 of 2,,93,95
433,4,0:53.0,A. Drummond makes free throw 2 of 2,,94,95
434,4,0:34.0,,P. Pierce misses 3-pt jump shot from 24 ft,94,95
435,4,0:32.0,,Offensive rebound by B. Griffin,94,95
436,4,0:18.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by J. Crawford),94,97
437,4,0:18.0,Detroit full timeout,,94,97
438,4,0:18.0,,L. Mbah a Moute enters the game for J. Crawford,94,97
439,4,0:18.0,A. Baynes enters the game for A. Drummond,,94,97
440,4,0:08.0,Personal take foul by D. Jordan (drawn by R. Jackson),,94,97
441,4,0:08.0,,J. Smith enters the game for D. Jordan,94,97
442,4,0:08.0,R. Jackson makes free throw 1 of 2,,95,97
443,4,0:08.0,A. Drummond enters the game for A. Baynes,,95,97
444,4,0:08.0,R. Jackson makes free throw 2 of 2,,96,97
445,4,0:08.0,,LA Clippers full timeout,96,97
446,4,0:08.0,,P. Prigioni enters the game for J. Smith,96,97
447,4,0:08.0,,J. Crawford enters the game for L. Mbah a Moute,96,97
448,4,0:08.0,S. Johnson enters the game for E. İlyasova,,96,97
449,4,0:07.0,,Personal take foul by K. Caldwell-Pope (drawn by J. Crawford),96,97
450,4,0:07.0,,J. Crawford makes free throw 1 of 2,96,98
451,4,0:07.0,,L. Mbah a Moute enters the game for P. Prigioni,96,98
452,4,0:07.0,A. Baynes enters the game for S. Johnson,,96,98
453,4,0:07.0,,J. Crawford makes free throw 2 of 2,96,99
454,4,0:07.0,Detroit full timeout,,96,99
455,4,0:07.0,S. Blake enters the game for A. Drummond,,96,99
456,4,0:05.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,96,99
457,4,0:05.0,,Defensive rebound by Team,96,99
458,4,0:04.0,,Personal take foul by S. Blake (drawn by J. Crawford),96,99
459,4,0:04.0,,J. Crawford makes free throw 1 of 2,96,100
460,4,0:04.0,A. Drummond enters the game for S. Blake,,96,100
461,4,0:04.0,,J. Crawford makes free throw 2 of 2,96,101
462,4,0:04.0,Detroit full timeout,,96,101
463,4,0:04.0,E. İlyasova enters the game for A. Baynes,,96,101
464,4,0:01.0,R. Jackson misses 3-pt jump shot from 24 ft,,96,101
465,4,0:00.0,Offensive rebound by Team,,96,101
