,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
390,4,8:26.0,,N. Noel enters the game for E. Brand,93,87
391,4,8:11.0,,N. Stauskas misses 3-pt jump shot from 26 ft,93,87
392,4,8:09.0,,Offensive rebound by N. Noel,93,87
393,4,8:08.0,,Shooting foul by A. Bradley (drawn by N. Noel),93,87
394,4,8:08.0,,N. Noel misses free throw 1 of 2,93,87
395,4,8:08.0,,Offensive rebound by Team,93,87
396,4,8:08.0,,N. Noel misses free throw 2 of 2,93,87
397,4,8:07.0,Defensive rebound by E. Turner,,93,87
398,4,7:58.0,Personal foul by T. McConnell,,93,87
399,4,7:58.0,,I. Canaan enters the game for T. McConnell,93,87
400,4,7:58.0,,J. Grant enters the game for C. Landry,93,87
401,4,7:48.0,E. Turner misses 2-pt jump shot from 11 ft,,93,87
402,4,7:44.0,Offensive rebound by J. Sullinger,,93,87
403,4,7:36.0,Shooting foul by N. Noel (drawn by M. Smart),,93,87
404,4,7:36.0,M. Smart misses free throw 1 of 2,,93,87
405,4,7:36.0,Offensive rebound by Team,,93,87
406,4,7:36.0,M. Smart makes free throw 2 of 2,,94,87
407,4,7:16.0,,I. Smith makes 2-pt jump shot from 18 ft (assist by I. Canaan),94,89
408,4,7:01.0,A. Johnson makes 2-pt jump shot from 5 ft (assist by M. Smart),,96,89
409,4,6:50.0,,N. Noel makes 2-pt jump shot from 5 ft (assist by I. Smith),96,91
410,4,6:31.0,M. Smart makes 2-pt jump shot from 7 ft,,98,91
411,4,6:21.0,,Turnover by N. Noel (lost ball; steal by A. Bradley),98,91
412,4,6:08.0,A. Bradley makes 2-pt layup from 1 ft,,100,91
413,4,5:51.0,,I. Smith makes 2-pt layup from 2 ft,100,93
414,4,5:37.0,Turnover by A. Johnson (bad pass; steal by N. Noel),,100,93
415,4,5:35.0,,Shooting foul by A. Johnson (drawn by N. Noel),100,93
416,4,5:35.0,Official timeout,,100,93
417,4,5:35.0,,H. Thompson enters the game for N. Stauskas,100,93
418,4,5:35.0,I. Thomas enters the game for A. Johnson,,100,93
419,4,5:35.0,,N. Noel misses free throw 1 of 2,100,93
420,4,5:35.0,,Offensive rebound by Team,100,93
421,4,5:35.0,,N. Noel misses free throw 2 of 2,100,93
422,4,5:33.0,Defensive rebound by M. Smart,,100,93
423,4,5:20.0,J. Sullinger misses 2-pt layup at rim,,100,93
424,4,5:20.0,Offensive rebound by J. Sullinger,,100,93
425,4,5:20.0,J. Sullinger makes 2-pt layup at rim,,102,93
426,4,5:20.0,,Philadelphia full timeout,102,93
427,4,5:03.0,,I. Smith misses 2-pt jump shot from 17 ft,102,93
428,4,5:02.0,Defensive rebound by I. Thomas,,102,93
429,4,4:49.0,Personal foul by N. Noel,,102,93
430,4,4:49.0,I. Thomas makes free throw 1 of 2,,103,93
431,4,4:49.0,,C. Landry enters the game for N. Noel,103,93
432,4,4:49.0,,N. Stauskas enters the game for J. Grant,103,93
433,4,4:49.0,I. Thomas makes free throw 2 of 2,,104,93
434,4,4:35.0,,I. Canaan misses 3-pt jump shot from 25 ft,104,93
435,4,4:33.0,Defensive rebound by J. Sullinger,,104,93
436,4,4:20.0,Offensive foul by M. Smart (drawn by H. Thompson),,104,93
437,4,4:20.0,Turnover by M. Smart (offensive foul),,104,93
438,4,4:11.0,,H. Thompson misses 2-pt jump shot from 21 ft,104,93
439,4,4:08.0,Defensive rebound by E. Turner,,104,93
440,4,3:54.0,M. Smart makes 3-pt jump shot from 25 ft (assist by I. Thomas),,107,93
441,4,3:41.0,,I. Canaan makes 2-pt jump shot from 3 ft (assist by I. Smith),107,95
442,4,3:29.0,I. Thomas makes 3-pt jump shot from 26 ft,,110,95
443,4,3:21.0,,N. Stauskas makes 3-pt jump shot from 22 ft (assist by H. Thompson),110,98
444,4,3:21.0,Loose ball foul by M. Smart,,110,98
445,4,3:21.0,,I. Smith makes free throw 1 of 1,110,99
446,4,3:07.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Sullinger),,113,99
447,4,2:48.0,,Turnover by I. Smith (lost ball),113,99
448,4,2:29.0,E. Turner misses 2-pt jump shot from 18 ft,,113,99
449,4,2:27.0,,Defensive rebound by C. Landry,113,99
450,4,2:21.0,,I. Canaan misses 3-pt jump shot from 25 ft,113,99
451,4,2:19.0,Defensive rebound by A. Bradley,,113,99
452,4,2:11.0,E. Turner makes 2-pt layup from 1 ft (assist by A. Bradley),,115,99
453,4,2:08.0,,Philadelphia full timeout,115,99
454,4,2:08.0,,T. McConnell enters the game for I. Smith,115,99
455,4,1:54.0,,Shooting foul by I. Thomas (drawn by N. Stauskas),115,99
456,4,1:54.0,,N. Stauskas misses free throw 1 of 2,115,99
457,4,1:54.0,,Offensive rebound by Team,115,99
458,4,1:54.0,,N. Stauskas makes free throw 2 of 2,115,100
459,4,1:42.0,E. Turner makes 3-pt jump shot from 24 ft (assist by I. Thomas),,118,100
460,4,1:30.0,,N. Stauskas makes 2-pt layup from 1 ft (assist by I. Canaan),118,102
461,4,1:30.0,,Shooting block foul by J. Sullinger (drawn by N. Stauskas),118,102
462,4,1:30.0,,N. Stauskas makes free throw 1 of 1,118,103
463,4,1:22.0,Turnover by M. Smart (bad pass),,118,103
464,4,1:22.0,,K. Marshall enters the game for I. Canaan,118,103
465,4,0:59.0,,H. Thompson misses 2-pt jump shot from 20 ft,118,103
466,4,0:57.0,Defensive rebound by A. Bradley,,118,103
467,4,0:42.0,E. Turner misses 2-pt jump shot from 17 ft,,118,103
468,4,0:41.0,Offensive rebound by J. Sullinger,,118,103
469,4,0:41.0,J. Sullinger makes 2-pt layup from 1 ft,,120,103
470,4,0:30.0,,C. Landry makes 2-pt layup from 1 ft (assist by T. McConnell),120,105
471,4,0:08.0,I. Thomas misses 3-pt jump shot from 25 ft,,120,105
472,4,0:06.0,Offensive rebound by A. Bradley,,120,105
