,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
386,4,7:47.0,,B. Knight misses 2-pt jump shot from 15 ft,97,96
387,4,7:46.0,,Offensive rebound by B. Knight,97,96
388,4,7:40.0,,T. Warren misses 2-pt jump shot from 11 ft,97,96
389,4,7:37.0,Defensive rebound by A. Davis,,97,96
390,4,7:18.0,A. Gee misses 2-pt jump shot from 3 ft,,97,96
391,4,7:16.0,Offensive rebound by Team,,97,96
392,4,7:13.0,R. Anderson misses 3-pt jump shot from 25 ft,,97,96
393,4,7:11.0,,Defensive rebound by J. Leuer,97,96
394,4,7:00.0,,J. Leuer misses 2-pt jump shot from 3 ft,97,96
395,4,6:58.0,,Offensive rebound by J. Leuer,97,96
396,4,6:56.0,,J. Leuer makes 2-pt layup from 1 ft,97,98
397,4,6:37.0,Shooting foul by J. Leuer (drawn by A. Davis),,97,98
398,4,6:37.0,A. Davis makes free throw 1 of 2,,98,98
399,4,6:37.0,E. Gordon enters the game for T. Douglas,,98,98
400,4,6:37.0,A. Davis misses free throw 2 of 2,,98,98
401,4,6:37.0,,Defensive rebound by J. Leuer,98,98
402,4,6:25.0,,M. Teletović misses 3-pt jump shot from 22 ft,98,98
403,4,6:23.0,Defensive rebound by R. Anderson,,98,98
404,4,6:09.0,E. Gordon makes 2-pt layup from 1 ft,,100,98
405,4,6:09.0,Shooting foul by T. Warren (drawn by E. Gordon),,100,98
406,4,6:09.0,,P. Tucker enters the game for T. Warren,100,98
407,4,6:09.0,E. Gordon makes free throw 1 of 1,,101,98
408,4,5:55.0,,J. Leuer makes 3-pt jump shot from 24 ft (assist by B. Knight),101,101
409,4,5:35.0,R. Anderson misses 2-pt jump shot from 14 ft,,101,101
410,4,5:33.0,,Defensive rebound by P. Tucker,101,101
411,4,5:28.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,101,101
412,4,5:24.0,Defensive rebound by A. Davis,,101,101
413,4,5:17.0,I. Smith makes 2-pt jump shot from 18 ft,,103,101
414,4,5:17.0,,Phoenix full timeout,103,101
415,4,5:17.0,,M. Morris enters the game for M. Teletović,103,101
416,4,5:17.0,J. Holiday enters the game for A. Gee,,103,101
417,4,4:57.0,,J. Leuer makes 2-pt jump shot from 13 ft,103,103
418,4,4:44.0,A. Davis makes 2-pt dunk at rim (assist by I. Smith),,105,103
419,4,4:29.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by B. Knight),105,105
420,4,4:04.0,I. Smith makes 2-pt jump shot from 19 ft,,107,105
421,4,3:46.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by B. Knight),107,108
422,4,3:22.0,I. Smith makes 2-pt jump shot from 8 ft,,109,108
423,4,3:07.0,,B. Knight misses 3-pt jump shot from 24 ft,109,108
424,4,3:05.0,Defensive rebound by A. Davis,,109,108
425,4,2:55.0,I. Smith misses 2-pt jump shot from 14 ft,,109,108
426,4,2:53.0,,Defensive rebound by P. Tucker,109,108
427,4,2:53.0,Loose ball foul by I. Smith (drawn by P. Tucker),,109,108
428,4,2:53.0,New Orleans full timeout,,109,108
429,4,2:42.0,,J. Leuer makes 2-pt dunk at rim (assist by E. Bledsoe),109,110
430,4,2:21.0,Turnover by I. Smith (bad pass),,109,110
431,4,1:56.0,,B. Knight misses 3-pt jump shot from 24 ft,109,110
432,4,1:56.0,,Offensive rebound by Team,109,110
433,4,1:56.0,,Turnover by Team (shot clock),109,110
434,4,1:38.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by I. Smith),,112,110
435,4,1:20.0,,J. Leuer makes 2-pt jump shot from 16 ft (assist by E. Bledsoe),112,112
436,4,1:01.0,Turnover by R. Anderson (traveling),,112,112
437,4,0:46.0,,J. Leuer misses 3-pt jump shot from 24 ft,112,112
438,4,0:45.0,Defensive rebound by R. Anderson,,112,112
439,4,0:44.0,New Orleans full timeout,,112,112
440,4,0:35.0,J. Holiday misses 3-pt jump shot from 24 ft,,112,112
441,4,0:33.0,,Defensive rebound by Team,112,112
442,4,0:33.0,D. Cunningham enters the game for I. Smith,,112,112
443,4,0:33.0,,Phoenix full timeout,112,112
444,4,0:33.0,A. Gee enters the game for R. Anderson,,112,112
445,4,0:30.0,,E. Bledsoe misses 2-pt jump shot from 3 ft,112,112
446,4,0:29.0,Defensive rebound by A. Davis,,112,112
447,4,0:29.0,New Orleans full timeout,,112,112
448,4,0:29.0,I. Smith enters the game for A. Gee,,112,112
449,4,0:29.0,R. Anderson enters the game for D. Cunningham,,112,112
450,4,0:23.0,J. Holiday misses 2-pt layup from 2 ft,,112,112
451,4,0:23.0,Offensive rebound by A. Davis,,112,112
452,4,0:22.0,A. Davis misses 2-pt layup from 2 ft,,112,112
453,4,0:22.0,Offensive rebound by A. Davis,,112,112
454,4,0:21.0,A. Davis makes 2-pt layup from 2 ft,,114,112
455,4,0:21.0,,Phoenix full timeout,114,112
456,4,0:21.0,A. Gee enters the game for I. Smith,,114,112
457,4,0:21.0,D. Cunningham enters the game for R. Anderson,,114,112
458,4,0:17.0,,E. Bledsoe misses 2-pt layup from 2 ft,114,112
459,4,0:16.0,Defensive rebound by Team,,114,112
460,4,0:16.0,,Loose ball foul by M. Morris (drawn by A. Davis),114,112
461,4,0:16.0,R. Anderson enters the game for A. Gee,,114,112
462,4,0:16.0,I. Smith enters the game for D. Cunningham,,114,112
463,4,0:15.0,Personal take foul by P. Tucker (drawn by J. Holiday),,114,112
464,4,0:15.0,J. Holiday makes free throw 1 of 2,,115,112
465,4,0:15.0,D. Cunningham enters the game for R. Anderson,,115,112
466,4,0:15.0,J. Holiday makes free throw 2 of 2,,116,112
467,4,0:10.0,,Personal foul by I. Smith (drawn by B. Knight),116,112
468,4,0:10.0,,B. Knight makes free throw 1 of 2,116,113
469,4,0:10.0,R. Anderson enters the game for D. Cunningham,,116,113
470,4,0:10.0,,R. Price enters the game for J. Leuer,116,113
471,4,0:10.0,,B. Knight makes free throw 2 of 2,116,114
472,4,0:09.0,Personal take foul by R. Price (drawn by J. Holiday),,116,114
473,4,0:09.0,J. Holiday makes free throw 1 of 2,,117,114
474,4,0:09.0,A. Gee enters the game for I. Smith,,117,114
475,4,0:09.0,D. Cunningham enters the game for R. Anderson,,117,114
476,4,0:09.0,,J. Leuer enters the game for R. Price,117,114
477,4,0:09.0,,A. Len enters the game for B. Knight,117,114
478,4,0:09.0,J. Holiday makes free throw 2 of 2,,118,114
479,4,0:09.0,,Phoenix full timeout,118,114
480,4,0:09.0,,D. Booker enters the game for P. Tucker,118,114
481,4,0:09.0,,B. Knight enters the game for M. Morris,118,114
482,4,0:09.0,,M. Teletović enters the game for A. Len,118,114
483,4,0:06.0,,J. Leuer misses 3-pt jump shot from 26 ft,118,114
484,4,0:06.0,Defensive rebound by Team,,118,114
485,4,0:06.0,R. Anderson enters the game for D. Cunningham,,118,114
486,4,0:06.0,I. Smith enters the game for A. Gee,,118,114
487,4,0:05.0,Personal take foul by D. Booker (drawn by E. Gordon),,118,114
488,4,0:05.0,E. Gordon makes free throw 1 of 2,,119,114
489,4,0:05.0,A. Gee enters the game for I. Smith,,119,114
490,4,0:05.0,D. Cunningham enters the game for R. Anderson,,119,114
491,4,0:05.0,E. Gordon makes free throw 2 of 2,,120,114
