,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
395,4,4:20.0,,Offensive rebound by Team,68,95
396,4,4:20.0,,R. Jefferson misses free throw 2 of 3,68,95
397,4,4:20.0,,Offensive rebound by Team,68,95
398,4,4:20.0,,R. Jefferson misses free throw 3 of 3,68,95
399,4,4:17.0,Defensive rebound by A. Gordon,,68,95
400,4,4:02.0,D. Dedmon misses 2-pt jump shot from 15 ft,,68,95
401,4,4:02.0,Offensive rebound by Team,,68,95
402,4,4:02.0,Personal foul by J. Cunningham (drawn by M. Hezonja),,68,95
403,4,4:02.0,M. Hezonja makes free throw 1 of 2,,69,95
404,4,4:02.0,M. Hezonja makes free throw 2 of 2,,70,95
405,4,3:47.0,,M. Williams misses 3-pt jump shot from 24 ft,70,95
406,4,3:46.0,Defensive rebound by A. Nicholson,,70,95
407,4,3:34.0,A. Gordon misses 2-pt jump shot from 15 ft,,70,95
408,4,3:33.0,,Defensive rebound by J. Cunningham,70,95
409,4,3:28.0,,Turnover by J. Cunningham (bad pass; steal by S. Napier),70,95
410,4,3:21.0,S. Napier makes 2-pt layup from 1 ft,,72,95
411,4,3:12.0,,J. Cunningham misses 2-pt layup from 2 ft (block by D. Dedmon),72,95
412,4,3:11.0,Defensive rebound by S. Napier,,72,95
413,4,3:08.0,Turnover by S. Napier (bad pass),,72,95
414,4,2:48.0,,A. Varejão misses 2-pt jump shot from 15 ft,72,95
415,4,2:48.0,Defensive rebound by M. Hezonja,,72,95
416,4,2:37.0,M. Hezonja makes 3-pt jump shot from 25 ft,,75,95
417,4,2:11.0,,J. Jones makes 2-pt jump shot from 22 ft (assist by A. Varejão),75,97
418,4,1:54.0,M. Hezonja misses 2-pt layup from 2 ft,,75,97
419,4,1:53.0,,Defensive rebound by M. Williams,75,97
420,4,1:50.0,,R. Jefferson misses 2-pt layup at rim,75,97
421,4,1:49.0,Defensive rebound by S. Napier,,75,97
422,4,1:49.0,Personal foul by R. Jefferson (drawn by S. Napier),,75,97
423,4,1:49.0,Orlando full timeout,,75,97
424,4,1:49.0,S. Napier makes free throw 1 of 2,,76,97
425,4,1:49.0,S. Napier makes free throw 2 of 2,,77,97
426,4,1:35.0,,M. Williams makes 2-pt jump shot from 18 ft,77,99
427,4,1:22.0,D. Dedmon misses 2-pt jump shot from 4 ft,,77,99
428,4,1:22.0,,Defensive rebound by A. Varejão,77,99
429,4,1:14.0,,J. Jones misses 3-pt jump shot from 25 ft,77,99
430,4,1:13.0,,Offensive rebound by J. Jones,77,99
431,4,1:11.0,,J. Jones makes 3-pt jump shot from 24 ft,77,102
432,4,1:01.0,A. Gordon misses 2-pt jump shot from 18 ft,,77,102
433,4,1:01.0,,Defensive rebound by A. Varejão,77,102
434,4,0:49.0,,M. Williams misses 3-pt jump shot from 25 ft,77,102
435,4,0:49.0,,Offensive rebound by J. Jones,77,102
436,4,0:40.0,,J. Cunningham makes 2-pt dunk at rim (assist by M. Williams),77,104
437,4,0:32.0,A. Gordon makes 2-pt dunk at rim,,79,104
438,4,0:08.0,,Turnover by Team (shot clock),79,104
439,4,0:03.0,M. Hezonja misses 3-pt jump shot from 29 ft,,79,104
440,4,0:02.0,,Defensive rebound by J. Cunningham,79,104
