,QUARTER,TIME_REMAINING,NEW YORK_ACTION,GOLDEN STATE_ACTION,NEW YORK_SCORE,GOLDEN STATE_SCORE
383,4,3:36.0,,M. Speights makes free throw 2 of 2,78,114
384,4,3:19.0,Turnover by K. Porziņģis (bad pass),,78,114
385,4,3:08.0,,Turnover by M. Speights (bad pass),78,114
386,4,2:54.0,L. Amundson misses 2-pt jump shot from 15 ft,,78,114
387,4,2:53.0,,Defensive rebound by J. McAdoo,78,114
388,4,2:46.0,,Turnover by M. Speights (bad pass),78,114
389,4,2:44.0,New York full timeout,,78,114
390,4,2:33.0,Turnover by L. Galloway (bad pass; steal by J. McAdoo),,78,114
391,4,2:14.0,,M. Speights misses 2-pt jump shot from 16 ft,78,114
392,4,2:13.0,Defensive rebound by K. Porziņģis,,78,114
393,4,2:04.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),,81,114
394,4,1:45.0,,B. Rush makes 2-pt jump shot from 13 ft (assist by J. McAdoo),81,116
395,4,1:29.0,S. Vujačić makes 2-pt jump shot from 19 ft (assist by L. Galloway),,83,116
396,4,1:12.0,,I. Clark misses 2-pt jump shot from 9 ft,83,116
397,4,1:11.0,,Offensive rebound by M. Speights,83,116
398,4,1:09.0,,J. McAdoo makes 3-pt jump shot from 27 ft (assist by M. Speights),83,119
399,4,1:09.0,,Violation by Team (jump ball),83,119
400,4,0:55.0,K. Porziņģis misses 2-pt jump shot from 11 ft,,83,119
401,4,0:55.0,Offensive rebound by S. Vujačić,,83,119
402,4,0:47.0,S. Vujačić misses 3-pt jump shot from 28 ft,,83,119
403,4,0:46.0,Offensive rebound by L. Amundson,,83,119
404,4,0:42.0,J. Grant makes 2-pt jump shot from 19 ft (assist by L. Amundson),,85,119
405,4,0:20.0,,J. McAdoo makes 2-pt jump shot from 12 ft,85,121
406,4,0:13.0,Personal foul by J. McAdoo,,85,121
407,4,0:05.0,J. Grant misses 3-pt jump shot from 26 ft,,85,121
408,4,0:03.0,,Defensive rebound by I. Clark,85,121
