,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
380,4,4:09.0,,Defensive rebound by S. Larkin,94,90
381,4,4:00.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by D. Wright),94,90
382,4,3:59.0,Defensive rebound by L. Nogueira,,94,90
383,4,3:38.0,B. Caboclo misses 3-pt jump shot from 23 ft,,94,90
384,4,3:37.0,,Defensive rebound by S. Larkin,94,90
385,4,3:27.0,,D. Sloan misses 2-pt layup from 2 ft,94,90
386,4,3:26.0,Defensive rebound by T. Ross,,94,90
387,4,3:20.0,Shooting foul by S. Larkin (drawn by D. Wright),,94,90
388,4,3:20.0,D. Wright makes free throw 1 of 2,,95,90
389,4,3:20.0,D. Wright makes free throw 2 of 2,,96,90
390,4,3:03.0,,M. Brown misses 2-pt dunk at rim,96,90
391,4,3:02.0,Defensive rebound by T. Ross,,96,90
392,4,2:55.0,T. Ross makes 2-pt dunk at rim (assist by D. Wright),,98,90
393,4,2:55.0,,Brooklyn full timeout,98,90
394,4,2:38.0,,S. Larkin misses 2-pt layup from 1 ft (block by L. Nogueira),98,90
395,4,2:37.0,,Offensive rebound by Team,98,90
396,4,2:37.0,,C. McCullough enters the game for B. Bogdanović,98,90
397,4,2:29.0,,D. Sloan misses 3-pt jump shot from 25 ft,98,90
398,4,2:28.0,Defensive rebound by L. Nogueira,,98,90
399,4,2:11.0,Shooting foul by D. Sloan (drawn by N. Powell),,98,90
400,4,2:11.0,N. Powell makes 2-pt layup from 1 ft,,100,90
401,4,2:11.0,N. Powell makes free throw 1 of 1,,101,90
402,4,1:51.0,,S. Kilpatrick makes 2-pt layup from 2 ft,101,92
403,4,1:31.0,T. Ross misses 2-pt jump shot from 7 ft,,101,92
404,4,1:30.0,,Defensive rebound by S. Kilpatrick,101,92
405,4,1:25.0,,Personal foul by B. Caboclo,101,92
406,4,1:17.0,,S. Larkin misses 2-pt jump shot from 20 ft,101,92
407,4,1:16.0,,Offensive rebound by D. Sloan,101,92
408,4,1:11.0,,M. Brown misses 3-pt jump shot from 23 ft,101,92
409,4,1:10.0,Defensive rebound by N. Powell,,101,92
410,4,0:56.0,D. Wright makes 2-pt layup from 1 ft,,103,92
411,4,0:41.0,,D. Sloan misses 2-pt layup from 1 ft,103,92
412,4,0:40.0,,Offensive rebound by C. McCullough,103,92
413,4,0:39.0,,C. McCullough makes 2-pt layup from 2 ft,103,94
414,4,0:21.0,D. Wright misses 2-pt layup from 1 ft (block by C. McCullough),,103,94
415,4,0:19.0,,Defensive rebound by D. Sloan,103,94
416,4,0:16.0,,M. Brown makes 2-pt dunk at rim (assist by D. Sloan),103,96
