,QUARTER,TIME_REMAINING,BOSTON_ACTION,LA LAKERS_ACTION,BOSTON_SCORE,LA LAKERS_SCORE
391,4,6:47.0,,K. Bryant makes 2-pt jump shot from 3 ft (assist by M. Huertas),90,82
392,4,6:29.0,E. Turner misses 2-pt jump shot from 14 ft,,90,82
393,4,6:28.0,,Defensive rebound by L. Nance,90,82
394,4,6:14.0,,M. Huertas misses 2-pt layup from 3 ft,90,82
395,4,6:11.0,Defensive rebound by T. Zeller,,90,82
396,4,6:02.0,E. Turner makes 3-pt jump shot from 23 ft (assist by T. Rozier),,93,82
397,4,5:49.0,,Shooting foul by E. Turner (drawn by K. Bryant),93,82
398,4,5:49.0,Official timeout,,93,82
399,4,5:49.0,,D. Russell enters the game for M. Huertas,93,82
400,4,5:49.0,,R. Hibbert enters the game for T. Black,93,82
401,4,5:49.0,,J. Randle enters the game for L. Nance,93,82
402,4,5:49.0,,K. Bryant makes free throw 1 of 2,93,83
403,4,5:49.0,,K. Bryant misses free throw 2 of 2,93,83
404,4,5:49.0,Defensive rebound by J. Jerebko,,93,83
405,4,5:38.0,T. Zeller misses 2-pt jump shot from 17 ft,,93,83
406,4,5:36.0,Offensive rebound by J. Jerebko,,93,83
407,4,5:22.0,E. Turner misses 2-pt jump shot from 15 ft,,93,83
408,4,5:22.0,,Defensive rebound by Team,93,83
409,4,5:07.0,,Turnover by J. Randle (lost ball; steal by J. Jerebko),93,83
410,4,4:57.0,E. Turner makes 2-pt layup from 1 ft (assist by T. Rozier),,95,83
411,4,4:36.0,,J. Randle makes 2-pt layup from 2 ft (assist by R. Hibbert),95,85
412,4,4:36.0,,Shooting foul by M. Smart (drawn by J. Randle),95,85
413,4,4:36.0,I. Thomas enters the game for M. Smart,,95,85
414,4,4:36.0,,J. Randle makes free throw 1 of 1,95,86
415,4,4:20.0,Turnover by E. Turner (lost ball),,95,86
416,4,4:10.0,,J. Clarkson misses 3-pt jump shot from 23 ft,95,86
417,4,4:08.0,Defensive rebound by J. Jerebko,,95,86
418,4,3:53.0,E. Turner makes 2-pt jump shot from 15 ft (assist by T. Zeller),,97,86
419,4,3:40.0,,J. Clarkson misses 2-pt jump shot from 4 ft (block by J. Jerebko),97,86
420,4,3:38.0,Defensive rebound by T. Rozier,,97,86
421,4,3:29.0,I. Thomas misses 3-pt jump shot from 24 ft,,97,86
422,4,3:27.0,,Defensive rebound by J. Randle,97,86
423,4,3:21.0,,J. Clarkson makes 3-pt jump shot from 24 ft (assist by J. Randle),97,89
424,4,3:00.0,T. Zeller makes 2-pt hook shot from 5 ft (assist by E. Turner),,99,89
425,4,2:49.0,,Personal foul by T. Zeller,99,89
426,4,2:49.0,Boston full timeout,,99,89
427,4,2:49.0,J. Crowder enters the game for T. Rozier,,99,89
428,4,2:49.0,,R. Hibbert makes free throw 1 of 2,99,90
429,4,2:49.0,,R. Hibbert makes free throw 2 of 2,99,91
430,4,2:38.0,Offensive foul by J. Crowder (drawn by J. Clarkson),,99,91
431,4,2:38.0,Turnover by J. Crowder (offensive foul),,99,91
432,4,2:38.0,A. Johnson enters the game for T. Zeller,,99,91
433,4,2:38.0,M. Smart enters the game for J. Jerebko,,99,91
434,4,2:26.0,,K. Bryant makes 2-pt jump shot from 20 ft (assist by R. Hibbert),99,93
435,4,2:11.0,I. Thomas makes 2-pt layup at rim,,101,93
436,4,2:00.0,,D. Russell misses 2-pt jump shot from 7 ft,101,93
437,4,1:57.0,Defensive rebound by A. Johnson,,101,93
438,4,1:45.0,I. Thomas misses 2-pt jump shot from 6 ft (block by R. Hibbert),,101,93
439,4,1:45.0,Offensive rebound by Team,,101,93
440,4,1:37.0,M. Smart makes 3-pt jump shot from 24 ft (assist by E. Turner),,104,93
441,4,1:28.0,,Shooting foul by A. Johnson (drawn by J. Clarkson),104,93
442,4,1:28.0,,J. Clarkson makes free throw 1 of 2,104,94
443,4,1:28.0,,J. Clarkson makes free throw 2 of 2,104,95
444,4,1:14.0,J. Crowder misses 3-pt jump shot from 24 ft,,104,95
445,4,1:13.0,,Defensive rebound by R. Hibbert,104,95
446,4,0:56.0,,K. Bryant makes 2-pt jump shot from 6 ft,104,97
447,4,0:36.0,A. Johnson misses 2-pt hook shot from 6 ft,,104,97
448,4,0:33.0,,Defensive rebound by J. Randle,104,97
449,4,0:28.0,,Shooting foul by A. Johnson (drawn by J. Randle),104,97
450,4,0:28.0,,J. Randle makes 2-pt layup at rim (assist by D. Russell),104,99
451,4,0:28.0,,J. Randle makes free throw 1 of 1,104,100
452,4,0:28.0,Boston full timeout,,104,100
453,4,0:28.0,,L. Nance enters the game for R. Hibbert,104,100
454,4,0:28.0,T. Zeller enters the game for A. Johnson,,104,100
455,4,0:26.0,Shooting foul by J. Clarkson (drawn by E. Turner),,104,100
456,4,0:26.0,E. Turner makes free throw 1 of 2,,105,100
457,4,0:26.0,A. Johnson enters the game for T. Zeller,,105,100
458,4,0:26.0,E. Turner misses free throw 2 of 2,,105,100
459,4,0:26.0,,Defensive rebound by J. Randle,105,100
460,4,0:20.0,,K. Bryant misses 3-pt jump shot from 26 ft,105,100
461,4,0:18.0,Defensive rebound by J. Crowder,,105,100
462,4,0:16.0,Personal take foul by K. Bryant,,105,100
463,4,0:16.0,J. Jerebko enters the game for E. Turner,,105,100
464,4,0:16.0,J. Crowder makes free throw 1 of 2,,106,100
465,4,0:16.0,J. Crowder makes free throw 2 of 2,,107,100
466,4,0:16.0,,LA Lakers full timeout,107,100
467,4,0:11.0,,K. Bryant misses 3-pt jump shot from 25 ft,107,100
468,4,0:09.0,Defensive rebound by J. Jerebko,,107,100
