,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
391,4,6:24.0,,K. Durant makes 2-pt jump shot from 9 ft,76,93
392,4,6:17.0,Memphis full timeout,,76,93
393,4,6:17.0,,A. Morrow enters the game for N. Collison,76,93
394,4,6:07.0,V. Carter misses 2-pt jump shot from 18 ft,,76,93
395,4,6:07.0,,Defensive rebound by R. Westbrook,76,93
396,4,5:52.0,R. Hollins enters the game for Z. Randolph,,76,93
397,4,5:46.0,,K. Durant makes 2-pt jump shot from 19 ft,76,95
398,4,5:30.0,M. Barnes makes 3-pt jump shot from 26 ft (assist by V. Carter),,79,95
399,4,5:12.0,,Shooting foul by V. Carter (drawn by E. Freedom),79,95
400,4,5:12.0,,E. Freedom makes free throw 1 of 2,79,96
401,4,5:12.0,,E. Freedom makes free throw 2 of 2,79,97
402,4,5:03.0,V. Carter misses 3-pt jump shot from 24 ft,,79,97
403,4,5:02.0,,Defensive rebound by A. Morrow,79,97
404,4,4:50.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by K. Durant),79,100
405,4,4:39.0,M. Chalmers misses 3-pt jump shot from 25 ft,,79,100
406,4,4:38.0,,Defensive rebound by D. Waiters,79,100
407,4,4:29.0,,R. Westbrook misses 3-pt jump shot from 25 ft,79,100
408,4,4:28.0,,Offensive rebound by Team,79,100
409,4,4:24.0,,A. Morrow makes 2-pt jump shot from 17 ft (assist by E. Freedom),79,102
410,4,4:24.0,Loose ball foul by J. Green (drawn by E. Freedom),,79,102
411,4,4:24.0,,E. Freedom makes free throw 1 of 1,79,103
412,4,4:11.0,M. Barnes misses 3-pt jump shot from 25 ft,,79,103
413,4,4:09.0,,Defensive rebound by K. Durant,79,103
414,4,3:54.0,,K. Durant misses 3-pt jump shot from 26 ft,79,103
415,4,3:52.0,Defensive rebound by R. Hollins,,79,103
416,4,3:47.0,J. Green makes 2-pt dunk at rim (assist by M. Chalmers),,81,103
417,4,3:39.0,,Oklahoma City full timeout,81,103
418,4,3:39.0,,K. Singler enters the game for K. Durant,81,103
419,4,3:39.0,,C. Payne enters the game for R. Westbrook,81,103
420,4,3:31.0,,C. Payne misses 2-pt layup from 1 ft (block by R. Hollins),81,103
421,4,3:30.0,Defensive rebound by M. Chalmers,,81,103
422,4,3:22.0,Shooting foul by K. Singler (drawn by J. Green),,81,103
423,4,3:22.0,J. Green makes free throw 1 of 2,,82,103
424,4,3:22.0,J. Green misses free throw 2 of 2,,82,103
425,4,3:22.0,,Defensive rebound by E. Freedom,82,103
426,4,3:09.0,,Personal block foul by R. Hollins (drawn by D. Waiters),82,103
427,4,3:09.0,,D. Waiters makes free throw 1 of 2,82,104
428,4,3:09.0,,D. Waiters misses free throw 2 of 2,82,104
429,4,3:09.0,Defensive rebound by J. Green,,82,104
430,4,2:51.0,R. Hollins makes 2-pt hook shot from 3 ft,,84,104
431,4,2:34.0,,D. Waiters misses 3-pt jump shot from 24 ft,84,104
432,4,2:34.0,Defensive rebound by J. Green,,84,104
433,4,2:20.0,J. Green misses 2-pt jump shot from 14 ft,,84,104
434,4,2:20.0,,Defensive rebound by E. Freedom,84,104
435,4,2:09.0,,K. Singler misses 3-pt jump shot from 23 ft,84,104
436,4,2:08.0,,Offensive rebound by A. Morrow,84,104
437,4,2:07.0,,A. Morrow misses 2-pt jump shot from 16 ft (block by V. Carter),84,104
438,4,2:07.0,,Offensive rebound by Team,84,104
439,4,2:07.0,,M. McGary enters the game for D. Waiters,84,104
440,4,2:07.0,,Personal foul by V. Carter (drawn by A. Morrow),84,104
441,4,2:07.0,,A. Morrow makes free throw 1 of 2,84,105
442,4,2:07.0,,A. Morrow makes free throw 2 of 2,84,106
443,4,2:01.0,M. Chalmers makes 3-pt jump shot from 24 ft,,87,106
444,4,1:43.0,,E. Freedom makes 2-pt layup at rim (assist by K. Singler),87,108
445,4,1:39.0,Shooting block foul by K. Singler (drawn by V. Carter),,87,108
446,4,1:39.0,V. Carter makes free throw 1 of 2,,88,108
447,4,1:39.0,V. Carter makes free throw 2 of 2,,89,108
448,4,1:29.0,,K. Singler makes 2-pt jump shot from 23 ft (assist by C. Payne),89,110
449,4,1:17.0,R. Hollins makes 2-pt dunk at rim (assist by V. Carter),,91,110
450,4,1:17.0,Shooting foul by A. Morrow (drawn by R. Hollins),,91,110
451,4,1:17.0,R. Hollins makes free throw 1 of 1,,92,110
452,4,0:59.0,,E. Freedom misses 2-pt layup from 2 ft (block by R. Hollins),92,110
453,4,0:59.0,,Offensive rebound by Team,92,110
454,4,0:54.0,,M. McGary misses 2-pt jump shot from 19 ft,92,110
455,4,0:53.0,Defensive rebound by R. Hollins,,92,110
456,4,0:47.0,V. Carter makes 2-pt dunk at rim (assist by M. Chalmers),,94,110
457,4,0:35.0,,C. Payne makes 2-pt jump shot from 12 ft,94,112
458,4,0:21.0,Turnover by J. Green (step out of bounds),,94,112
