,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SACRAMENTO_ACTION,HOUSTON_SCORE,SACRAMENTO_SCORE
385,4,10:02.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Collison),87,86
386,4,9:53.0,Shooting block foul by W. Cauley-Stein (drawn by J. Harden),,87,86
387,4,9:53.0,J. Harden makes free throw 1 of 2,,88,86
388,4,9:53.0,J. Harden misses free throw 2 of 2,,88,86
389,4,9:51.0,,Defensive rebound by Team,88,86
390,4,9:41.0,,Personal foul by M. Thornton (drawn by S. Curry),88,86
391,4,9:32.0,,B. McLemore misses 2-pt jump shot from 23 ft,88,86
392,4,9:31.0,Defensive rebound by J. Harden,,88,86
393,4,9:24.0,J. Harden makes 3-pt jump shot from 25 ft,,91,86
394,4,9:12.0,,Personal foul by T. Lawson (drawn by D. Collison),91,86
395,4,9:11.0,,Turnover by D. Collison (lost ball; steal by T. Lawson),91,86
396,4,9:06.0,T. Lawson makes 2-pt layup from 1 ft,,93,86
397,4,8:35.0,,B. McLemore misses 3-pt jump shot from 25 ft,93,86
398,4,8:35.0,,Offensive rebound by W. Cauley-Stein,93,86
399,4,8:31.0,,Turnover by B. McLemore (bad pass),93,86
400,4,8:18.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),,96,86
401,4,8:17.0,,Sacramento full timeout,96,86
402,4,8:17.0,,R. Gay enters the game for W. Cauley-Stein,96,86
403,4,8:17.0,,K. Koufos enters the game for B. McLemore,96,86
404,4,8:02.0,,Personal foul by M. Thornton (drawn by O. Casspi),96,86
405,4,7:50.0,,Turnover by O. Casspi (bad pass),96,86
406,4,7:48.0,Turnover by J. Harden (lost ball; steal by R. Gay),,96,86
407,4,7:46.0,,R. Gay makes 2-pt dunk at rim,96,88
408,4,7:30.0,T. Lawson misses 3-pt jump shot from 22 ft,,96,88
409,4,7:30.0,Offensive rebound by J. Harden,,96,88
410,4,7:28.0,J. Harden makes 2-pt layup from 3 ft,,98,88
411,4,7:13.0,,R. Gay misses 2-pt jump shot from 7 ft,98,88
412,4,7:13.0,,Offensive rebound by R. Gay,98,88
413,4,7:13.0,,Shooting foul by M. Thornton (drawn by R. Gay),98,88
414,4,7:13.0,,R. Gay misses free throw 1 of 2,98,88
415,4,7:13.0,,Offensive rebound by Team,98,88
416,4,7:13.0,,R. Gay makes free throw 2 of 2,98,89
417,4,6:53.0,Shooting foul by K. Koufos (drawn by J. Harden),,98,89
418,4,6:53.0,J. Harden makes free throw 1 of 2,,99,89
419,4,6:53.0,J. Harden makes free throw 2 of 2,,100,89
420,4,6:38.0,,S. Curry misses 2-pt jump shot from 16 ft,100,89
421,4,6:36.0,,Offensive rebound by O. Casspi,100,89
422,4,6:32.0,,O. Casspi makes 2-pt jump shot from 8 ft (assist by D. Collison),100,91
423,4,6:14.0,J. Harden misses 3-pt jump shot from 24 ft,,100,91
424,4,6:14.0,,Defensive rebound by O. Casspi,100,91
425,4,5:59.0,,R. Gay makes 3-pt jump shot from 22 ft (assist by D. Collison),100,94
426,4,5:39.0,J. Harden misses 3-pt jump shot from 23 ft,,100,94
427,4,5:39.0,,Defensive rebound by Team,100,94
428,4,5:16.0,,R. Gay misses 2-pt jump shot from 13 ft,100,94
429,4,5:15.0,Defensive rebound by C. Capela,,100,94
430,4,4:54.0,M. Thornton makes 3-pt jump shot from 23 ft (assist by J. Harden),,103,94
431,4,4:39.0,,Turnover by R. Gay (lost ball; steal by T. Lawson),103,94
432,4,4:34.0,T. Lawson misses 2-pt layup from 1 ft,,103,94
433,4,4:32.0,Offensive rebound by J. Harden,,103,94
434,4,4:29.0,M. Thornton misses 2-pt jump shot from 4 ft,,103,94
435,4,4:27.0,Offensive rebound by M. Thornton,,103,94
436,4,4:23.0,,W. Cauley-Stein enters the game for K. Koufos,103,94
437,4,4:09.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),,106,94
438,4,4:09.0,,Sacramento full timeout,106,94
439,4,3:49.0,,Shooting foul by T. Ariza (drawn by D. Collison),106,94
440,4,3:49.0,,D. Collison makes free throw 1 of 2,106,95
441,4,3:49.0,,D. Collison makes free throw 2 of 2,106,96
442,4,3:23.0,T. Lawson misses 3-pt jump shot from 23 ft,,106,96
443,4,3:22.0,,Defensive rebound by W. Cauley-Stein,106,96
444,4,3:12.0,,R. Gay misses 2-pt jump shot from 7 ft,106,96
445,4,3:11.0,,Offensive rebound by W. Cauley-Stein,106,96
446,4,3:11.0,,W. Cauley-Stein makes 2-pt layup from 1 ft,106,98
447,4,2:52.0,Personal foul by W. Cauley-Stein (drawn by T. Ariza),,106,98
448,4,2:39.0,J. Harden misses 3-pt jump shot from 25 ft,,106,98
449,4,2:38.0,,Defensive rebound by Team,106,98
450,4,2:26.0,,R. Gay misses 3-pt jump shot from 24 ft,106,98
451,4,2:25.0,Defensive rebound by C. Capela,,106,98
452,4,2:16.0,Personal take foul by W. Cauley-Stein (drawn by C. Capela),,106,98
453,4,2:16.0,C. Capela makes free throw 1 of 2,,107,98
454,4,2:16.0,C. Capela misses free throw 2 of 2,,107,98
455,4,2:15.0,,Defensive rebound by W. Cauley-Stein,107,98
456,4,1:59.0,,Shooting foul by C. Capela (drawn by R. Gay),107,98
457,4,1:59.0,,R. Gay makes free throw 1 of 2,107,99
458,4,1:59.0,,K. Koufos enters the game for W. Cauley-Stein,107,99
459,4,1:59.0,,R. Gay makes free throw 2 of 2,107,100
460,4,1:33.0,J. Harden misses 2-pt jump shot from 8 ft,,107,100
461,4,1:32.0,Offensive rebound by M. Thornton,,107,100
462,4,1:31.0,M. Thornton makes 2-pt layup from 1 ft,,109,100
463,4,1:22.0,,K. Koufos makes 2-pt jump shot from 7 ft (assist by S. Curry),109,102
464,4,0:59.0,J. Harden makes 3-pt jump shot from 24 ft (assist by T. Ariza),,112,102
465,4,0:48.0,,R. Gay makes 2-pt jump shot from 8 ft (assist by D. Collison),112,104
466,4,0:43.0,Personal take foul by R. Gay (drawn by J. Harden),,112,104
467,4,0:43.0,J. Harden makes free throw 1 of 2,,113,104
468,4,0:43.0,,B. McLemore enters the game for K. Koufos,113,104
469,4,0:43.0,S. Dekker enters the game for M. Thornton,,113,104
470,4,0:43.0,M. Harrell enters the game for T. Ariza,,113,104
471,4,0:43.0,K. McDaniels enters the game for C. Capela,,113,104
472,4,0:43.0,J. Harden makes free throw 2 of 2,,114,104
473,4,0:34.0,,D. Collison makes 2-pt jump shot from 5 ft,114,106
474,4,0:34.0,,Shooting foul by M. Harrell (drawn by D. Collison),114,106
475,4,0:34.0,,D. Collison makes free throw 1 of 1,114,107
476,4,0:33.0,Houston full timeout,,114,107
477,4,0:33.0,T. Ariza enters the game for M. Harrell,,114,107
478,4,0:33.0,M. Thornton enters the game for S. Dekker,,114,107
479,4,0:33.0,J. Terry enters the game for K. McDaniels,,114,107
480,4,0:31.0,Personal take foul by B. McLemore (drawn by J. Harden),,114,107
481,4,0:31.0,J. Harden makes free throw 1 of 2,,115,107
482,4,0:31.0,C. Brewer enters the game for J. Terry,,115,107
483,4,0:31.0,J. Harden makes free throw 2 of 2,,116,107
484,4,0:25.0,,D. Collison misses 3-pt jump shot from 24 ft,116,107
485,4,0:25.0,Defensive rebound by Team,,116,107
486,4,0:01.0,Turnover by Team (shot clock),,116,107
487,4,0:00.0,,D. Collison makes 3-pt jump shot from 31 ft (assist by S. Curry),116,110
