,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
390,4,2:34.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,92,85
391,4,2:33.0,Offensive rebound by R. Felton,,92,85
392,4,2:13.0,Turnover by R. Felton (bad pass; steal by N. Jokić),,92,85
393,4,2:06.0,,Offensive foul by D. Arthur (drawn by R. Felton),92,85
394,4,2:06.0,,Turnover by D. Arthur (offensive foul),92,85
395,4,2:06.0,,J. Sampson enters the game for N. Jokić,92,85
396,4,1:45.0,J. Barea misses 3-pt jump shot from 25 ft,,92,85
397,4,1:44.0,,Defensive rebound by J. Sampson,92,85
398,4,1:27.0,,J. Sampson misses 3-pt jump shot from 26 ft,92,85
399,4,1:27.0,Defensive rebound by R. Felton,,92,85
400,4,1:11.0,Shooting foul by E. Mudiay (drawn by R. Felton),,92,85
401,4,1:11.0,R. Felton makes free throw 1 of 2,,93,85
402,4,1:11.0,R. Felton makes free throw 2 of 2,,94,85
403,4,1:02.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by E. Mudiay),94,88
404,4,0:53.0,Personal take foul by G. Harris,,94,88
405,4,0:53.0,J. Barea misses free throw 1 of 2,,94,88
406,4,0:53.0,Offensive rebound by Team,,94,88
407,4,0:53.0,J. Barea makes free throw 2 of 2,,95,88
408,4,0:38.0,,Turnover by J. Sampson (traveling),95,88
409,4,0:37.0,Personal take foul by J. Sampson,,95,88
410,4,0:37.0,R. Felton makes free throw 1 of 2,,96,88
411,4,0:37.0,R. Felton makes free throw 2 of 2,,97,88
412,4,0:37.0,,Denver full timeout,97,88
413,4,0:37.0,D. Harris enters the game for D. Nowitzki,,97,88
414,4,0:37.0,,N. Jokić enters the game for J. Sampson,97,88
415,4,0:28.0,,G. Harris misses 3-pt jump shot from 26 ft,97,88
416,4,0:27.0,Defensive rebound by D. Powell,,97,88
417,4,0:03.0,Turnover by Team (shot clock),,97,88
