,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MIAMI_ACTION,NEW YORK_SCORE,MIAMI_SCORE
388,4,6:17.0,,T. Johnson makes 2-pt dunk at rim,67,82
389,4,6:03.0,C. Anthony misses 2-pt layup from 2 ft,,67,82
390,4,6:02.0,,Defensive rebound by L. Deng,67,82
391,4,5:48.0,,J. McRoberts misses 3-pt jump shot from 24 ft,67,82
392,4,5:47.0,Defensive rebound by L. Galloway,,67,82
393,4,5:39.0,Official timeout,,67,82
394,4,5:39.0,,G. Dragić enters the game for J. McRoberts,67,82
395,4,5:39.0,,J. Winslow enters the game for T. Johnson,67,82
396,4,5:26.0,L. Galloway misses 3-pt jump shot from 48 ft,,67,82
397,4,5:25.0,Offensive rebound by Team,,67,82
398,4,5:25.0,Turnover by Team (shot clock),,67,82
399,4,5:11.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),67,84
400,4,4:55.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,67,84
401,4,4:54.0,,Defensive rebound by J. Winslow,67,84
402,4,4:41.0,,D. Wade misses 2-pt jump shot from 17 ft,67,84
403,4,4:40.0,Defensive rebound by K. Porziņģis,,67,84
404,4,4:23.0,J. Calderón misses 3-pt jump shot from 24 ft,,67,84
405,4,4:22.0,Offensive rebound by R. Lopez,,67,84
406,4,4:20.0,R. Lopez misses 2-pt layup from 1 ft (block by H. Whiteside),,67,84
407,4,4:19.0,Offensive rebound by Team,,67,84
408,4,4:19.0,A. Afflalo enters the game for L. Galloway,,67,84
409,4,4:17.0,Turnover by C. Anthony (bad pass),,67,84
410,4,4:06.0,,G. Dragić misses 2-pt hook shot from 7 ft,67,84
411,4,4:05.0,Defensive rebound by Team,,67,84
412,4,4:05.0,,Loose ball foul by H. Whiteside (drawn by R. Lopez),67,84
413,4,4:05.0,R. Lopez misses free throw 1 of 2,,67,84
414,4,4:05.0,Offensive rebound by Team,,67,84
415,4,4:05.0,R. Lopez makes free throw 2 of 2,,68,84
416,4,3:47.0,,L. Deng misses 2-pt jump shot from 17 ft,68,84
417,4,3:46.0,Defensive rebound by C. Anthony,,68,84
418,4,3:37.0,K. Porziņģis makes 2-pt jump shot from 15 ft,,70,84
419,4,3:37.0,Shooting foul by J. Winslow (drawn by K. Porziņģis),,70,84
420,4,3:37.0,L. Galloway enters the game for R. Lopez,,70,84
421,4,3:37.0,,C. Bosh enters the game for J. Winslow,70,84
422,4,3:37.0,K. Porziņģis makes free throw 1 of 1,,71,84
423,4,3:29.0,,Personal take foul by L. Galloway (drawn by H. Whiteside),71,84
424,4,3:29.0,,H. Whiteside misses free throw 1 of 2,71,84
425,4,3:29.0,,Offensive rebound by Team,71,84
426,4,3:29.0,,H. Whiteside misses free throw 2 of 2,71,84
427,4,3:28.0,Defensive rebound by L. Galloway,,71,84
428,4,3:19.0,A. Afflalo misses 3-pt jump shot from 26 ft,,71,84
429,4,3:18.0,,Defensive rebound by G. Dragić,71,84
430,4,3:10.0,,G. Dragić makes 2-pt layup from 2 ft (assist by D. Wade),71,86
431,4,2:54.0,A. Afflalo misses 2-pt layup from 1 ft (block by H. Whiteside),,71,86
432,4,2:52.0,Offensive rebound by A. Afflalo,,71,86
433,4,2:48.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,74,86
434,4,2:46.0,,Personal take foul by L. Galloway (drawn by H. Whiteside),74,86
435,4,2:46.0,New York full timeout,,74,86
436,4,2:46.0,,J. Winslow enters the game for L. Deng,74,86
437,4,2:46.0,,H. Whiteside makes free throw 1 of 2,74,87
438,4,2:46.0,,H. Whiteside makes free throw 2 of 2,74,88
439,4,2:38.0,K. Porziņģis misses 2-pt jump shot from 8 ft (block by H. Whiteside),,74,88
440,4,2:37.0,Offensive rebound by Team,,74,88
441,4,2:33.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,74,88
442,4,2:32.0,Offensive rebound by L. Galloway,,74,88
443,4,2:27.0,L. Galloway misses 3-pt jump shot from 24 ft,,74,88
444,4,2:26.0,,Defensive rebound by H. Whiteside,74,88
445,4,2:24.0,,Personal take foul by J. Calderón (drawn by H. Whiteside),74,88
446,4,2:24.0,,H. Whiteside makes free throw 1 of 2,74,89
447,4,2:24.0,L. Amundson enters the game for C. Anthony,,74,89
448,4,2:24.0,,H. Whiteside makes free throw 2 of 2,74,90
449,4,2:14.0,L. Amundson misses 2-pt jump shot from 14 ft,,74,90
450,4,2:13.0,,Defensive rebound by H. Whiteside,74,90
451,4,2:02.0,,D. Wade misses 2-pt jump shot from 7 ft,74,90
452,4,2:01.0,Defensive rebound by Team,,74,90
453,4,1:51.0,L. Galloway makes 2-pt jump shot from 17 ft (assist by J. Calderón),,76,90
454,4,1:35.0,,Shooting block foul by K. Porziņģis (drawn by C. Bosh),76,90
455,4,1:35.0,,C. Bosh makes free throw 1 of 2,76,91
456,4,1:35.0,,C. Bosh makes free throw 2 of 2,76,92
457,4,1:28.0,L. Galloway misses 2-pt jump shot from 18 ft,,76,92
458,4,1:27.0,Offensive rebound by Team,,76,92
459,4,1:21.0,Turnover by K. Porziņģis (bad pass; steal by G. Dragić),,76,92
460,4,1:05.0,,Turnover by D. Wade (bad pass; steal by K. Porziņģis),76,92
461,4,1:00.0,L. Galloway misses 3-pt jump shot from 24 ft,,76,92
462,4,0:59.0,,Defensive rebound by J. Winslow,76,92
463,4,0:36.0,,G. Dragić makes 3-pt jump shot from 24 ft,76,95
464,4,0:21.0,A. Afflalo makes 2-pt layup from 1 ft (assist by L. Galloway),,78,95
