,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
382,4,0:41.0,J. Meeks enters the game for S. Johnson,,101,100
383,4,0:36.0,Shooting foul by T. Mozgov (drawn by S. Dinwiddie),,101,100
384,4,0:36.0,S. Dinwiddie makes free throw 1 of 2,,102,100
385,4,0:36.0,S. Johnson enters the game for J. Meeks,,102,100
386,4,0:36.0,S. Dinwiddie misses free throw 2 of 2,,102,100
387,4,0:35.0,,Defensive rebound by T. Mozgov,102,100
388,4,0:35.0,,Cleveland full timeout,102,100
389,4,0:35.0,,C. Frye enters the game for S. Kaun,102,100
390,4,0:30.0,,J. McRae misses 2-pt jump shot from 7 ft (block by S. Johnson),102,100
391,4,0:29.0,Defensive rebound by R. Bullock,,102,100
392,4,0:26.0,Personal foul by J. McRae,,102,100
393,4,0:26.0,S. Dinwiddie makes free throw 1 of 2,,103,100
394,4,0:26.0,S. Dinwiddie misses free throw 2 of 2,,103,100
395,4,0:25.0,,Defensive rebound by T. Mozgov,103,100
396,4,0:15.0,,J. McRae makes 3-pt jump shot from 25 ft,103,103
397,4,0:00.0,S. Dinwiddie misses 2-pt jump shot from 12 ft,,103,103
398,4,0:00.0,Offensive rebound by Team,,103,103
399,1OT,4:43.0,J. Anthony makes 2-pt dunk at rim (assist by J. Meeks),,105,103
400,1OT,4:26.0,,T. Mozgov makes 2-pt dunk at rim (assist by J. McRae),105,105
401,1OT,4:08.0,J. Meeks makes 2-pt jump shot from 10 ft (assist by S. Dinwiddie),,107,105
402,1OT,3:41.0,,J. McRae misses 2-pt jump shot from 4 ft (block by J. Anthony),107,105
403,1OT,3:39.0,Defensive rebound by J. Anthony,,107,105
404,1OT,3:26.0,Personal foul by D. Jones,,107,105
405,1OT,3:12.0,J. Meeks misses 3-pt jump shot from 24 ft,,107,105
406,1OT,3:12.0,,Defensive rebound by Team,107,105
407,1OT,2:54.0,,D. Jones misses 2-pt layup from 2 ft (block by J. Anthony),107,105
408,1OT,2:54.0,,Offensive rebound by Team,107,105
409,1OT,2:50.0,,J. Jones misses 2-pt jump shot from 15 ft,107,105
410,1OT,2:50.0,,Offensive rebound by D. Jones,107,105
411,1OT,2:47.0,,T. Mozgov makes 2-pt layup at rim (assist by D. Jones),107,107
412,1OT,2:21.0,R. Bullock misses 3-pt jump shot from 23 ft,,107,107
413,1OT,2:21.0,Offensive rebound by A. Tolliver,,107,107
414,1OT,2:05.0,Shooting foul by D. Jones (drawn by J. Meeks),,107,107
415,1OT,2:05.0,,R. Jefferson enters the game for D. Jones,107,107
416,1OT,2:05.0,J. Meeks makes free throw 1 of 2,,108,107
417,1OT,2:05.0,J. Meeks makes free throw 2 of 2,,109,107
418,1OT,1:47.0,,R. Jefferson misses 3-pt jump shot from 24 ft,109,107
419,1OT,1:46.0,Defensive rebound by J. Anthony,,109,107
420,1OT,1:33.0,S. Dinwiddie makes 2-pt jump shot from 15 ft,,111,107
421,1OT,1:33.0,,Cleveland full timeout,111,107
422,1OT,1:33.0,S. Johnson enters the game for J. Meeks,,111,107
423,1OT,1:10.0,,T. Mozgov makes 2-pt jump shot from 8 ft (assist by R. Jefferson),111,109
424,1OT,0:50.0,Turnover by A. Tolliver (bad pass; steal by J. Jones),,111,109
425,1OT,0:29.0,,J. McRae misses 2-pt jump shot from 6 ft,111,109
426,1OT,0:27.0,Defensive rebound by A. Tolliver,,111,109
427,1OT,0:07.0,S. Dinwiddie misses 2-pt layup from 1 ft (block by T. Mozgov),,111,109
428,1OT,0:05.0,Offensive rebound by S. Dinwiddie,,111,109
429,1OT,0:05.0,Personal foul by C. Frye,,111,109
430,1OT,0:04.0,Personal foul by J. Jones,,111,109
431,1OT,0:04.0,S. Johnson misses free throw 1 of 2,,111,109
432,1OT,0:04.0,Offensive rebound by Team,,111,109
433,1OT,0:04.0,S. Johnson makes free throw 2 of 2,,112,109
434,1OT,0:04.0,,Cleveland full timeout,112,109
435,1OT,0:04.0,,Cleveland full timeout,112,109
436,1OT,0:01.0,,Shooting foul by S. Johnson (drawn by J. McRae),112,109
437,1OT,0:01.0,,J. McRae misses free throw 1 of 3,112,109
438,1OT,0:01.0,,Offensive rebound by Team,112,109
439,1OT,0:01.0,,J. McRae misses free throw 2 of 3,112,109
440,1OT,0:01.0,,Offensive rebound by Team,112,109
441,1OT,0:01.0,A. Baynes enters the game for A. Tolliver,,112,109
442,1OT,0:01.0,,J. McRae makes free throw 3 of 3,112,110
