,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
398,4,3:22.0,,Turnover by P. George (bad pass),89,93
399,4,3:11.0,Personal foul by L. Allen (drawn by K. Love),,89,93
400,4,2:58.0,L. James misses 2-pt layup from 3 ft,,89,93
401,4,2:58.0,Offensive rebound by Team,,89,93
402,4,2:58.0,Cleveland full timeout,,89,93
403,4,2:58.0,Shooting foul by M. Turner (drawn by L. James),,89,93
404,4,2:58.0,L. James misses free throw 1 of 2,,89,93
405,4,2:58.0,Offensive rebound by Team,,89,93
406,4,2:58.0,,G. Hill enters the game for S. Hill,89,93
407,4,2:58.0,L. James misses free throw 2 of 2,,89,93
408,4,2:58.0,,Defensive rebound by L. Allen,89,93
409,4,2:37.0,,M. Ellis misses 3-pt jump shot from 24 ft,89,93
410,4,2:34.0,Defensive rebound by K. Irving,,89,93
411,4,2:23.0,K. Irving misses 2-pt layup from 4 ft (block by L. Allen),,89,93
412,4,2:22.0,,Defensive rebound by G. Hill,89,93
413,4,2:09.0,,Turnover by M. Ellis (lost ball),89,93
414,4,2:07.0,,J. Hill enters the game for L. Allen,89,93
415,4,1:58.0,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Love),,92,93
416,4,1:58.0,,Indiana full timeout,92,93
417,4,1:39.0,,Turnover by P. George (lost ball; steal by K. Love),92,93
418,4,1:16.0,L. James makes 2-pt jump shot from 5 ft,,94,93
419,4,0:54.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by P. George),94,96
420,4,0:54.0,Cleveland full timeout,,94,96
421,4,0:54.0,,L. Allen enters the game for J. Hill,94,96
422,4,0:44.0,K. Irving makes 2-pt jump shot from 12 ft,,96,96
423,4,0:21.0,,G. Hill misses 2-pt jump shot from 21 ft,96,96
424,4,0:21.0,,Offensive rebound by Team,96,96
425,4,0:21.0,Loose ball foul by K. Love (drawn by L. Allen),,96,96
426,4,0:21.0,,Indiana full timeout,96,96
427,4,0:21.0,I. Shumpert enters the game for K. Irving,,96,96
428,4,0:21.0,,C. Miles enters the game for L. Allen,96,96
429,4,0:21.0,M. Dellavedova enters the game for K. Love,,96,96
430,4,0:00.0,,M. Ellis misses 2-pt jump shot from 18 ft,96,96
431,4,0:00.0,,Offensive rebound by Team,96,96
432,1OT,4:41.0,,M. Turner makes 2-pt jump shot from 17 ft (assist by P. George),96,98
433,1OT,4:21.0,L. James misses 2-pt layup from 3 ft (block by M. Turner),,96,98
434,1OT,4:20.0,Offensive rebound by L. James,,96,98
435,1OT,4:20.0,Personal foul by M. Turner (drawn by L. James),,96,98
436,1OT,4:10.0,K. Love makes 3-pt jump shot from 27 ft (assist by K. Irving),,99,98
437,1OT,3:51.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by M. Ellis),99,100
438,1OT,3:29.0,K. Irving makes 2-pt layup from 2 ft,,101,100
439,1OT,3:18.0,,Turnover by M. Ellis (bad pass; steal by K. Love),101,100
440,1OT,3:01.0,K. Irving makes 2-pt jump shot from 18 ft,,103,100
441,1OT,3:00.0,,Indiana full timeout,103,100
442,1OT,3:00.0,,L. Allen enters the game for M. Turner,103,100
443,1OT,2:47.0,,J. Hill makes 2-pt jump shot from 9 ft (assist by P. George),103,102
444,1OT,2:21.0,L. James misses 3-pt jump shot from 26 ft,,103,102
445,1OT,2:20.0,,Defensive rebound by J. Hill,103,102
446,1OT,2:05.0,,J. Hill makes 2-pt layup from 2 ft,103,104
447,1OT,1:40.0,L. James makes 2-pt jump shot from 10 ft,,105,104
448,1OT,1:27.0,,Turnover by M. Ellis (bad pass),105,104
449,1OT,1:06.0,L. James misses 2-pt jump shot from 9 ft,,105,104
450,1OT,1:05.0,,Defensive rebound by L. Allen,105,104
451,1OT,0:49.0,,P. George misses 2-pt layup from 3 ft (block by K. Love),105,104
452,1OT,0:48.0,Defensive rebound by K. Love,,105,104
453,1OT,0:43.0,Shooting foul by G. Hill (drawn by K. Irving),,105,104
454,1OT,0:43.0,K. Irving makes free throw 1 of 2,,106,104
455,1OT,0:43.0,K. Irving makes free throw 2 of 2,,107,104
456,1OT,0:43.0,,Indiana full timeout,107,104
457,1OT,0:43.0,,M. Turner enters the game for L. Allen,107,104
458,1OT,0:41.0,,Shooting foul by K. Love (drawn by M. Ellis),107,104
459,1OT,0:41.0,,M. Ellis makes free throw 1 of 2,107,105
460,1OT,0:41.0,,L. Allen enters the game for J. Hill,107,105
461,1OT,0:41.0,,M. Ellis makes free throw 2 of 2,107,106
462,1OT,0:22.0,K. Irving misses 3-pt jump shot from 24 ft,,107,106
463,1OT,0:22.0,Offensive rebound by L. James,,107,106
464,1OT,0:19.0,Cleveland full timeout,,107,106
465,1OT,0:19.0,,S. Hill enters the game for M. Turner,107,106
466,1OT,0:19.0,M. Dellavedova enters the game for T. Thompson,,107,106
467,1OT,0:14.0,Personal foul by G. Hill (drawn by K. Irving),,107,106
468,1OT,0:14.0,K. Irving makes free throw 1 of 2,,108,106
469,1OT,0:14.0,,J. Hill enters the game for S. Hill,108,106
470,1OT,0:14.0,T. Thompson enters the game for K. Love,,108,106
471,1OT,0:14.0,K. Irving makes free throw 2 of 2,,109,106
472,1OT,0:14.0,,Indiana full timeout,109,106
473,1OT,0:14.0,I. Shumpert enters the game for K. Irving,,109,106
474,1OT,0:14.0,,C. Miles enters the game for J. Hill,109,106
475,1OT,0:14.0,,M. Turner enters the game for L. Allen,109,106
476,1OT,0:04.0,,G. Hill misses 2-pt jump shot from 22 ft,109,106
477,1OT,0:04.0,Defensive rebound by L. James,,109,106
478,1OT,0:03.0,Personal take foul by M. Ellis (drawn by L. James),,109,106
479,1OT,0:03.0,L. James makes free throw 1 of 2,,110,106
480,1OT,0:03.0,L. James makes free throw 2 of 2,,111,106
481,1OT,0:00.0,,M. Ellis misses 3-pt jump shot from 47 ft,111,106
482,1OT,0:00.0,,Offensive rebound by Team,111,106
