,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
389,4,2:58.0,,T. Ennis enters the game for J. Henson,93,79
390,4,2:58.0,R. Christmas enters the game for S. Hill,,93,79
391,4,2:58.0,S. Whittington enters the game for J. Hill,,93,79
392,4,2:43.0,,D. Inglis makes 3-pt jump shot from 23 ft (assist by R. Vaughn),93,82
393,4,2:28.0,G. Robinson misses 2-pt jump shot from 20 ft,,93,82
394,4,2:27.0,,Defensive rebound by J. O'Bryant,93,82
395,4,2:05.0,,Turnover by T. Ennis (bad pass; steal by G. Robinson),93,82
396,4,2:01.0,G. Robinson makes 2-pt dunk at rim,,95,82
397,4,1:47.0,,G. Vásquez makes 3-pt jump shot from 24 ft (assist by T. Ennis),95,85
398,4,1:28.0,S. Whittington misses 3-pt jump shot from 27 ft,,95,85
399,4,1:27.0,Offensive rebound by R. Christmas,,95,85
400,4,1:23.0,J. Young misses 3-pt jump shot from 26 ft,,95,85
401,4,1:22.0,,Defensive rebound by J. O'Bryant,95,85
402,4,1:14.0,,J. O'Bryant makes 2-pt jump shot from 16 ft (assist by G. Vásquez),95,87
403,4,0:50.0,J. Young misses 2-pt jump shot from 7 ft,,95,87
404,4,0:48.0,,Defensive rebound by J. O'Bryant,95,87
405,4,0:42.0,,G. Vásquez misses 3-pt jump shot from 26 ft,95,87
406,4,0:41.0,,Offensive rebound by R. Vaughn,95,87
407,4,0:36.0,,D. Inglis makes 3-pt jump shot from 27 ft,95,90
408,4,0:16.0,G. Robinson makes 2-pt dunk at rim (assist by M. Turner),,97,90
409,4,0:05.0,,J. O'Bryant makes 2-pt dunk at rim,97,92
