,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PORTLAND_ACTION,ATLANTA_SCORE,PORTLAND_SCORE
386,4,6:25.0,,A. Aminu enters the game for E. Davis,84,84
387,4,6:16.0,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),,87,84
388,4,6:13.0,,Portland full timeout,87,84
389,4,6:13.0,,A. Crabbe enters the game for G. Henderson,87,84
390,4,5:54.0,,M. Plumlee makes 2-pt dunk at rim (assist by A. Aminu),87,86
391,4,5:39.0,Turnover by P. Millsap (bad pass),,87,86
392,4,5:22.0,,D. Lillard makes 2-pt layup from 1 ft,87,88
393,4,5:12.0,A. Horford misses 3-pt jump shot from 24 ft,,87,88
394,4,5:11.0,,Defensive rebound by A. Crabbe,87,88
395,4,5:06.0,,D. Lillard misses 3-pt jump shot from 25 ft,87,88
396,4,5:04.0,Defensive rebound by K. Bazemore,,87,88
397,4,4:56.0,A. Horford makes 2-pt dunk at rim (assist by K. Bazemore),,89,88
398,4,4:35.0,,M. Plumlee misses 2-pt jump shot from 3 ft (block by K. Korver),89,88
399,4,4:34.0,Defensive rebound by K. Korver,,89,88
400,4,4:28.0,K. Bazemore misses 3-pt jump shot from 23 ft,,89,88
401,4,4:27.0,Offensive rebound by P. Millsap,,89,88
402,4,4:27.0,P. Millsap makes 2-pt layup at rim,,91,88
403,4,4:06.0,,C. McCollum misses 3-pt jump shot from 24 ft,91,88
404,4,4:05.0,Defensive rebound by J. Teague,,91,88
405,4,3:54.0,A. Horford misses 2-pt layup from 1 ft,,91,88
406,4,3:54.0,,Defensive rebound by A. Aminu,91,88
407,4,3:44.0,,D. Lillard makes 2-pt layup from 1 ft,91,90
408,4,3:31.0,J. Teague makes 2-pt jump shot from 16 ft,,93,90
409,4,3:17.0,,Offensive foul by A. Aminu (drawn by J. Teague),93,90
410,4,3:17.0,,Turnover by A. Aminu (offensive foul),93,90
411,4,3:01.0,A. Horford misses 2-pt jump shot from 15 ft,,93,90
412,4,3:01.0,,Defensive rebound by A. Aminu,93,90
413,4,2:50.0,,A. Aminu makes 2-pt jump shot from 13 ft (assist by C. McCollum),93,92
414,4,2:31.0,P. Millsap makes 3-pt jump shot from 23 ft (assist by J. Teague),,96,92
415,4,2:14.0,,D. Lillard misses 2-pt layup from 2 ft,96,92
416,4,2:14.0,,Offensive rebound by M. Plumlee,96,92
417,4,2:11.0,,A. Crabbe misses 3-pt jump shot from 23 ft,96,92
418,4,2:11.0,Defensive rebound by P. Millsap,,96,92
419,4,2:04.0,J. Teague misses 2-pt layup from 2 ft,,96,92
420,4,2:03.0,Offensive rebound by A. Horford,,96,92
421,4,1:53.0,A. Horford makes 2-pt jump shot from 15 ft (assist by J. Teague),,98,92
422,4,1:53.0,,Portland full timeout,98,92
423,4,1:53.0,Official timeout,,98,92
424,4,1:53.0,T. Sefolosha enters the game for K. Korver,,98,92
425,4,1:46.0,,C. McCollum makes 2-pt layup at rim,98,94
426,4,1:27.0,A. Horford makes 2-pt jump shot from 8 ft,,100,94
427,4,1:14.0,,D. Lillard misses 2-pt jump shot from 17 ft,100,94
428,4,1:11.0,Defensive rebound by P. Millsap,,100,94
429,4,0:57.0,J. Teague misses 2-pt jump shot from 5 ft,,100,94
430,4,0:55.0,,Defensive rebound by D. Lillard,100,94
431,4,0:40.0,,C. McCollum makes 2-pt jump shot from 16 ft,100,96
432,4,0:32.0,Atlanta full timeout,,100,96
433,4,0:32.0,K. Korver enters the game for T. Sefolosha,,100,96
434,4,0:32.0,Atlanta full timeout,,100,96
435,4,0:26.0,Turnover by K. Korver (lost ball),,100,96
436,4,0:26.0,T. Sefolosha enters the game for K. Korver,,100,96
437,4,0:26.0,,M. Leonard enters the game for M. Plumlee,100,96
438,4,0:17.0,,C. McCollum misses 2-pt jump shot from 3 ft,100,96
439,4,0:17.0,Defensive rebound by Team,,100,96
440,4,0:17.0,K. Korver enters the game for T. Sefolosha,,100,96
441,4,0:16.0,Personal take foul by A. Crabbe (drawn by K. Korver),,100,96
442,4,0:16.0,Atlanta full timeout,,100,96
443,4,0:16.0,,M. Plumlee enters the game for M. Leonard,100,96
444,4,0:13.0,Personal take foul by M. Plumlee (drawn by K. Bazemore),,100,96
445,4,0:13.0,K. Bazemore makes free throw 1 of 2,,101,96
446,4,0:13.0,T. Sefolosha enters the game for K. Korver,,101,96
447,4,0:13.0,,E. Davis enters the game for A. Crabbe,101,96
448,4,0:13.0,K. Bazemore makes free throw 2 of 2,,102,96
449,4,0:13.0,,Portland full timeout,102,96
450,4,0:13.0,,M. Leonard enters the game for E. Davis,102,96
451,4,0:13.0,,A. Crabbe enters the game for A. Aminu,102,96
452,4,0:11.0,,A. Crabbe misses 3-pt jump shot from 24 ft,102,96
453,4,0:10.0,,Offensive rebound by M. Leonard,102,96
454,4,0:09.0,,M. Leonard makes 2-pt layup from 1 ft,102,98
455,4,0:08.0,Personal take foul by M. Leonard (drawn by K. Bazemore),,102,98
456,4,0:08.0,K. Bazemore makes free throw 1 of 2,,103,98
457,4,0:08.0,K. Bazemore makes free throw 2 of 2,,104,98
458,4,0:08.0,,Portland full timeout,104,98
459,4,0:06.0,,D. Lillard misses 2-pt layup at rim,104,98
460,4,0:05.0,,Offensive rebound by Team,104,98
461,4,0:03.0,,Turnover by M. Plumlee (bad pass),104,98
