,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,HOUSTON_ACTION,GOLDEN STATE_SCORE,HOUSTON_SCORE
393,4,8:02.0,,P. Beverley makes 2-pt layup from 1 ft,91,74
394,4,7:46.0,M. Speights misses 2-pt jump shot from 20 ft,,91,74
395,4,7:46.0,,Defensive rebound by C. Brewer,91,74
396,4,7:24.0,,T. Lawson misses 2-pt jump shot from 4 ft,91,74
397,4,7:23.0,Defensive rebound by M. Speights,,91,74
398,4,7:18.0,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),,93,74
399,4,7:02.0,,J. Harden misses 3-pt jump shot from 24 ft,93,74
400,4,7:01.0,,Offensive rebound by J. Harden,93,74
401,4,7:00.0,,J. Harden makes 2-pt layup from 1 ft,93,76
402,4,6:41.0,M. Speights makes 2-pt dunk at rim (assist by S. Curry),,95,76
403,4,6:31.0,,Shooting foul by M. Speights (drawn by M. Harrell),95,76
404,4,6:31.0,,M. Harrell misses free throw 1 of 2,95,76
405,4,6:31.0,,Offensive rebound by Team,95,76
406,4,6:31.0,,T. Ariza enters the game for P. Beverley,95,76
407,4,6:31.0,K. Thompson enters the game for L. Barbosa,,95,76
408,4,6:31.0,,M. Harrell misses free throw 2 of 2,95,76
409,4,6:31.0,Defensive rebound by D. Green,,95,76
410,4,6:13.0,A. Iguodala makes 3-pt jump shot from 26 ft (assist by D. Green),,98,76
411,4,6:03.0,,J. Harden misses 3-pt jump shot from 25 ft,98,76
412,4,6:01.0,Defensive rebound by S. Curry,,98,76
413,4,5:54.0,,Houston full timeout,98,76
414,4,5:54.0,Violation by Team (delay of game),,98,76
415,4,5:54.0,B. Rush enters the game for K. Thompson,,98,76
416,4,5:54.0,H. Barnes enters the game for M. Speights,,98,76
417,4,5:45.0,Shooting foul by T. Lawson (drawn by D. Green),,98,76
418,4,5:45.0,D. Green makes free throw 1 of 2,,99,76
419,4,5:45.0,D. Green misses free throw 2 of 2,,99,76
420,4,5:45.0,,Defensive rebound by M. Harrell,99,76
421,4,5:33.0,,Turnover by T. Ariza (bad pass; steal by A. Iguodala),99,76
422,4,5:22.0,B. Rush misses 3-pt jump shot from 25 ft,,99,76
423,4,5:20.0,Offensive rebound by A. Iguodala,,99,76
424,4,5:19.0,L. Barbosa enters the game for A. Iguodala,,99,76
425,4,5:12.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),,101,76
426,4,4:56.0,,C. Brewer misses 3-pt jump shot from 23 ft,101,76
427,4,4:56.0,Defensive rebound by S. Curry,,101,76
428,4,4:44.0,S. Curry misses 3-pt jump shot from 24 ft,,101,76
429,4,4:43.0,,Defensive rebound by T. Lawson,101,76
430,4,4:37.0,,M. Harrell misses 2-pt dunk at rim,101,76
431,4,4:36.0,,Offensive rebound by Team,101,76
432,4,4:36.0,J. McAdoo enters the game for S. Curry,,101,76
433,4,4:36.0,I. Clark enters the game for D. Green,,101,76
434,4,4:30.0,,Personal foul by H. Barnes (drawn by C. Brewer),101,76
435,4,4:30.0,,C. Brewer makes free throw 1 of 2,101,77
436,4,4:30.0,,K. McDaniels enters the game for J. Harden,101,77
437,4,4:30.0,,S. Dekker enters the game for T. Ariza,101,77
438,4,4:30.0,J. Thompson enters the game for H. Barnes,,101,77
439,4,4:30.0,,C. Brewer makes free throw 2 of 2,101,78
440,4,4:09.0,B. Rush misses 2-pt jump shot from 21 ft,,101,78
441,4,4:09.0,,Defensive rebound by K. McDaniels,101,78
442,4,4:01.0,,K. McDaniels makes 2-pt layup from 2 ft,101,80
443,4,3:47.0,B. Rush makes 2-pt jump shot from 7 ft (assist by I. Clark),,103,80
444,4,3:35.0,,C. Brewer misses 2-pt jump shot from 5 ft,103,80
445,4,3:34.0,,Offensive rebound by C. Brewer,103,80
446,4,3:34.0,,Shooting foul by J. McAdoo (drawn by C. Brewer),103,80
447,4,3:34.0,,C. Brewer makes free throw 1 of 2,103,81
448,4,3:34.0,,P. Beverley enters the game for T. Lawson,103,81
449,4,3:34.0,,C. Brewer makes free throw 2 of 2,103,82
450,4,3:18.0,I. Clark misses 3-pt jump shot from 25 ft,,103,82
451,4,3:17.0,,Defensive rebound by P. Beverley,103,82
452,4,3:08.0,,K. McDaniels misses 3-pt jump shot from 24 ft,103,82
453,4,3:08.0,Defensive rebound by J. Thompson,,103,82
454,4,3:00.0,L. Barbosa makes 2-pt jump shot from 20 ft,,105,82
455,4,2:44.0,,K. McDaniels misses 2-pt jump shot from 19 ft,105,82
456,4,2:43.0,Defensive rebound by B. Rush,,105,82
457,4,2:33.0,Turnover by J. McAdoo (bad pass; steal by S. Dekker),,105,82
458,4,2:27.0,,M. Harrell makes 2-pt dunk at rim,105,84
459,4,2:14.0,L. Barbosa misses 2-pt jump shot from 21 ft,,105,84
460,4,2:14.0,,Defensive rebound by Team,105,84
461,4,2:14.0,Loose ball foul by J. McAdoo (drawn by M. Harrell),,105,84
462,4,2:14.0,Golden State full timeout,,105,84
463,4,2:14.0,,M. Harrell makes free throw 1 of 2,105,85
464,4,2:14.0,,M. Harrell makes free throw 2 of 2,105,86
465,4,1:51.0,I. Clark makes 2-pt jump shot from 12 ft,,107,86
466,4,1:47.0,,Shooting foul by I. Clark (drawn by C. Brewer),107,86
467,4,1:47.0,,C. Brewer makes free throw 1 of 2,107,87
468,4,1:47.0,,C. Brewer makes free throw 2 of 2,107,88
469,4,1:30.0,J. Thompson makes 2-pt hook shot from 7 ft (assist by J. McAdoo),,109,88
470,4,1:14.0,,P. Beverley makes 2-pt layup from 1 ft,109,90
471,4,1:07.0,Shooting foul by K. McDaniels (drawn by J. McAdoo),,109,90
472,4,1:07.0,J. McAdoo misses free throw 1 of 2,,109,90
473,4,1:07.0,Offensive rebound by Team,,109,90
474,4,1:07.0,J. McAdoo makes free throw 2 of 2,,110,90
475,4,0:57.0,,M. Harrell makes 2-pt dunk at rim (assist by C. Brewer),110,92
476,4,0:46.0,J. McAdoo makes 2-pt jump shot from 16 ft (assist by I. Clark),,112,92
477,4,0:35.0,,Turnover by P. Beverley (bad pass; steal by L. Barbosa),112,92
478,4,0:30.0,I. Clark misses 2-pt jump shot from 3 ft (block by K. McDaniels),,112,92
479,4,0:26.0,Offensive rebound by B. Rush,,112,92
480,4,0:26.0,B. Rush misses 2-pt layup from 1 ft (block by M. Harrell),,112,92
481,4,0:24.0,,Defensive rebound by S. Dekker,112,92
482,4,0:20.0,,K. McDaniels misses 3-pt jump shot from 25 ft,112,92
483,4,0:19.0,Defensive rebound by J. McAdoo,,112,92
