,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
386,4,7:52.0,,R. Covington misses 2-pt jump shot from 4 ft,98,75
387,4,7:50.0,Defensive rebound by A. Baynes,,98,75
388,4,7:46.0,S. Johnson makes 2-pt layup at rim (assist by S. Blake),,100,75
389,4,7:44.0,,Philadelphia full timeout,100,75
390,4,7:44.0,,T. McConnell enters the game for K. Marshall,100,75
391,4,7:44.0,R. Jackson enters the game for S. Blake,,100,75
392,4,7:32.0,,R. Covington misses 3-pt jump shot from 26 ft,100,75
393,4,7:30.0,Defensive rebound by M. Morris,,100,75
394,4,7:17.0,Turnover by A. Baynes (offensive foul),,100,75
395,4,7:17.0,Offensive foul by A. Baynes (drawn by T. McConnell),,100,75
396,4,7:03.0,,Shooting foul by M. Morris (drawn by R. Covington),100,75
397,4,7:03.0,,R. Covington makes free throw 1 of 2,100,76
398,4,7:03.0,A. Drummond enters the game for A. Baynes,,100,76
399,4,7:03.0,,R. Covington makes free throw 2 of 2,100,77
400,4,6:49.0,S. Johnson misses 3-pt jump shot from 24 ft,,100,77
401,4,6:47.0,,Defensive rebound by R. Covington,100,77
402,4,6:35.0,,J. Okafor makes 2-pt layup from 2 ft (assist by T. McConnell),100,79
403,4,6:19.0,R. Jackson misses 2-pt layup from 1 ft,,100,79
404,4,6:17.0,,Defensive rebound by J. Okafor,100,79
405,4,6:06.0,,H. Thompson misses 2-pt jump shot from 7 ft (block by A. Drummond),100,79
406,4,6:04.0,,Offensive rebound by R. Covington,100,79
407,4,6:01.0,,J. Okafor makes 2-pt dunk at rim (assist by R. Covington),100,81
408,4,5:57.0,Detroit full timeout,,100,81
409,4,5:57.0,K. Caldwell-Pope enters the game for S. Johnson,,100,81
410,4,5:39.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by R. Jackson),,103,81
411,4,5:27.0,,J. Okafor misses 2-pt jump shot from 17 ft,103,81
412,4,5:25.0,Defensive rebound by A. Tolliver,,103,81
413,4,5:21.0,Turnover by R. Jackson (bad pass; steal by R. Covington),,103,81
414,4,5:16.0,,R. Covington misses 3-pt jump shot from 27 ft,103,81
415,4,5:13.0,Defensive rebound by M. Morris,,103,81
416,4,4:57.0,R. Jackson misses 2-pt layup from 1 ft,,103,81
417,4,4:56.0,,Defensive rebound by H. Thompson,103,81
418,4,4:49.0,,Turnover by N. Stauskas (bad pass; steal by A. Tolliver),103,81
419,4,4:30.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,103,81
420,4,4:29.0,Offensive rebound by A. Drummond,,103,81
421,4,4:25.0,A. Drummond makes 2-pt hook shot from 5 ft,,105,81
422,4,4:07.0,,N. Stauskas misses 3-pt jump shot from 25 ft,105,81
423,4,4:05.0,,Offensive rebound by T. McConnell,105,81
424,4,3:57.0,,N. Stauskas makes 2-pt layup at rim,105,83
425,4,3:48.0,Personal foul by R. Covington (drawn by A. Drummond),,105,83
426,4,3:48.0,,N. Noel enters the game for J. Okafor,105,83
427,4,3:38.0,A. Drummond misses 2-pt jump shot from 11 ft,,105,83
428,4,3:36.0,,Defensive rebound by R. Covington,105,83
429,4,3:24.0,,T. McConnell misses 2-pt layup from 2 ft,105,83
430,4,3:22.0,Defensive rebound by A. Drummond,,105,83
431,4,3:10.0,R. Jackson misses 2-pt jump shot from 12 ft,,105,83
432,4,3:09.0,,Defensive rebound by T. McConnell,105,83
433,4,2:56.0,,H. Thompson makes 2-pt layup at rim (assist by N. Noel),105,85
434,4,2:49.0,Personal foul by T. McConnell (drawn by A. Drummond),,105,85
435,4,2:49.0,D. Hilliard enters the game for M. Morris,,105,85
436,4,2:49.0,S. Johnson enters the game for A. Drummond,,105,85
437,4,2:49.0,A. Baynes enters the game for K. Caldwell-Pope,,105,85
438,4,2:49.0,S. Blake enters the game for R. Jackson,,105,85
439,4,2:49.0,,R. Holmes enters the game for R. Covington,105,85
440,4,2:37.0,D. Hilliard misses 2-pt layup from 2 ft,,105,85
441,4,2:36.0,,Defensive rebound by N. Noel,105,85
442,4,2:20.0,,N. Noel misses 2-pt jump shot from 16 ft,105,85
443,4,2:18.0,Defensive rebound by S. Johnson,,105,85
444,4,2:16.0,Personal foul by N. Stauskas (drawn by S. Johnson),,105,85
445,4,2:11.0,Turnover by S. Johnson (traveling),,105,85
446,4,1:51.0,,Shooting foul by S. Johnson (drawn by H. Thompson),105,85
447,4,1:51.0,,H. Thompson makes 2-pt jump shot from 7 ft (assist by T. McConnell),105,87
448,4,1:51.0,R. Bullock enters the game for S. Johnson,,105,87
449,4,1:51.0,,H. Thompson makes free throw 1 of 1,105,88
450,4,1:38.0,R. Bullock misses 3-pt jump shot from 25 ft,,105,88
451,4,1:37.0,Offensive rebound by A. Tolliver,,105,88
452,4,1:24.0,D. Hilliard makes 2-pt jump shot from 16 ft,,107,88
453,4,1:15.0,,T. McConnell makes 2-pt layup at rim,107,90
454,4,1:00.0,D. Hilliard misses 2-pt jump shot from 4 ft,,107,90
455,4,1:00.0,,Defensive rebound by R. Holmes,107,90
456,4,0:39.0,,T. McConnell makes 2-pt jump shot from 7 ft (assist by R. Holmes),107,92
457,4,0:24.0,S. Blake misses 3-pt jump shot from 25 ft,,107,92
458,4,0:22.0,,Defensive rebound by N. Noel,107,92
459,4,0:08.0,,R. Holmes makes 3-pt jump shot from 22 ft (assist by T. McConnell),107,95
