,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,INDIANA_ACTION,WASHINGTON_SCORE,INDIANA_SCORE
396,4,6:23.0,J. Wall makes 2-pt jump shot from 16 ft,,102,83
397,4,6:10.0,,Shooting foul by D. Gooden (drawn by M. Ellis),102,83
398,4,6:10.0,,M. Ellis makes free throw 1 of 2,102,84
399,4,6:10.0,,M. Ellis makes free throw 2 of 2,102,85
400,4,5:55.0,D. Gooden makes 2-pt jump shot from 20 ft (assist by J. Wall),,104,85
401,4,5:46.0,,M. Ellis makes 2-pt jump shot from 8 ft,104,87
402,4,5:21.0,Turnover by G. Neal (bad pass; steal by G. Hill),,104,87
403,4,5:17.0,,G. Hill makes 2-pt layup from 2 ft,104,89
404,4,5:17.0,Washington full timeout,,104,89
405,4,5:17.0,B. Beal enters the game for G. Neal,,104,89
406,4,5:17.0,N. Hilário enters the game for D. Blair,,104,89
407,4,5:17.0,,P. George enters the game for L. Allen,104,89
408,4,5:17.0,J. Dudley enters the game for D. Gooden,,104,89
409,4,5:04.0,,Offensive charge foul by N. Hilário (drawn by C. Miles),104,89
410,4,5:04.0,Turnover by N. Hilário (offensive foul),,104,89
411,4,4:46.0,,P. George misses 2-pt jump shot from 3 ft,104,89
412,4,4:45.0,Defensive rebound by J. Wall,,104,89
413,4,4:24.0,B. Beal makes 3-pt jump shot from 23 ft (assist by N. Hilário),,107,89
414,4,4:16.0,,Shooting foul by N. Hilário (drawn by C. Miles),107,89
415,4,4:16.0,,C. Miles makes free throw 1 of 2,107,90
416,4,4:16.0,,S. Hill enters the game for I. Mahinmi,107,90
417,4,4:16.0,,C. Miles makes free throw 2 of 2,107,91
418,4,4:00.0,Turnover by B. Beal (lost ball; steal by P. George),,107,91
419,4,3:54.0,,G. Hill misses 3-pt jump shot from 23 ft,107,91
420,4,3:53.0,Defensive rebound by R. Sessions,,107,91
421,4,3:47.0,B. Beal misses 3-pt jump shot from 25 ft,,107,91
422,4,3:46.0,Offensive rebound by J. Wall,,107,91
423,4,3:30.0,J. Wall makes 2-pt layup from 1 ft,,109,91
424,4,3:19.0,,Turnover by P. George (bad pass; steal by R. Sessions),109,91
425,4,3:13.0,Personal take foul by P. George (drawn by J. Wall),,109,91
426,4,3:13.0,,Indiana full timeout,109,91
427,4,3:13.0,D. Blair enters the game for N. Hilário,,109,91
428,4,3:13.0,,J. Young enters the game for C. Miles,109,91
429,4,3:13.0,,C. Budinger enters the game for P. George,109,91
430,4,3:13.0,,G. Robinson enters the game for M. Ellis,109,91
431,4,3:13.0,,M. Turner enters the game for G. Hill,109,91
432,4,2:55.0,J. Wall makes 2-pt jump shot from 16 ft,,111,91
433,4,2:40.0,J. Eddie enters the game for J. Wall,,111,91
434,4,2:40.0,K. Oubre enters the game for B. Beal,,111,91
435,4,2:34.0,,Turnover by C. Budinger (bad pass; steal by D. Blair),111,91
436,4,2:30.0,Turnover by R. Sessions (lost ball; steal by C. Budinger),,111,91
437,4,2:22.0,,J. Young makes 2-pt layup from 2 ft,111,93
438,4,2:11.0,G. Neal enters the game for J. Dudley,,111,93
439,4,1:56.0,J. Eddie misses 3-pt jump shot from 23 ft,,111,93
440,4,1:56.0,,Defensive rebound by S. Hill,111,93
441,4,1:52.0,,C. Budinger makes 2-pt layup from 1 ft,111,95
442,4,1:52.0,,Shooting foul by G. Neal (drawn by C. Budinger),111,95
443,4,1:52.0,,C. Budinger makes free throw 1 of 1,111,96
444,4,1:39.0,R. Sessions makes 2-pt layup from 2 ft,,113,96
445,4,1:22.0,,M. Turner makes 2-pt jump shot from 14 ft,113,98
446,4,1:01.0,D. Blair makes 2-pt jump shot from 15 ft (assist by R. Sessions),,115,98
447,4,0:55.0,,Shooting foul by D. Blair (drawn by J. Young),115,98
448,4,0:55.0,,J. Young makes free throw 1 of 2,115,99
449,4,0:55.0,,J. Young makes free throw 2 of 2,115,100
450,4,0:37.0,D. Blair misses 2-pt jump shot from 5 ft,,115,100
451,4,0:36.0,,Defensive rebound by C. Budinger,115,100
452,4,0:31.0,,M. Turner makes 2-pt dunk from 1 ft (assist by C. Budinger),115,102
453,4,0:06.0,J. Eddie makes 3-pt jump shot from 23 ft (assist by G. Neal),,118,102
454,4,0:00.0,,J. Young makes 2-pt layup from 2 ft,118,104
