,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
396,4,6:00.0,,Flagrant foul type 1 by M. Morris,82,76
397,4,6:00.0,M. Thornton enters the game for M. Morris,,82,76
398,4,6:00.0,,I. Canaan makes flagrant free throw 1 of 2,82,77
399,4,6:00.0,,I. Canaan makes flagrant free throw 2 of 2,82,78
400,4,5:53.0,,H. Thompson misses 3-pt jump shot from 24 ft,82,78
401,4,5:52.0,,Offensive rebound by N. Noel,82,78
402,4,5:50.0,,Shooting foul by O. Porter (drawn by J. Grant),82,78
403,4,5:50.0,,J. Grant makes free throw 1 of 2,82,79
404,4,5:50.0,,J. Grant makes free throw 2 of 2,82,80
405,4,5:36.0,O. Porter misses 2-pt jump shot from 20 ft,,82,80
406,4,5:34.0,,Defensive rebound by N. Noel,82,80
407,4,5:22.0,,I. Canaan misses 3-pt jump shot from 25 ft,82,80
408,4,5:19.0,,Offensive rebound by H. Thompson,82,80
409,4,5:19.0,,H. Thompson makes 2-pt layup from 1 ft,82,82
410,4,5:05.0,Turnover by J. Wall (bad pass),,82,82
411,4,4:49.0,,I. Smith misses 2-pt jump shot from 20 ft,82,82
412,4,4:48.0,Defensive rebound by M. Thornton,,82,82
413,4,4:37.0,M. Thornton makes 2-pt jump shot from 15 ft,,84,82
414,4,4:25.0,,Shooting foul by M. Gortat (drawn by J. Grant),84,82
415,4,4:25.0,,J. Grant makes free throw 1 of 2,84,83
416,4,4:25.0,,J. Grant makes free throw 2 of 2,84,84
417,4,4:08.0,M. Thornton makes 2-pt jump shot from 14 ft,,86,84
418,4,3:46.0,,N. Noel misses 2-pt jump shot from 14 ft,86,84
419,4,3:44.0,Defensive rebound by O. Porter,,86,84
420,4,3:37.0,G. Temple misses 3-pt jump shot from 26 ft,,86,84
421,4,3:37.0,,Defensive rebound by Team,86,84
422,4,3:22.0,,Turnover by I. Canaan (lost ball; steal by J. Wall),86,84
423,4,3:18.0,G. Temple makes 2-pt dunk at rim (assist by J. Wall),,88,84
424,4,3:17.0,,Philadelphia full timeout,88,84
425,4,3:05.0,,H. Thompson misses 3-pt jump shot from 26 ft,88,84
426,4,3:03.0,Defensive rebound by J. Wall,,88,84
427,4,2:50.0,M. Thornton misses 2-pt layup from 2 ft,,88,84
428,4,2:50.0,Offensive rebound by Team,,88,84
429,4,2:47.0,M. Thornton misses 3-pt jump shot from 26 ft,,88,84
430,4,2:45.0,,Defensive rebound by N. Noel,88,84
431,4,2:25.0,,I. Smith misses 3-pt jump shot from 26 ft,88,84
432,4,2:23.0,Defensive rebound by M. Thornton,,88,84
433,4,2:03.0,G. Temple misses 3-pt jump shot from 25 ft,,88,84
434,4,2:01.0,,Defensive rebound by J. Grant,88,84
435,4,1:55.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by I. Canaan),88,87
436,4,1:40.0,J. Wall makes 2-pt jump shot from 17 ft,,90,87
437,4,1:24.0,,I. Smith misses 2-pt layup from 1 ft,90,87
438,4,1:24.0,Defensive rebound by Team,,90,87
439,4,1:24.0,,Loose ball foul by N. Noel,90,87
440,4,1:01.0,M. Thornton misses 2-pt jump shot from 16 ft,,90,87
441,4,1:00.0,Offensive rebound by Team,,90,87
442,4,1:00.0,,Loose ball foul by N. Noel,90,87
443,4,1:00.0,M. Gortat misses free throw 1 of 2,,90,87
444,4,1:00.0,Offensive rebound by Team,,90,87
445,4,1:00.0,M. Gortat misses free throw 2 of 2,,90,87
446,4,1:00.0,,Defensive rebound by N. Noel,90,87
447,4,0:45.0,,H. Thompson makes 2-pt jump shot from 13 ft (assist by N. Noel),90,89
448,4,0:34.0,J. Wall misses 2-pt jump shot from 15 ft,,90,89
449,4,0:32.0,,Defensive rebound by H. Thompson,90,89
450,4,0:27.0,,Shooting foul by J. Wall (drawn by J. Grant),90,89
451,4,0:27.0,,J. Grant misses free throw 1 of 2,90,89
452,4,0:27.0,,Offensive rebound by Team,90,89
453,4,0:27.0,,J. Grant misses free throw 2 of 2,90,89
454,4,0:26.0,Defensive rebound by G. Temple,,90,89
455,4,0:18.0,Personal foul by J. Grant,,90,89
456,4,0:18.0,M. Thornton makes free throw 1 of 2,,91,89
457,4,0:18.0,M. Thornton misses free throw 2 of 2,,91,89
458,4,0:17.0,Offensive rebound by M. Gortat,,91,89
459,4,0:15.0,Personal foul by I. Canaan,,91,89
460,4,0:15.0,J. Wall makes free throw 1 of 2,,92,89
461,4,0:15.0,J. Wall makes free throw 2 of 2,,93,89
462,4,0:15.0,,Philadelphia full timeout,93,89
463,4,0:15.0,,K. Marshall enters the game for J. Grant,93,89
464,4,0:13.0,,H. Thompson makes 3-pt jump shot from 27 ft (assist by I. Smith),93,92
465,4,0:10.0,Personal foul by K. Marshall,,93,92
466,4,0:10.0,J. Wall makes free throw 1 of 2,,94,92
467,4,0:10.0,,J. Grant enters the game for K. Marshall,94,92
468,4,0:10.0,,C. Landry enters the game for H. Thompson,94,92
469,4,0:10.0,J. Wall makes free throw 2 of 2,,95,92
470,4,0:10.0,,Philadelphia full timeout,95,92
471,4,0:10.0,,H. Thompson enters the game for J. Grant,95,92
472,4,0:10.0,,K. Marshall enters the game for C. Landry,95,92
473,4,0:08.0,,I. Canaan misses 3-pt jump shot from 27 ft,95,92
474,4,0:07.0,Defensive rebound by Team,,95,92
475,4,0:07.0,Washington full timeout,,95,92
476,4,0:07.0,J. Dudley enters the game for G. Temple,,95,92
477,4,0:07.0,,T. McConnell enters the game for K. Marshall,95,92
478,4,0:07.0,,J. Grant enters the game for I. Smith,95,92
479,4,0:05.0,Personal foul by T. McConnell,,95,92
480,4,0:05.0,J. Wall makes free throw 1 of 2,,96,92
481,4,0:05.0,G. Temple enters the game for J. Dudley,,96,92
482,4,0:05.0,,I. Smith enters the game for T. McConnell,96,92
483,4,0:05.0,,K. Marshall enters the game for N. Noel,96,92
484,4,0:05.0,R. Sessions enters the game for M. Gortat,,96,92
485,4,0:05.0,J. Wall makes free throw 2 of 2,,97,92
486,4,0:01.0,,I. Smith makes 2-pt layup from 2 ft,97,94
487,4,0:01.0,Personal foul by I. Smith,,97,94
488,4,0:01.0,J. Wall makes free throw 1 of 2,,98,94
489,4,0:01.0,J. Wall makes free throw 2 of 2,,99,94
