,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MINNESOTA_ACTION,MEMPHIS_SCORE,MINNESOTA_SCORE
384,4,2:32.0,,K. Towns makes 2-pt jump shot from 18 ft (assist by R. Rubio),96,99
385,4,2:28.0,Memphis full timeout,,96,99
386,4,2:06.0,M. Conley misses 3-pt jump shot from 24 ft,,96,99
387,4,2:04.0,Offensive rebound by M. Barnes,,96,99
388,4,2:01.0,M. Barnes makes 3-pt jump shot from 24 ft,,99,99
389,4,1:40.0,,Personal foul by M. Barnes (drawn by N. Bjelica),99,99
390,4,1:40.0,,N. Bjelica makes free throw 1 of 2,99,100
391,4,1:40.0,,N. Bjelica makes free throw 2 of 2,99,101
392,4,1:28.0,M. Gasol makes 2-pt jump shot from 8 ft (assist by M. Conley),,101,101
393,4,1:22.0,,Minnesota full timeout,101,101
394,4,1:15.0,,R. Rubio misses 3-pt jump shot from 25 ft,101,101
395,4,1:14.0,,Offensive rebound by A. Wiggins,101,101
396,4,0:59.0,,N. Bjelica misses 3-pt jump shot from 25 ft,101,101
397,4,0:58.0,Defensive rebound by M. Conley,,101,101
398,4,0:43.0,M. Barnes misses 3-pt jump shot from 25 ft,,101,101
399,4,0:42.0,,Defensive rebound by S. Muhammad,101,101
400,4,0:35.0,,Personal block foul by M. Conley (drawn by R. Rubio),101,101
401,4,0:35.0,,R. Rubio misses free throw 1 of 2,101,101
402,4,0:35.0,,Offensive rebound by Team,101,101
403,4,0:35.0,,T. Prince enters the game for N. Bjelica,101,101
404,4,0:35.0,,R. Rubio makes free throw 2 of 2,101,102
405,4,0:35.0,Memphis full timeout,,101,102
406,4,0:35.0,Turnover by Team (5 sec inbounds),,101,102
407,4,0:35.0,,Minnesota full timeout,101,102
408,4,0:15.0,,Shooting foul by M. Conley (drawn by R. Rubio),101,102
409,4,0:15.0,,R. Rubio makes free throw 1 of 2,101,103
410,4,0:15.0,,R. Rubio makes free throw 2 of 2,101,104
411,4,0:13.0,Personal take foul by R. Rubio (drawn by M. Conley),,101,104
412,4,0:07.0,M. Conley misses 2-pt jump shot from 8 ft,,101,104
413,4,0:06.0,,Defensive rebound by A. Wiggins,101,104
414,4,0:05.0,,Personal take foul by V. Carter (drawn by A. Wiggins),101,104
415,4,0:05.0,,A. Wiggins makes free throw 1 of 2,101,105
416,4,0:05.0,,A. Wiggins makes free throw 2 of 2,101,106
417,4,0:03.0,J. Green misses 3-pt jump shot from 31 ft,,101,106
418,4,0:01.0,Offensive rebound by J. Green,,101,106
419,4,0:00.0,J. Green misses 2-pt jump shot from 21 ft,,101,106
420,4,0:00.0,Offensive rebound by Team,,101,106
