,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA LAKERS_ACTION,ATLANTA_SCORE,LA LAKERS_SCORE
394,4,3:10.0,T. Hardaway enters the game for J. Teague,,94,71
395,4,3:10.0,K. Hinrich enters the game for T. Sefolosha,,94,71
396,4,2:59.0,M. Muscala makes 2-pt jump shot from 9 ft (assist by K. Hinrich),,96,71
397,4,2:46.0,,T. Black misses 2-pt jump shot from 17 ft,96,71
398,4,2:44.0,Defensive rebound by E. Tavares,,96,71
399,4,2:26.0,E. Tavares makes 2-pt layup at rim (assist by K. Hinrich),,98,71
400,4,2:07.0,,Turnover by T. Black (lost ball; steal by K. Hinrich),98,71
401,4,2:02.0,K. Hinrich makes 2-pt layup at rim (assist by E. Tavares),,100,71
402,4,1:48.0,,N. Young misses 3-pt jump shot from 25 ft,100,71
403,4,1:46.0,Defensive rebound by M. Muscala,,100,71
404,4,1:41.0,M. Scott misses 2-pt layup at rim,,100,71
405,4,1:40.0,,Defensive rebound by T. Black,100,71
406,4,1:32.0,,R. Kelly makes 2-pt layup from 2 ft (assist by N. Young),100,73
407,4,1:15.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by K. Hinrich),,103,73
408,4,0:54.0,,T. Black makes 2-pt layup from 1 ft,103,75
409,4,0:49.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by M. Scott),,106,75
410,4,0:33.0,,M. Huertas misses 3-pt jump shot from 23 ft,106,75
411,4,0:32.0,Defensive rebound by M. Scott,,106,75
412,4,0:27.0,Turnover by M. Scott (bad pass; steal by T. Black),,106,75
413,4,0:16.0,,M. Huertas makes 2-pt jump shot from 6 ft,106,77
