,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
386,4,3:13.0,,D. Howard makes free throw 2 of 2,77,86
387,4,2:56.0,San Antonio full timeout,,77,86
388,4,2:51.0,Turnover by T. Duncan (lost ball; steal by J. Terry),,77,86
389,4,2:46.0,,J. Harden misses 3-pt jump shot from 25 ft,77,86
390,4,2:46.0,Defensive rebound by Team,,77,86
391,4,2:35.0,T. Parker misses 2-pt jump shot from 10 ft,,77,86
392,4,2:34.0,Offensive rebound by T. Duncan,,77,86
393,4,2:34.0,T. Duncan makes 2-pt layup at rim,,79,86
394,4,2:29.0,,Personal take foul by M. Ginóbili (drawn by D. Howard),79,86
395,4,2:29.0,,D. Howard misses free throw 1 of 2,79,86
396,4,2:29.0,,Offensive rebound by Team,79,86
397,4,2:29.0,,D. Howard misses free throw 2 of 2,79,86
398,4,2:29.0,Defensive rebound by T. Parker,,79,86
399,4,2:20.0,T. Parker misses 2-pt jump shot from 14 ft,,79,86
400,4,2:19.0,,Defensive rebound by T. Ariza,79,86
401,4,2:14.0,,Personal take foul by K. Leonard (drawn by D. Howard),79,86
402,4,2:14.0,,D. Howard misses free throw 1 of 2,79,86
403,4,2:14.0,,Offensive rebound by Team,79,86
404,4,2:14.0,,D. Howard misses free throw 2 of 2,79,86
405,4,2:14.0,Defensive rebound by L. Aldridge,,79,86
406,4,2:01.0,T. Duncan misses 2-pt jump shot from 10 ft,,79,86
407,4,2:00.0,Offensive rebound by L. Aldridge,,79,86
408,4,2:00.0,L. Aldridge makes 2-pt layup at rim,,81,86
409,4,1:59.0,,Away from play foul by L. Aldridge (drawn by D. Howard),81,86
410,4,1:59.0,,J. Harden misses free throw 1 of 1,81,86
411,4,1:59.0,,Offensive rebound by Team,81,86
412,4,1:44.0,,J. Harden misses 2-pt jump shot from 15 ft (block by K. Leonard),81,86
413,4,1:41.0,Defensive rebound by T. Duncan,,81,86
414,4,1:41.0,Turnover by T. Duncan (bad pass; steal by J. Terry),,81,86
415,4,1:41.0,,Personal foul by M. Ginóbili (drawn by J. Terry),81,86
416,4,1:41.0,,J. Terry makes free throw 1 of 2,81,87
417,4,1:41.0,,J. Terry makes free throw 2 of 2,81,88
418,4,1:22.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Duncan),,84,88
419,4,0:56.0,,C. Capela misses 2-pt jump shot from 4 ft,84,88
420,4,0:55.0,Defensive rebound by T. Duncan,,84,88
421,4,0:39.0,K. Leonard misses 2-pt jump shot from 15 ft,,84,88
422,4,0:37.0,,Defensive rebound by T. Ariza,84,88
423,4,0:14.0,,J. Harden misses 2-pt layup from 2 ft,84,88
424,4,0:13.0,Defensive rebound by T. Duncan,,84,88
425,4,0:13.0,San Antonio full timeout,,84,88
426,4,0:03.0,K. Leonard misses 3-pt jump shot from 25 ft,,84,88
427,4,0:02.0,Offensive rebound by K. Leonard,,84,88
428,4,0:01.0,K. Leonard misses 3-pt jump shot from 25 ft,,84,88
429,4,0:00.0,Offensive rebound by Team,,84,88
