,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
268,3,4:10.0,,J. Hickson makes 2-pt dunk at rim (assist by E. Mudiay),58,56
269,3,3:46.0,K. Anderson makes 2-pt jump shot from 14 ft,,60,56
270,3,3:35.0,,G. Harris misses 3-pt jump shot from 23 ft,60,56
271,3,3:34.0,Defensive rebound by D. West,,60,56
272,3,3:22.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by P. Mills),,63,56
273,3,3:09.0,,Turnover by M. Miller (offensive foul),63,56
274,3,3:09.0,,Offensive foul by M. Miller (drawn by K. Leonard),63,56
275,3,3:09.0,,W. Barton enters the game for G. Harris,63,56
276,3,3:09.0,,J. Nelson enters the game for E. Mudiay,63,56
277,3,2:49.0,K. Leonard makes 2-pt jump shot from 17 ft,,65,56
278,3,2:37.0,,Personal foul by K. Anderson (drawn by D. Gallinari),65,56
279,3,2:33.0,,J. Nelson misses 2-pt jump shot from 21 ft,65,56
280,3,2:32.0,,Offensive rebound by J. Hickson,65,56
281,3,2:30.0,,Shooting foul by K. Anderson (drawn by J. Hickson),65,56
282,3,2:30.0,,J. Hickson makes free throw 1 of 2,65,57
283,3,2:30.0,,J. Hickson makes free throw 2 of 2,65,58
284,3,2:11.0,D. West misses 2-pt hook shot from 7 ft,,65,58
285,3,2:10.0,,Defensive rebound by W. Barton,65,58
286,3,2:00.0,,W. Barton misses 3-pt jump shot from 25 ft,65,58
287,3,1:59.0,Defensive rebound by D. West,,65,58
288,3,1:50.0,D. West misses 2-pt jump shot from 19 ft,,65,58
289,3,1:49.0,,Defensive rebound by M. Miller,65,58
290,3,1:38.0,,J. Nelson misses 2-pt jump shot from 4 ft,65,58
291,3,1:37.0,Defensive rebound by K. Leonard,,65,58
292,3,1:34.0,J. Simmons makes 2-pt layup from 2 ft (assist by K. Leonard),,67,58
293,3,1:34.0,Shooting foul by M. Miller (drawn by J. Simmons),,67,58
294,3,1:34.0,D. Green enters the game for K. Leonard,,67,58
295,3,1:34.0,J. Simmons makes free throw 1 of 1,,68,58
296,3,1:16.0,,M. Miller misses 3-pt jump shot from 23 ft,68,58
297,3,1:15.0,Defensive rebound by D. West,,68,58
298,3,0:59.0,P. Mills makes 2-pt jump shot from 20 ft,,70,58
299,3,0:47.0,,Turnover by W. Barton (lost ball),70,58
300,3,0:47.0,,R. Foye enters the game for D. Gallinari,70,58
301,3,0:30.0,Turnover by J. Simmons (bad pass; steal by R. Foye),,70,58
302,3,0:15.0,,Turnover by R. Foye (bad pass; steal by J. Simmons),70,58
303,3,0:10.0,D. Green misses 3-pt jump shot from 25 ft,,70,58
304,3,0:08.0,,Defensive rebound by Team,70,58
305,3,0:08.0,,G. Harris enters the game for J. Hickson,70,58
306,3,0:08.0,K. Leonard enters the game for D. West,,70,58
307,3,0:04.0,,Shooting foul by J. Simmons (drawn by W. Barton),70,58
308,3,0:04.0,,W. Barton misses free throw 1 of 2,70,58
309,3,0:04.0,,Offensive rebound by Team,70,58
310,3,0:04.0,,E. Mudiay enters the game for M. Miller,70,58
311,3,0:04.0,,W. Barton makes free throw 2 of 2,70,59
312,3,0:01.0,J. Simmons misses 3-pt jump shot from 30 ft,,70,59
313,3,0:00.0,Offensive rebound by Team,,70,59
314,4,11:45.0,D. Green makes 3-pt jump shot from 24 ft (assist by J. Simmons),,73,59
315,4,11:23.0,,J. Nelson misses 3-pt jump shot from 24 ft,73,59
316,4,11:22.0,Defensive rebound by J. Simmons,,73,59
317,4,11:12.0,P. Mills misses 3-pt jump shot from 23 ft,,73,59
318,4,11:11.0,Offensive rebound by D. West,,73,59
319,4,11:08.0,P. Mills makes 3-pt jump shot from 23 ft (assist by D. West),,76,59
320,4,11:01.0,,Denver full timeout,76,59
321,4,10:51.0,,Turnover by M. Miller (bad pass; steal by D. West),76,59
322,4,10:39.0,D. Green makes 3-pt jump shot from 22 ft (assist by K. Anderson),,79,59
323,4,10:28.0,,J. Nelson makes 2-pt layup from 2 ft,79,61
324,4,10:22.0,Offensive foul by J. Simmons (drawn by W. Barton),,79,61
325,4,10:22.0,Turnover by J. Simmons (offensive foul),,79,61
326,4,10:22.0,,D. Arthur enters the game for J. Hickson,79,61
327,4,10:01.0,,W. Barton misses 3-pt jump shot from 26 ft,79,61
328,4,10:00.0,Defensive rebound by P. Mills,,79,61
329,4,9:37.0,Shooting foul by J. Nelson (drawn by K. Anderson),,79,61
330,4,9:37.0,K. Anderson makes free throw 1 of 2,,80,61
331,4,9:37.0,,D. Gallinari enters the game for M. Miller,80,61
332,4,9:37.0,K. Anderson misses free throw 2 of 2,,80,61
333,4,9:36.0,,Defensive rebound by W. Barton,80,61
334,4,9:16.0,,J. Nelson misses 2-pt jump shot from 21 ft,80,61
335,4,9:14.0,Defensive rebound by K. Anderson,,80,61
336,4,9:01.0,D. West misses 2-pt jump shot from 18 ft,,80,61
337,4,9:00.0,,Defensive rebound by D. Gallinari,80,61
338,4,8:40.0,,D. Arthur makes 2-pt hook shot from 2 ft (assist by W. Barton),80,63
339,4,8:16.0,P. Mills misses 3-pt jump shot from 26 ft,,80,63
340,4,8:15.0,,Defensive rebound by W. Barton,80,63
341,4,8:05.0,,R. Foye misses 3-pt jump shot from 23 ft,80,63
342,4,8:04.0,Defensive rebound by D. West,,80,63
343,4,7:50.0,Turnover by D. Green (bad pass; steal by R. Foye),,80,63
344,4,7:46.0,,R. Foye makes 2-pt layup from 1 ft,80,65
345,4,7:46.0,San Antonio full timeout,,80,65
346,4,7:46.0,,E. Mudiay enters the game for W. Barton,80,65
347,4,7:46.0,T. Parker enters the game for D. Green,,80,65
348,4,7:46.0,B. Diaw enters the game for K. Anderson,,80,65
349,4,7:46.0,K. Leonard enters the game for D. West,,80,65
350,4,7:30.0,J. Simmons makes 3-pt jump shot from 24 ft (assist by K. Leonard),,83,65
351,4,7:15.0,,J. Nelson makes 2-pt layup at rim,83,67
352,4,6:52.0,B. Diaw misses 2-pt jump shot from 10 ft,,83,67
353,4,6:52.0,,Defensive rebound by D. Gallinari,83,67
354,4,6:46.0,,Personal foul by B. Diaw (drawn by D. Arthur),83,67
355,4,6:35.0,,E. Mudiay misses 3-pt jump shot from 25 ft,83,67
356,4,6:33.0,Defensive rebound by P. Mills,,83,67
357,4,6:22.0,J. Simmons misses 3-pt jump shot from 25 ft,,83,67
358,4,6:22.0,,Defensive rebound by D. Gallinari,83,67
359,4,6:16.0,,J. Nelson makes 2-pt layup from 2 ft (assist by D. Gallinari),83,69
360,4,5:53.0,Shooting foul by E. Mudiay (drawn by J. Simmons),,83,69
361,4,5:53.0,J. Simmons makes free throw 1 of 2,,84,69
362,4,5:53.0,,G. Harris enters the game for D. Arthur,84,69
363,4,5:53.0,J. Simmons makes free throw 2 of 2,,85,69
364,4,5:43.0,,Shooting foul by P. Mills (drawn by D. Gallinari),85,69
365,4,5:43.0,,D. Gallinari makes free throw 1 of 2,85,70
366,4,5:43.0,,D. Gallinari makes free throw 2 of 2,85,71
367,4,5:24.0,Turnover by B. Diaw (lost ball; steal by G. Harris),,85,71
368,4,5:20.0,,Turnover by R. Foye (bad pass; steal by P. Mills),85,71
369,4,5:14.0,P. Mills makes 2-pt layup from 1 ft (assist by B. Diaw),,87,71
370,4,4:57.0,,D. Gallinari makes 2-pt layup from 2 ft (assist by J. Nelson),87,73
371,4,4:57.0,,Shooting foul by P. Mills (drawn by D. Gallinari),87,73
372,4,4:57.0,,W. Barton enters the game for R. Foye,87,73
373,4,4:57.0,,D. Gallinari makes free throw 1 of 1,87,74
374,4,4:34.0,K. Leonard misses 3-pt jump shot from 27 ft,,87,74
375,4,4:34.0,,Defensive rebound by W. Barton,87,74
376,4,4:27.0,,Turnover by W. Barton (lost ball; steal by J. Simmons),87,74
377,4,4:25.0,Personal take foul by J. Nelson (drawn by J. Simmons),,87,74
378,4,4:07.0,B. Diaw makes 2-pt hook shot from 5 ft (assist by T. Parker),,89,74
379,4,3:48.0,,G. Harris misses 3-pt jump shot from 23 ft,89,74
380,4,3:47.0,Defensive rebound by P. Mills,,89,74
381,4,3:32.0,B. Diaw makes 2-pt layup from 2 ft (assist by T. Parker),,91,74
382,4,3:32.0,,Denver full timeout,91,74
383,4,3:32.0,K. Anderson enters the game for K. Leonard,,91,74
384,4,3:32.0,R. McCallum enters the game for T. Parker,,91,74
385,4,3:32.0,M. Bonner enters the game for B. Diaw,,91,74
386,4,3:32.0,R. Butler enters the game for P. Mills,,91,74
387,4,3:32.0,,K. Papanikolaou enters the game for D. Gallinari,91,74
