,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,BROOKLYN_ACTION,LA CLIPPERS_SCORE,BROOKLYN_SCORE
388,4,5:20.0,Personal foul by J. Jack (drawn by D. Jordan),,91,80
389,4,5:17.0,Personal foul by T. Young (drawn by B. Griffin),,91,80
390,4,5:17.0,B. Griffin misses free throw 1 of 2,,91,80
391,4,5:17.0,Offensive rebound by Team,,91,80
392,4,5:17.0,B. Griffin makes free throw 2 of 2,,92,80
393,4,5:05.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Jack),92,83
394,4,5:00.0,Personal foul by A. Bargnani (drawn by D. Jordan),,92,83
395,4,5:00.0,D. Jordan makes free throw 1 of 2,,93,83
396,4,5:00.0,J. Redick enters the game for W. Johnson,,93,83
397,4,5:00.0,D. Jordan misses free throw 2 of 2,,93,83
398,4,4:59.0,,Defensive rebound by T. Young,93,83
399,4,4:50.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Johnson),93,86
400,4,4:42.0,Personal foul by A. Bargnani (drawn by J. Redick),,93,86
401,4,4:42.0,D. Jordan misses free throw 1 of 2,,93,86
402,4,4:42.0,Offensive rebound by Team,,93,86
403,4,4:42.0,D. Jordan misses free throw 2 of 2,,93,86
404,4,4:41.0,,Defensive rebound by T. Young,93,86
405,4,4:25.0,,A. Bargnani makes 2-pt jump shot from 9 ft (assist by J. Jack),93,88
406,4,4:25.0,,Shooting foul by C. Paul (drawn by A. Bargnani),93,88
407,4,4:25.0,L. Mbah a Moute enters the game for D. Jordan,,93,88
408,4,4:25.0,,A. Bargnani makes free throw 1 of 1,93,89
409,4,4:03.0,B. Griffin misses 2-pt jump shot from 20 ft,,93,89
410,4,4:02.0,,Defensive rebound by B. Bogdanović,93,89
411,4,3:51.0,,T. Young makes 2-pt jump shot from 6 ft (assist by J. Jack),93,91
412,4,3:49.0,LA Clippers full timeout,,93,91
413,4,3:49.0,W. Johnson enters the game for L. Mbah a Moute,,93,91
414,4,3:36.0,C. Paul makes 2-pt jump shot from 20 ft,,95,91
415,4,3:19.0,,J. Johnson misses 2-pt jump shot from 8 ft,95,91
416,4,3:18.0,,Offensive rebound by T. Young,95,91
417,4,3:17.0,,T. Young misses 2-pt layup from 1 ft,95,91
418,4,3:16.0,,Offensive rebound by A. Bargnani,95,91
419,4,3:15.0,,A. Bargnani misses 2-pt layup from 1 ft,95,91
420,4,3:13.0,,Offensive rebound by Team,95,91
421,4,2:51.0,,J. Johnson makes 2-pt jump shot from 5 ft,95,93
422,4,2:29.0,B. Griffin makes 2-pt dunk at rim,,97,93
423,4,2:09.0,,J. Johnson misses 2-pt jump shot from 7 ft,97,93
424,4,2:08.0,Defensive rebound by W. Johnson,,97,93
425,4,1:55.0,J. Redick misses 3-pt jump shot from 24 ft,,97,93
426,4,1:54.0,,Defensive rebound by J. Johnson,97,93
427,4,1:35.0,,Personal foul by J. Crawford (drawn by A. Bargnani),97,93
428,4,1:35.0,,A. Bargnani makes free throw 1 of 2,97,94
429,4,1:35.0,D. Jordan enters the game for J. Crawford,,97,94
430,4,1:35.0,,A. Bargnani makes free throw 2 of 2,97,95
431,4,1:20.0,C. Paul makes 2-pt jump shot from 7 ft,,99,95
432,4,1:09.0,,A. Bargnani misses 2-pt jump shot from 7 ft,99,95
433,4,1:08.0,Defensive rebound by D. Jordan,,99,95
434,4,0:49.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by C. Paul),,101,95
435,4,0:49.0,,Brooklyn full timeout,101,95
436,4,0:49.0,L. Mbah a Moute enters the game for W. Johnson,,101,95
437,4,0:49.0,,B. Lopez enters the game for T. Young,101,95
438,4,0:47.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by A. Bargnani),101,98
439,4,0:29.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by C. Paul),,103,98
440,4,0:29.0,,Brooklyn full timeout,103,98
441,4,0:29.0,A. Rivers enters the game for J. Redick,,103,98
442,4,0:24.0,,J. Jack misses 3-pt jump shot from 26 ft,103,98
443,4,0:23.0,,Offensive rebound by B. Lopez,103,98
444,4,0:18.0,,J. Jack misses 2-pt jump shot from 4 ft,103,98
445,4,0:17.0,,Offensive rebound by B. Lopez,103,98
446,4,0:16.0,,B. Lopez misses 2-pt layup from 1 ft,103,98
447,4,0:16.0,,Offensive rebound by B. Lopez,103,98
448,4,0:15.0,,B. Lopez makes 2-pt layup from 1 ft,103,100
449,4,0:15.0,Personal foul by J. Jack (drawn by C. Paul),,103,100
450,4,0:15.0,C. Paul makes free throw 1 of 2,,104,100
451,4,0:15.0,C. Paul makes free throw 2 of 2,,105,100
452,4,0:09.0,,J. Jack misses 3-pt jump shot from 24 ft,105,100
453,4,0:08.0,Defensive rebound by B. Griffin,,105,100
