,QUARTER,TIME_REMAINING,PHOENIX_ACTION,NEW ORLEANS_ACTION,PHOENIX_SCORE,NEW ORLEANS_SCORE
388,4,8:59.0,E. Bledsoe makes free throw 2 of 2,,94,97
389,4,8:40.0,,I. Smith misses 2-pt jump shot from 7 ft,94,97
390,4,8:36.0,,Offensive rebound by A. Davis,94,97
391,4,8:36.0,,A. Davis makes 2-pt layup at rim,94,99
392,4,8:18.0,P. Tucker misses 3-pt jump shot from 24 ft,,94,99
393,4,8:17.0,Offensive rebound by P. Tucker,,94,99
394,4,8:14.0,P. Tucker makes 2-pt hook shot from 2 ft,,96,99
395,4,8:07.0,,Turnover by E. Gordon (bad pass),96,99
396,4,8:07.0,B. Knight enters the game for R. Price,,96,99
397,4,7:54.0,E. Bledsoe misses 2-pt layup at rim,,96,99
398,4,7:53.0,,Defensive rebound by A. Gee,96,99
399,4,7:46.0,,A. Davis makes 2-pt layup from 1 ft (assist by E. Gordon),96,101
400,4,7:23.0,M. Teletović misses 2-pt jump shot from 6 ft,,96,101
401,4,7:22.0,,Defensive rebound by A. Davis,96,101
402,4,7:09.0,,I. Smith misses 2-pt jump shot from 10 ft,96,101
403,4,7:07.0,,Offensive rebound by A. Gee,96,101
404,4,7:05.0,,A. Gee misses 2-pt layup at rim,96,101
405,4,7:04.0,Defensive rebound by M. Morris,,96,101
406,4,6:57.0,B. Knight misses 3-pt jump shot from 26 ft,,96,101
407,4,6:54.0,Offensive rebound by P. Tucker,,96,101
408,4,6:54.0,P. Tucker misses 2-pt jump shot from 1 ft,,96,101
409,4,6:52.0,,Defensive rebound by A. Gee,96,101
410,4,6:49.0,,E. Gordon misses 3-pt jump shot from 25 ft,96,101
411,4,6:46.0,Defensive rebound by B. Knight,,96,101
412,4,6:39.0,M. Morris makes 2-pt jump shot from 1 ft (assist by B. Knight),,98,101
413,4,6:39.0,Shooting foul by E. Gordon (drawn by M. Morris),,98,101
414,4,6:39.0,M. Morris makes free throw 1 of 1,,99,101
415,4,6:20.0,,Turnover by R. Anderson (lost ball),99,101
416,4,6:20.0,T. Warren enters the game for M. Teletović,,99,101
417,4,6:10.0,B. Knight misses 2-pt layup from 1 ft,,99,101
418,4,6:10.0,,Defensive rebound by E. Gordon,99,101
419,4,6:03.0,,Turnover by E. Gordon (lost ball),99,101
420,4,5:57.0,M. Morris misses 3-pt jump shot from 26 ft,,99,101
421,4,5:56.0,,Defensive rebound by I. Smith,99,101
422,4,5:38.0,,Shooting foul by P. Tucker (drawn by R. Anderson),99,101
423,4,5:38.0,,New Orleans full timeout,99,101
424,4,5:38.0,,R. Anderson makes free throw 1 of 2,99,102
425,4,5:38.0,,R. Anderson makes free throw 2 of 2,99,103
426,4,5:20.0,M. Morris makes 2-pt jump shot from 14 ft,,101,103
427,4,5:05.0,,E. Gordon misses 2-pt layup from 2 ft,101,103
428,4,5:04.0,Defensive rebound by M. Morris,,101,103
429,4,4:55.0,T. Warren misses 3-pt jump shot from 24 ft,,101,103
430,4,4:52.0,,Defensive rebound by A. Davis,101,103
431,4,4:47.0,,A. Davis makes 2-pt dunk at rim (assist by A. Gee),101,105
432,4,4:27.0,M. Morris misses 3-pt jump shot from 25 ft,,101,105
433,4,4:26.0,Offensive rebound by E. Bledsoe,,101,105
434,4,4:23.0,,Loose ball foul by A. Davis (drawn by M. Morris),101,105
435,4,4:23.0,M. Morris makes free throw 1 of 2,,102,105
436,4,4:23.0,M. Teletović enters the game for T. Warren,,102,105
437,4,4:23.0,,J. Holiday enters the game for I. Smith,102,105
438,4,4:23.0,M. Morris misses free throw 2 of 2,,102,105
439,4,4:21.0,,Defensive rebound by A. Davis,102,105
440,4,4:09.0,,R. Anderson misses 2-pt jump shot from 12 ft (block by P. Tucker),102,105
441,4,4:09.0,,Offensive rebound by Team,102,105
442,4,4:04.0,,Personal foul by M. Morris (drawn by A. Davis),102,105
443,4,3:52.0,,A. Davis misses 2-pt jump shot from 14 ft (block by M. Morris),102,105
444,4,3:50.0,Defensive rebound by P. Tucker,,102,105
445,4,3:38.0,M. Morris makes 2-pt jump shot from 12 ft,,104,105
446,4,3:19.0,,A. Gee makes 2-pt layup at rim (assist by J. Holiday),104,107
447,4,2:58.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,104,107
448,4,2:57.0,,Defensive rebound by Team,104,107
449,4,2:57.0,Phoenix full timeout,,104,107
450,4,2:47.0,,R. Anderson misses 3-pt jump shot from 24 ft,104,107
451,4,2:46.0,Defensive rebound by M. Morris,,104,107
452,4,2:39.0,M. Teletović misses 3-pt jump shot from 23 ft,,104,107
453,4,2:39.0,Offensive rebound by Team,,104,107
454,4,2:39.0,,Loose ball foul by A. Davis (drawn by P. Tucker),104,107
455,4,2:39.0,P. Tucker makes free throw 1 of 2,,105,107
456,4,2:39.0,P. Tucker makes free throw 2 of 2,,106,107
457,4,2:25.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by E. Gordon),106,109
458,4,1:57.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,106,109
459,4,1:56.0,,Defensive rebound by A. Davis,106,109
460,4,1:44.0,,E. Gordon misses 3-pt jump shot from 23 ft,106,109
461,4,1:43.0,Defensive rebound by B. Knight,,106,109
462,4,1:39.0,Shooting foul by J. Holiday (drawn by E. Bledsoe),,106,109
463,4,1:39.0,E. Bledsoe misses free throw 1 of 2,,106,109
464,4,1:39.0,Offensive rebound by Team,,106,109
465,4,1:39.0,E. Bledsoe makes free throw 2 of 2,,107,109
466,4,1:17.0,,Turnover by A. Davis (bad pass; steal by P. Tucker),107,109
467,4,1:13.0,Shooting foul by J. Holiday (drawn by E. Bledsoe),,107,109
468,4,1:13.0,,I. Smith enters the game for J. Holiday,107,109
469,4,1:13.0,E. Bledsoe makes free throw 1 of 2,,108,109
470,4,1:13.0,E. Bledsoe makes free throw 2 of 2,,109,109
471,4,1:13.0,,New Orleans full timeout,109,109
472,4,0:55.0,,A. Davis makes 3-pt jump shot from 25 ft (assist by I. Smith),109,112
473,4,0:32.0,Turnover by E. Bledsoe (bad pass; steal by E. Gordon),,109,112
474,4,0:31.0,,Personal block foul by B. Knight (drawn by E. Gordon),109,112
475,4,0:31.0,,L. Babbitt enters the game for A. Gee,109,112
476,4,0:30.0,,Personal take foul by E. Bledsoe (drawn by I. Smith),109,112
477,4,0:30.0,,I. Smith makes free throw 1 of 2,109,113
478,4,0:30.0,,I. Smith makes free throw 2 of 2,109,114
479,4,0:30.0,Phoenix full timeout,,109,114
480,4,0:30.0,,A. Gee enters the game for L. Babbitt,109,114
481,4,0:27.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by M. Teletović),,112,114
482,4,0:26.0,,Personal foul by E. Bledsoe (drawn by E. Gordon),112,114
483,4,0:26.0,,E. Gordon makes free throw 1 of 2,112,115
484,4,0:26.0,,E. Gordon makes free throw 2 of 2,112,116
485,4,0:26.0,Phoenix full timeout,,112,116
486,4,0:23.0,M. Teletović misses 3-pt jump shot from 22 ft (block by A. Davis),,112,116
487,4,0:22.0,,Defensive rebound by I. Smith,112,116
488,4,0:22.0,,Personal take foul by M. Morris (drawn by R. Anderson),112,116
489,4,0:22.0,,R. Anderson makes free throw 1 of 2,112,117
490,4,0:22.0,,R. Anderson makes free throw 2 of 2,112,118
491,4,0:16.0,B. Knight makes 2-pt layup from 1 ft,,114,118
492,4,0:16.0,,New Orleans full timeout,114,118
493,4,0:16.0,,L. Babbitt enters the game for A. Gee,114,118
494,4,0:16.0,T. Chandler enters the game for M. Morris,,114,118
495,4,0:16.0,R. Price enters the game for E. Bledsoe,,114,118
496,4,0:16.0,,Personal foul by P. Tucker (drawn by R. Anderson),114,118
497,4,0:16.0,,R. Anderson makes free throw 1 of 2,114,119
498,4,0:16.0,E. Bledsoe enters the game for R. Price,,114,119
499,4,0:16.0,M. Morris enters the game for T. Chandler,,114,119
500,4,0:16.0,,A. Gee enters the game for L. Babbitt,114,119
501,4,0:16.0,,R. Anderson makes free throw 2 of 2,114,120
502,4,0:12.0,B. Knight makes 2-pt jump shot from 12 ft,,116,120
503,4,0:10.0,,Personal take foul by B. Knight (drawn by I. Smith),116,120
504,4,0:10.0,,I. Smith makes free throw 1 of 2,116,121
505,4,0:10.0,,I. Smith makes free throw 2 of 2,116,122
506,4,0:10.0,Phoenix full timeout,,116,122
507,4,0:05.0,B. Knight misses 3-pt jump shot from 26 ft,,116,122
508,4,0:04.0,,Defensive rebound by A. Davis,116,122
