,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MINNESOTA_ACTION,BROOKLYN_SCORE,MINNESOTA_SCORE
377,4,4:48.0,,A. Wiggins makes free throw 1 of 2,101,115
378,4,4:48.0,,A. Wiggins makes free throw 2 of 2,101,116
379,4,4:40.0,Turnover by S. Larkin (bad pass; steal by K. Towns),,101,116
380,4,4:31.0,,Offensive foul by K. Towns (drawn by S. Karasev),101,116
381,4,4:31.0,,Turnover by K. Towns (offensive foul),101,116
382,4,4:20.0,T. Robinson makes 2-pt layup from 2 ft (assist by S. Larkin),,103,116
383,4,4:20.0,Shooting foul by A. Wiggins (drawn by T. Robinson),,103,116
384,4,4:20.0,T. Robinson makes free throw 1 of 1,,104,116
385,4,4:09.0,,Shooting foul by M. Brown (drawn by S. Muhammad),104,116
386,4,4:09.0,,S. Muhammad makes free throw 1 of 2,104,117
387,4,4:09.0,,S. Muhammad makes free throw 2 of 2,104,118
388,4,3:59.0,M. Brown misses 3-pt jump shot from 24 ft,,104,118
389,4,3:57.0,,Defensive rebound by R. Rubio,104,118
390,4,3:49.0,,Z. LaVine makes 2-pt jump shot from 19 ft (assist by R. Rubio),104,120
391,4,3:48.0,Brooklyn full timeout,,104,120
392,4,3:34.0,M. Brown misses 3-pt jump shot from 24 ft,,104,120
393,4,3:33.0,Offensive rebound by T. Robinson,,104,120
394,4,3:32.0,Personal foul by R. Rubio (drawn by T. Robinson),,104,120
395,4,3:32.0,T. Robinson misses free throw 1 of 2,,104,120
396,4,3:32.0,Offensive rebound by Team,,104,120
397,4,3:32.0,T. Robinson misses free throw 2 of 2,,104,120
398,4,3:32.0,,Defensive rebound by K. Towns,104,120
399,4,3:18.0,,S. Muhammad makes 2-pt dunk at rim (assist by K. Towns),104,122
400,4,2:54.0,S. Larkin makes 2-pt layup from 1 ft,,106,122
401,4,2:54.0,Shooting foul by K. Towns (drawn by S. Larkin),,106,122
402,4,2:54.0,S. Larkin makes free throw 1 of 1,,107,122
403,4,2:31.0,,A. Wiggins makes 2-pt jump shot from 19 ft,107,124
404,4,2:09.0,S. Kilpatrick makes 2-pt jump shot from 9 ft,,109,124
405,4,1:43.0,,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),109,126
406,4,1:31.0,M. Brown makes 2-pt layup from 1 ft,,111,126
407,4,1:31.0,Shooting foul by R. Rubio (drawn by M. Brown),,111,126
408,4,1:31.0,,T. Jones enters the game for R. Rubio,111,126
409,4,1:31.0,,D. Rudež enters the game for A. Wiggins,111,126
410,4,1:31.0,,G. Smith enters the game for K. Towns,111,126
411,4,1:31.0,M. Brown makes free throw 1 of 1,,112,126
412,4,1:11.0,,S. Muhammad misses 2-pt jump shot from 10 ft,112,126
413,4,1:10.0,,Offensive rebound by S. Muhammad,112,126
414,4,1:10.0,,Shooting foul by M. Brown (drawn by S. Muhammad),112,126
415,4,1:10.0,,S. Muhammad makes free throw 1 of 2,112,127
416,4,1:10.0,,S. Muhammad makes free throw 2 of 2,112,128
417,4,1:00.0,M. Brown makes 2-pt layup from 1 ft,,114,128
418,4,0:38.0,,S. Muhammad misses 2-pt jump shot from 10 ft,114,128
419,4,0:38.0,,Offensive rebound by G. Smith,114,128
420,4,0:37.0,,G. Smith makes 2-pt layup from 1 ft,114,130
421,4,0:30.0,S. Larkin misses 2-pt layup from 2 ft,,114,130
422,4,0:30.0,Offensive rebound by T. Robinson,,114,130
423,4,0:30.0,T. Robinson makes 2-pt dunk at rim,,116,130
424,4,0:08.0,,T. Jones makes 2-pt layup from 2 ft,116,132
425,4,0:01.0,S. Larkin makes 2-pt layup at rim,,118,132
