,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
393,4,3:51.0,,C. Miles misses 3-pt jump shot from 26 ft,81,90
394,4,3:51.0,Defensive rebound by D. Dedmon,,81,90
395,4,3:34.0,V. Oladipo misses 2-pt jump shot from 14 ft,,81,90
396,4,3:33.0,,Defensive rebound by C. Miles,81,90
397,4,3:14.0,,P. George misses 3-pt jump shot from 26 ft,81,90
398,4,3:13.0,Defensive rebound by D. Dedmon,,81,90
399,4,3:06.0,Orlando full timeout,,81,90
400,4,2:58.0,T. Harris misses 2-pt jump shot from 5 ft,,81,90
401,4,2:57.0,,Defensive rebound by Team,81,90
402,4,2:35.0,,I. Mahinmi makes 2-pt hook shot from 5 ft (assist by P. George),81,92
403,4,2:19.0,,Violation by I. Mahinmi (kicked ball),81,92
404,4,2:13.0,Turnover by E. Payton (bad pass; steal by G. Hill),,81,92
405,4,2:11.0,,Indiana full timeout,81,92
406,4,2:11.0,S. Napier enters the game for D. Dedmon,,81,92
407,4,1:55.0,,P. George misses 2-pt jump shot from 18 ft,81,92
408,4,1:55.0,Defensive rebound by E. Fournier,,81,92
409,4,1:42.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by E. Payton),,84,92
410,4,1:22.0,,G. Hill makes 3-pt jump shot from 25 ft,84,95
411,4,1:22.0,Orlando full timeout,,84,95
412,4,1:22.0,Turnover by V. Oladipo (bad pass),,84,95
413,4,1:22.0,,Personal foul by E. Payton (drawn by G. Hill),84,95
414,4,1:22.0,,G. Hill makes free throw 1 of 2,84,96
415,4,1:22.0,,G. Hill makes free throw 2 of 2,84,97
416,4,1:15.0,Turnover by E. Payton (lost ball; steal by C. Miles),,84,97
417,4,0:53.0,,P. George misses 3-pt jump shot from 24 ft,84,97
418,4,0:52.0,Defensive rebound by S. Napier,,84,97
419,4,0:45.0,S. Napier misses 3-pt jump shot from 25 ft,,84,97
420,4,0:45.0,,Defensive rebound by C. Miles,84,97
421,4,0:23.0,,G. Hill misses 2-pt jump shot from 19 ft,84,97
422,4,0:22.0,Defensive rebound by V. Oladipo,,84,97
423,4,0:15.0,V. Oladipo misses 3-pt jump shot from 27 ft,,84,97
424,4,0:14.0,Offensive rebound by S. Napier,,84,97
425,4,0:07.0,V. Oladipo misses 3-pt jump shot from 23 ft,,84,97
426,4,0:06.0,,Defensive rebound by I. Mahinmi,84,97
