,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
395,4,3:13.0,J. Barea misses 3-pt jump shot from 24 ft,,88,88
396,4,3:12.0,,Defensive rebound by J. Randle,88,88
397,4,2:54.0,,D. Russell misses 3-pt jump shot from 25 ft,88,88
398,4,2:53.0,Defensive rebound by D. Nowitzki,,88,88
399,4,2:31.0,D. Nowitzki makes 2-pt jump shot from 13 ft,,90,88
400,4,2:31.0,,LA Lakers full timeout,90,88
401,4,2:31.0,,N. Young enters the game for D. Russell,90,88
402,4,2:12.0,,L. Williams misses 3-pt jump shot from 24 ft,90,88
403,4,2:10.0,Defensive rebound by C. Parsons,,90,88
404,4,1:47.0,D. Williams misses 2-pt layup at rim,,90,88
405,4,1:44.0,,Defensive rebound by L. Nance,90,88
406,4,1:36.0,,J. Clarkson makes 2-pt jump shot from 4 ft,90,90
407,4,1:23.0,J. Barea misses 2-pt layup from 2 ft (block by L. Williams),,90,90
408,4,1:20.0,Offensive rebound by J. Barea,,90,90
409,4,1:17.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,90,90
410,4,1:15.0,,Defensive rebound by N. Young,90,90
411,4,1:04.0,,J. Clarkson misses 2-pt jump shot from 18 ft,90,90
412,4,1:04.0,Defensive rebound by C. Parsons,,90,90
413,4,1:04.0,Dallas full timeout,,90,90
414,4,0:54.0,J. Barea misses 3-pt jump shot from 24 ft,,90,90
415,4,0:52.0,,Defensive rebound by J. Randle,90,90
416,4,0:36.0,,J. Clarkson misses 2-pt jump shot from 15 ft,90,90
417,4,0:33.0,,Offensive rebound by N. Young,90,90
418,4,0:14.0,,Offensive foul by L. Williams (drawn by J. Barea),90,90
419,4,0:14.0,,Turnover by L. Williams (offensive foul),90,90
420,4,0:14.0,Dallas full timeout,,90,90
421,4,0:02.0,D. Nowitzki makes 2-pt jump shot from 13 ft,,92,90
422,4,0:02.0,,LA Lakers full timeout,92,90
423,4,0:02.0,D. Powell enters the game for D. Nowitzki,,92,90
424,4,0:02.0,R. Felton enters the game for J. Barea,,92,90
425,4,0:00.0,,J. Randle misses 3-pt jump shot from 25 ft,92,90
426,4,0:00.0,,Offensive rebound by Team,92,90
