,QUARTER,TIME_REMAINING,TORONTO_ACTION,GOLDEN STATE_ACTION,TORONTO_SCORE,GOLDEN STATE_SCORE
379,4,6:24.0,Defensive rebound by K. Lowry,,96,96
380,4,6:14.0,D. DeRozan misses 2-pt jump shot from 12 ft,,96,96
381,4,6:14.0,,Defensive rebound by Team,96,96
382,4,6:14.0,Loose ball foul by J. Valančiūnas (drawn by A. Bogut),,96,96
383,4,5:55.0,,D. Green misses 3-pt jump shot from 23 ft,96,96
384,4,5:54.0,Defensive rebound by Team,,96,96
385,4,5:54.0,,Loose ball foul by A. Iguodala (drawn by K. Lowry),96,96
386,4,5:54.0,Official timeout,,96,96
387,4,5:54.0,K. Lowry makes free throw 1 of 2,,97,96
388,4,5:54.0,K. Lowry makes free throw 2 of 2,,98,96
389,4,5:48.0,,A. Bogut makes 2-pt jump shot at rim (assist by D. Green),98,98
390,4,5:29.0,Offensive foul by J. Valančiūnas (drawn by S. Curry),,98,98
391,4,5:29.0,Turnover by J. Valančiūnas (offensive foul),,98,98
392,4,5:18.0,,S. Curry makes 3-pt jump shot from 25 ft,98,101
393,4,4:57.0,C. Joseph misses 2-pt jump shot from 10 ft,,98,101
394,4,4:56.0,,Defensive rebound by A. Bogut,98,101
395,4,4:45.0,,K. Thompson misses 3-pt jump shot from 22 ft,98,101
396,4,4:44.0,Defensive rebound by D. DeRozan,,98,101
397,4,4:23.0,Turnover by D. DeRozan (lost ball),,98,101
398,4,4:14.0,,D. Green makes 2-pt jump shot from 6 ft (assist by S. Curry),98,103
399,4,4:13.0,Toronto full timeout,,98,103
400,4,3:59.0,D. DeRozan misses 2-pt jump shot from 6 ft,,98,103
401,4,3:58.0,,Defensive rebound by D. Green,98,103
402,4,3:52.0,,Turnover by D. Green (bad pass; steal by D. DeRozan),98,103
403,4,3:42.0,Shooting foul by A. Iguodala (drawn by D. DeRozan),,98,103
404,4,3:42.0,D. DeRozan misses free throw 1 of 2,,98,103
405,4,3:42.0,Offensive rebound by Team,,98,103
406,4,3:42.0,D. DeRozan makes free throw 2 of 2,,99,103
407,4,3:39.0,,Personal take foul by C. Joseph (drawn by A. Bogut),99,103
408,4,3:39.0,,A. Bogut makes free throw 1 of 2,99,104
409,4,3:39.0,,A. Bogut misses free throw 2 of 2,99,104
410,4,3:37.0,Defensive rebound by J. Valančiūnas,,99,104
411,4,3:17.0,D. Carroll misses 3-pt jump shot from 25 ft,,99,104
412,4,3:14.0,,Defensive rebound by S. Curry,99,104
413,4,3:12.0,,Turnover by S. Curry (bad pass),99,104
414,4,3:02.0,Shooting foul by K. Thompson (drawn by J. Valančiūnas),,99,104
415,4,3:02.0,J. Valančiūnas makes free throw 1 of 2,,100,104
416,4,3:02.0,J. Valančiūnas misses free throw 2 of 2,,100,104
417,4,3:01.0,,Defensive rebound by D. Green,100,104
418,4,2:54.0,,Personal take foul by D. DeRozan (drawn by A. Bogut),100,104
419,4,2:54.0,,Golden State full timeout,100,104
420,4,2:54.0,,A. Bogut misses free throw 1 of 2,100,104
421,4,2:54.0,,Offensive rebound by Team,100,104
422,4,2:54.0,,A. Bogut makes free throw 2 of 2,100,105
423,4,2:38.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,103,105
424,4,2:37.0,,Golden State full timeout,103,105
425,4,2:37.0,,H. Barnes enters the game for A. Bogut,103,105
426,4,2:37.0,L. Scola enters the game for J. Valančiūnas,,103,105
427,4,2:21.0,,Turnover by A. Iguodala (bad pass; steal by K. Lowry),103,105
428,4,2:04.0,L. Scola misses 3-pt jump shot from 23 ft,,103,105
429,4,2:03.0,,Defensive rebound by Team,103,105
430,4,2:03.0,Loose ball foul by C. Joseph (drawn by K. Thompson),,103,105
431,4,2:03.0,,K. Thompson makes free throw 1 of 2,103,106
432,4,2:03.0,,K. Thompson misses free throw 2 of 2,103,106
433,4,2:01.0,Defensive rebound by D. DeRozan,,103,106
434,4,1:40.0,D. DeRozan misses 2-pt jump shot from 10 ft,,103,106
435,4,1:39.0,,Defensive rebound by D. Green,103,106
436,4,1:28.0,,S. Curry makes 2-pt jump shot from 16 ft,103,108
437,4,1:28.0,Toronto full timeout,,103,108
438,4,1:28.0,Toronto full timeout,,103,108
439,4,1:19.0,Turnover by D. DeRozan (lost ball; steal by D. Green),,103,108
440,4,1:03.0,,H. Barnes misses 3-pt jump shot from 24 ft,103,108
441,4,1:02.0,Defensive rebound by C. Joseph,,103,108
442,4,1:01.0,Personal foul by H. Barnes (drawn by C. Joseph),,103,108
443,4,1:01.0,C. Joseph makes free throw 1 of 2,,104,108
444,4,1:01.0,C. Joseph misses free throw 2 of 2,,104,108
445,4,1:00.0,Offensive rebound by Team,,104,108
446,4,1:00.0,,Loose ball foul by H. Barnes (drawn by C. Joseph),104,108
447,4,1:00.0,K. Lowry makes free throw 1 of 2,,105,108
448,4,1:00.0,K. Lowry makes free throw 2 of 2,,106,108
449,4,0:49.0,,Personal foul by L. Scola (drawn by S. Curry),106,108
450,4,0:49.0,,S. Curry misses free throw 1 of 2,106,108
451,4,0:49.0,,Offensive rebound by Team,106,108
452,4,0:49.0,,S. Curry makes free throw 2 of 2,106,109
453,4,0:39.0,D. DeRozan makes 2-pt layup from 2 ft,,108,109
454,4,0:26.0,,S. Curry misses 2-pt jump shot from 5 ft (block by K. Lowry),108,109
455,4,0:25.0,Defensive rebound by Team,,108,109
456,4,0:15.0,Offensive foul by K. Lowry (drawn by D. Green),,108,109
457,4,0:15.0,Turnover by K. Lowry (offensive foul),,108,109
458,4,0:13.0,,Personal foul by L. Scola (drawn by S. Curry),108,109
459,4,0:13.0,,S. Curry makes free throw 1 of 2,108,110
460,4,0:13.0,,S. Curry makes free throw 2 of 2,108,111
461,4,0:06.0,K. Lowry misses 2-pt jump shot from 4 ft (block by D. Green),,108,111
462,4,0:06.0,,Defensive rebound by D. Green,108,111
463,4,0:06.0,,Personal foul by K. Lowry (drawn by D. Green),108,111
464,4,0:06.0,,D. Green makes free throw 1 of 2,108,112
465,4,0:06.0,,D. Green makes free throw 2 of 2,108,113
466,4,0:02.0,C. Joseph makes 2-pt layup from 1 ft,,110,113
467,4,0:01.0,,Personal foul by K. Lowry (drawn by S. Curry),110,113
468,4,0:01.0,J. Johnson enters the game for K. Lowry,,110,113
469,4,0:01.0,,S. Curry makes free throw 1 of 2,110,114
470,4,0:01.0,,S. Curry makes free throw 2 of 2,110,115
471,4,0:01.0,J. Johnson misses 3-pt jump shot from 37 ft,,110,115
472,4,0:00.0,Offensive rebound by Team,,110,115
