,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DENVER_ACTION,LA CLIPPERS_SCORE,DENVER_SCORE
386,4,6:53.0,D. Jordan makes free throw 1 of 2,,95,84
387,4,6:53.0,D. Jordan misses free throw 2 of 2,,95,84
388,4,6:51.0,,Defensive rebound by R. Foye,95,84
389,4,6:36.0,,N. Jokić misses 2-pt layup from 2 ft,95,84
390,4,6:35.0,Defensive rebound by D. Jordan,,95,84
391,4,6:23.0,C. Paul misses 2-pt jump shot from 19 ft,,95,84
392,4,6:22.0,,Defensive rebound by D. Gallinari,95,84
393,4,6:09.0,,D. Gallinari misses 2-pt jump shot from 19 ft,95,84
394,4,6:08.0,Defensive rebound by C. Paul,,95,84
395,4,5:54.0,J. Redick makes 2-pt layup from 1 ft (assist by B. Griffin),,97,84
396,4,5:38.0,,Personal foul by J. Crawford (drawn by D. Gallinari),97,84
397,4,5:38.0,,D. Arthur enters the game for R. Foye,97,84
398,4,5:26.0,,Shooting foul by D. Jordan (drawn by N. Jokić),97,84
399,4,5:26.0,,N. Jokić misses free throw 1 of 2,97,84
400,4,5:26.0,,Offensive rebound by Team,97,84
401,4,5:26.0,,E. Mudiay enters the game for J. Nelson,97,84
402,4,5:26.0,,N. Jokić makes free throw 2 of 2,97,85
403,4,5:26.0,Personal foul by G. Harris (drawn by D. Jordan),,97,85
404,4,5:26.0,D. Jordan makes free throw 1 of 2,,98,85
405,4,5:26.0,D. Jordan misses free throw 2 of 2,,98,85
406,4,5:25.0,,Defensive rebound by D. Gallinari,98,85
407,4,5:16.0,,D. Gallinari misses 3-pt jump shot from 26 ft (block by D. Jordan),98,85
408,4,5:14.0,,Offensive rebound by Team,98,85
409,4,5:14.0,,W. Barton enters the game for N. Jokić,98,85
410,4,5:08.0,,Shooting foul by B. Griffin (drawn by D. Arthur),98,85
411,4,5:08.0,,D. Arthur misses free throw 1 of 2,98,85
412,4,5:08.0,,Offensive rebound by Team,98,85
413,4,5:08.0,,D. Arthur makes free throw 2 of 2,98,86
414,4,5:08.0,Personal take foul by E. Mudiay (drawn by D. Jordan),,98,86
415,4,5:08.0,D. Jordan makes free throw 1 of 2,,99,86
416,4,5:08.0,D. Jordan misses free throw 2 of 2,,99,86
417,4,5:06.0,,Defensive rebound by D. Gallinari,99,86
418,4,4:56.0,,G. Harris misses 2-pt layup from 2 ft (block by D. Jordan),99,86
419,4,4:56.0,,Offensive rebound by Team,99,86
420,4,4:47.0,,Turnover by D. Arthur (traveling),99,86
421,4,4:33.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by C. Paul),,101,86
422,4,4:07.0,,D. Arthur makes 2-pt jump shot from 16 ft,101,88
423,4,3:58.0,Personal take foul by D. Arthur (drawn by D. Jordan),,101,88
424,4,3:58.0,D. Jordan misses free throw 1 of 2,,101,88
425,4,3:58.0,Offensive rebound by Team,,101,88
426,4,3:58.0,D. Jordan makes free throw 2 of 2,,102,88
427,4,3:49.0,,Personal foul by J. Redick (drawn by D. Gallinari),102,88
428,4,3:49.0,,D. Gallinari makes free throw 1 of 2,102,89
429,4,3:49.0,,D. Gallinari makes free throw 2 of 2,102,90
430,4,3:48.0,Personal take foul by G. Harris (drawn by D. Jordan),,102,90
431,4,3:48.0,D. Jordan misses free throw 1 of 2,,102,90
432,4,3:48.0,Offensive rebound by Team,,102,90
433,4,3:48.0,D. Jordan makes free throw 2 of 2,,103,90
434,4,3:37.0,,Turnover by E. Mudiay (bad pass),103,90
435,4,3:33.0,Personal take foul by G. Harris (drawn by D. Jordan),,103,90
436,4,3:33.0,D. Jordan misses free throw 1 of 2,,103,90
437,4,3:33.0,Offensive rebound by Team,,103,90
438,4,3:33.0,Technical foul by B. Griffin,,103,90
439,4,3:33.0,,D. Gallinari makes technical free throw,103,91
440,4,3:33.0,D. Jordan misses free throw 2 of 2,,103,91
441,4,3:31.0,Offensive rebound by B. Griffin,,103,91
442,4,3:25.0,Shooting foul by E. Mudiay (drawn by C. Paul),,103,91
443,4,3:25.0,C. Paul makes free throw 1 of 2,,104,91
444,4,3:25.0,C. Paul misses free throw 2 of 2,,104,91
445,4,3:24.0,,Defensive rebound by W. Barton,104,91
446,4,3:15.0,,W. Barton misses 2-pt jump shot from 3 ft,104,91
447,4,3:14.0,,Offensive rebound by E. Mudiay,104,91
448,4,3:11.0,,E. Mudiay misses 2-pt layup from 2 ft,104,91
449,4,3:10.0,,Offensive rebound by W. Barton,104,91
450,4,3:10.0,,W. Barton misses 2-pt layup from 1 ft,104,91
451,4,3:08.0,Defensive rebound by D. Jordan,,104,91
452,4,2:56.0,B. Griffin misses 2-pt jump shot from 20 ft,,104,91
453,4,2:52.0,,Defensive rebound by G. Harris,104,91
454,4,2:47.0,,Personal foul by D. Jordan (drawn by D. Gallinari),104,91
455,4,2:47.0,Official timeout,,104,91
456,4,2:47.0,,D. Gallinari makes free throw 1 of 2,104,92
457,4,2:47.0,,D. Gallinari makes free throw 2 of 2,104,93
458,4,2:47.0,Personal take foul by D. Gallinari (drawn by D. Jordan),,104,93
459,4,2:47.0,D. Jordan makes free throw 1 of 2,,105,93
460,4,2:47.0,D. Jordan makes free throw 2 of 2,,106,93
461,4,2:34.0,,Offensive foul by D. Arthur (drawn by J. Crawford),106,93
462,4,2:34.0,,Turnover by D. Arthur (offensive foul),106,93
463,4,2:18.0,C. Paul makes 2-pt layup from 2 ft,,108,93
464,4,2:08.0,,Turnover by G. Harris (lost ball),108,93
465,4,1:54.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,110,93
466,4,1:54.0,,Denver full timeout,110,93
467,4,1:54.0,,Technical foul by Team,110,93
468,4,1:54.0,C. Aldrich enters the game for B. Griffin,,110,93
469,4,1:54.0,A. Rivers enters the game for D. Jordan,,110,93
470,4,1:54.0,W. Johnson enters the game for J. Redick,,110,93
471,4,1:54.0,L. Stephenson enters the game for C. Paul,,110,93
472,4,1:54.0,,J. Nelson enters the game for D. Gallinari,110,93
473,4,1:54.0,,K. Papanikolaou enters the game for D. Arthur,110,93
474,4,1:54.0,,N. Jokić enters the game for E. Mudiay,110,93
475,4,1:54.0,J. Crawford makes technical free throw,,111,93
476,4,1:54.0,L. Mbah a Moute enters the game for J. Crawford,,111,93
477,4,1:41.0,,Shooting foul by C. Aldrich (drawn by W. Barton),111,93
478,4,1:41.0,,W. Barton makes free throw 1 of 2,111,94
479,4,1:41.0,,W. Barton misses free throw 2 of 2,111,94
480,4,1:40.0,Defensive rebound by L. Mbah a Moute,,111,94
481,4,1:25.0,A. Rivers misses 2-pt jump shot from 19 ft,,111,94
482,4,1:25.0,,Defensive rebound by Team,111,94
483,4,1:07.0,,Turnover by K. Papanikolaou (bad pass; steal by A. Rivers),111,94
484,4,0:44.0,W. Johnson misses 2-pt jump shot from 22 ft,,111,94
485,4,0:44.0,,Defensive rebound by W. Barton,111,94
486,4,0:36.0,,W. Barton misses 2-pt layup from 2 ft (block by L. Mbah a Moute),111,94
487,4,0:34.0,Defensive rebound by A. Rivers,,111,94
488,4,0:14.0,A. Rivers misses 3-pt jump shot from 27 ft,,111,94
489,4,0:13.0,,Defensive rebound by N. Jokić,111,94
