,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
392,4,3:04.0,J. Wall makes 2-pt layup from 2 ft (assist by O. Porter),,107,94
393,4,3:04.0,,Atlanta full timeout,107,94
394,4,2:50.0,,T. Hardaway makes 2-pt jump shot from 7 ft (assist by T. Sefolosha),107,96
395,4,2:30.0,M. Morris makes 2-pt jump shot from 17 ft (assist by J. Wall),,109,96
396,4,2:08.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),109,98
397,4,1:43.0,M. Morris misses 2-pt jump shot from 18 ft,,109,98
398,4,1:43.0,Offensive rebound by Team,,109,98
399,4,1:43.0,,Loose ball foul by T. Hardaway,109,98
400,4,1:28.0,Shooting foul by A. Horford (drawn by J. Wall),,109,98
401,4,1:28.0,J. Wall makes free throw 1 of 2,,110,98
402,4,1:28.0,J. Wall makes free throw 2 of 2,,111,98
403,4,1:27.0,,Personal foul by J. Wall,111,98
404,4,1:21.0,,Turnover by J. Teague (bad pass; steal by J. Wall),111,98
405,4,1:01.0,J. Wall makes 3-pt jump shot from 25 ft,,114,98
406,4,0:53.0,,M. Scott makes 2-pt layup from 1 ft (assist by J. Teague),114,100
407,4,0:39.0,Shooting foul by T. Sefolosha (drawn by M. Gortat),,114,100
408,4,0:39.0,M. Gortat makes free throw 1 of 2,,115,100
409,4,0:39.0,,M. Muscala enters the game for A. Horford,115,100
410,4,0:39.0,,K. Humphries enters the game for T. Sefolosha,115,100
411,4,0:39.0,R. Sessions enters the game for J. Wall,,115,100
412,4,0:39.0,K. Oubre enters the game for B. Beal,,115,100
413,4,0:39.0,G. Temple enters the game for O. Porter,,115,100
414,4,0:39.0,M. Gortat misses free throw 2 of 2,,115,100
415,4,0:39.0,,Defensive rebound by K. Humphries,115,100
416,4,0:27.0,,M. Muscala makes 2-pt jump shot from 19 ft (assist by T. Hardaway),115,102
417,4,0:11.0,K. Oubre misses 3-pt jump shot from 24 ft,,115,102
418,4,0:10.0,Offensive rebound by M. Gortat,,115,102
419,4,0:07.0,M. Gortat misses 2-pt layup at rim,,115,102
420,4,0:07.0,Offensive rebound by K. Oubre,,115,102
421,4,0:07.0,K. Oubre makes 2-pt layup at rim,,117,102
422,4,0:02.0,,M. Muscala misses 3-pt jump shot from 24 ft,117,102
423,4,0:01.0,Defensive rebound by M. Morris,,117,102
