,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
395,4,6:46.0,,Defensive rebound by E. Davis,87,90
396,4,6:42.0,,A. Aminu makes 2-pt layup from 1 ft (assist by D. Lillard),87,92
397,4,6:19.0,J. Crawford misses 2-pt jump shot from 10 ft,,87,92
398,4,6:18.0,,Defensive rebound by A. Aminu,87,92
399,4,6:05.0,,Shooting foul by D. Jordan (drawn by D. Lillard),87,92
400,4,6:05.0,,D. Lillard makes free throw 1 of 2,87,93
401,4,6:05.0,A. Rivers enters the game for W. Johnson,,87,93
402,4,6:05.0,,D. Lillard misses free throw 2 of 2,87,93
403,4,6:05.0,Defensive rebound by D. Jordan,,87,93
404,4,5:45.0,J. Green makes 2-pt jump shot from 6 ft,,89,93
405,4,5:24.0,,A. Crabbe makes 2-pt jump shot from 12 ft (assist by A. Aminu),89,95
406,4,5:07.0,Shooting foul by A. Crabbe (drawn by J. Crawford),,89,95
407,4,5:07.0,Official timeout,,89,95
408,4,5:07.0,,M. Plumlee enters the game for E. Davis,89,95
409,4,5:07.0,L. Mbah a Moute enters the game for J. Redick,,89,95
410,4,5:07.0,J. Crawford makes free throw 1 of 2,,90,95
411,4,5:07.0,J. Crawford makes free throw 2 of 2,,91,95
412,4,4:51.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),91,98
413,4,4:49.0,LA Clippers full timeout,,91,98
414,4,4:49.0,J. Redick enters the game for L. Mbah a Moute,,91,98
415,4,4:28.0,J. Redick misses 3-pt jump shot from 26 ft,,91,98
416,4,4:27.0,,Defensive rebound by A. Crabbe,91,98
417,4,4:12.0,,Turnover by A. Aminu (bad pass; steal by D. Jordan),91,98
418,4,4:02.0,J. Crawford misses 2-pt layup from 1 ft,,91,98
419,4,4:01.0,Offensive rebound by D. Jordan,,91,98
420,4,4:01.0,D. Jordan makes 2-pt layup from 1 ft,,93,98
421,4,3:38.0,,D. Lillard misses 2-pt layup at rim,93,98
422,4,3:37.0,Defensive rebound by A. Rivers,,93,98
423,4,3:21.0,A. Rivers misses 3-pt jump shot from 25 ft,,93,98
424,4,3:18.0,Offensive rebound by D. Jordan,,93,98
425,4,3:11.0,J. Crawford misses 3-pt jump shot from 28 ft,,93,98
426,4,3:08.0,Offensive rebound by D. Jordan,,93,98
427,4,3:08.0,Personal foul by M. Plumlee,,93,98
428,4,3:08.0,P. Pierce enters the game for J. Green,,93,98
429,4,3:08.0,C. Aldrich enters the game for D. Jordan,,93,98
430,4,2:59.0,J. Redick makes 2-pt jump shot from 18 ft (assist by A. Rivers),,95,98
431,4,2:45.0,,Turnover by A. Crabbe (step out of bounds),95,98
432,4,2:45.0,,Portland full timeout,95,98
433,4,2:45.0,,G. Henderson enters the game for A. Aminu,95,98
434,4,2:28.0,A. Rivers misses 2-pt layup from 3 ft,,95,98
435,4,2:28.0,,Defensive rebound by Team,95,98
436,4,2:28.0,Loose ball foul by C. Aldrich,,95,98
437,4,2:28.0,,M. Plumlee misses free throw 1 of 2,95,98
438,4,2:28.0,,Offensive rebound by Team,95,98
439,4,2:28.0,,M. Plumlee misses free throw 2 of 2,95,98
440,4,2:27.0,,Offensive rebound by Team,95,98
441,4,2:16.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),95,101
442,4,2:16.0,LA Clippers full timeout,,95,101
443,4,2:16.0,J. Green enters the game for C. Aldrich,,95,101
444,4,2:04.0,J. Crawford misses 2-pt layup from 2 ft (block by M. Plumlee),,95,101
445,4,2:02.0,Offensive rebound by A. Rivers,,95,101
446,4,2:00.0,J. Redick makes 2-pt jump shot from 15 ft (assist by A. Rivers),,97,101
447,4,1:37.0,,Shooting foul by P. Pierce (drawn by D. Lillard),97,101
448,4,1:37.0,,D. Lillard makes free throw 1 of 2,97,102
449,4,1:37.0,D. Jordan enters the game for P. Pierce,,97,102
450,4,1:37.0,,D. Lillard makes free throw 2 of 2,97,103
451,4,1:32.0,J. Crawford makes 2-pt layup from 1 ft,,99,103
452,4,1:12.0,,G. Henderson misses 3-pt jump shot from 25 ft,99,103
453,4,1:12.0,Defensive rebound by J. Green,,99,103
454,4,1:00.0,J. Redick makes 2-pt layup at rim (assist by J. Crawford),,101,103
455,4,0:40.0,,D. Lillard misses 2-pt jump shot from 6 ft,101,103
456,4,0:40.0,Defensive rebound by J. Green,,101,103
457,4,0:40.0,LA Clippers full timeout,,101,103
458,4,0:40.0,,A. Aminu enters the game for G. Henderson,101,103
459,4,0:32.0,Shooting foul by A. Crabbe (drawn by J. Crawford),,101,103
460,4,0:32.0,J. Crawford makes free throw 1 of 2,,102,103
461,4,0:32.0,,E. Davis enters the game for C. McCollum,102,103
462,4,0:32.0,L. Mbah a Moute enters the game for J. Redick,,102,103
463,4,0:32.0,J. Crawford makes free throw 2 of 2,,103,103
464,4,0:32.0,,Portland full timeout,103,103
465,4,0:32.0,,C. McCollum enters the game for E. Davis,103,103
466,4,0:15.0,,C. McCollum misses 2-pt jump shot from 12 ft,103,103
467,4,0:15.0,,Offensive rebound by Team,103,103
468,4,0:15.0,Loose ball foul by J. Green,,103,103
469,4,0:15.0,,M. Plumlee makes free throw 1 of 2,103,104
470,4,0:15.0,J. Redick enters the game for L. Mbah a Moute,,103,104
471,4,0:15.0,P. Pierce enters the game for D. Jordan,,103,104
472,4,0:15.0,,M. Plumlee makes free throw 2 of 2,103,105
473,4,0:02.0,J. Crawford misses 2-pt layup from 3 ft,,103,105
474,4,0:02.0,,Defensive rebound by M. Plumlee,103,105
475,4,0:02.0,,Personal take foul by J. Redick,103,105
476,4,0:02.0,,M. Plumlee misses free throw 1 of 2,103,105
477,4,0:02.0,,Offensive rebound by Team,103,105
478,4,0:02.0,,M. Plumlee makes free throw 2 of 2,103,106
479,4,0:00.0,A. Rivers misses 3-pt jump shot from 42 ft,,103,106
480,4,0:00.0,Offensive rebound by Team,,103,106
