,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,SAN ANTONIO_ACTION,CLEVELAND_SCORE,SAN ANTONIO_SCORE
394,4,2:07.0,,Turnover by L. Aldridge (lost ball; steal by T. Thompson),86,93
395,4,1:50.0,T. Thompson misses 2-pt hook shot from 5 ft,,86,93
396,4,1:49.0,,Defensive rebound by L. Aldridge,86,93
397,4,1:25.0,,T. Duncan misses 3-pt jump shot from 26 ft,86,93
398,4,1:25.0,,Offensive rebound by Team,86,93
399,4,1:25.0,,Turnover by Team (shot clock),86,93
400,4,1:16.0,K. Irving misses 2-pt layup from 1 ft,,86,93
401,4,1:16.0,Offensive rebound by T. Thompson,,86,93
402,4,1:11.0,T. Thompson makes 2-pt layup at rim,,88,93
403,4,0:56.0,,T. Duncan makes 2-pt jump shot from 13 ft,88,95
404,4,0:56.0,Cleveland full timeout,,88,95
405,4,0:48.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,90,95
406,4,0:28.0,,M. Ginóbili makes 2-pt layup from 2 ft (assist by T. Duncan),90,97
407,4,0:23.0,Personal foul by K. Leonard (drawn by L. James),,90,97
408,4,0:23.0,,D. Green enters the game for T. Duncan,90,97
409,4,0:18.0,K. Irving makes 3-pt jump shot from 25 ft,,93,97
410,4,0:13.0,,Personal take foul by L. James (drawn by T. Parker),93,97
411,4,0:12.0,,Personal take foul by K. Irving (drawn by T. Parker),93,97
412,4,0:12.0,,T. Parker misses free throw 1 of 2,93,97
413,4,0:12.0,,Offensive rebound by Team,93,97
414,4,0:12.0,,T. Parker misses free throw 2 of 2,93,97
415,4,0:11.0,,Offensive rebound by L. Aldridge,93,97
416,4,0:10.0,,Personal take foul by T. Thompson (drawn by L. Aldridge),93,97
417,4,0:10.0,,L. Aldridge makes free throw 1 of 2,93,98
418,4,0:10.0,,J. Simmons enters the game for D. Green,93,98
419,4,0:10.0,,L. Aldridge makes free throw 2 of 2,93,99
420,4,0:10.0,Cleveland full timeout,,93,99
421,4,0:10.0,,T. Duncan enters the game for L. Aldridge,93,99
422,4,0:06.0,K. Irving misses 3-pt jump shot from 24 ft (block by M. Ginóbili),,93,99
423,4,0:06.0,Offensive rebound by Team,,93,99
424,4,0:04.0,J. Smith misses 3-pt jump shot from 27 ft,,93,99
425,4,0:03.0,Offensive rebound by T. Thompson,,93,99
426,4,0:00.0,T. Thompson misses 2-pt layup from 1 ft,,93,99
427,4,0:00.0,Offensive rebound by L. James,,93,99
428,4,0:00.0,L. James makes 2-pt layup from 1 ft,,95,99
