,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DENVER_ACTION,HOUSTON_SCORE,DENVER_SCORE
381,4,4:39.0,T. Ariza makes 2-pt jump shot from 21 ft,,96,108
382,4,4:20.0,,Turnover by W. Barton (bad pass; steal by T. Ariza),96,108
383,4,4:12.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),,99,108
384,4,4:12.0,,Denver full timeout,99,108
385,4,3:51.0,,Personal foul by P. Beverley (drawn by J. Nelson),99,108
386,4,3:37.0,,G. Harris makes 2-pt layup from 1 ft (assist by D. Gallinari),99,110
387,4,3:22.0,T. Ariza misses 3-pt jump shot from 26 ft,,99,110
388,4,3:21.0,,Defensive rebound by J. Lauvergne,99,110
389,4,3:07.0,,Turnover by J. Lauvergne (lost ball; steal by J. Terry),99,110
390,4,3:03.0,Turnover by J. Harden (lost ball),,99,110
391,4,2:47.0,,J. Nelson misses 2-pt jump shot from 16 ft,99,110
392,4,2:47.0,Defensive rebound by D. Howard,,99,110
393,4,2:39.0,J. Harden misses 3-pt jump shot from 25 ft,,99,110
394,4,2:39.0,,Defensive rebound by J. Nelson,99,110
395,4,2:16.0,,D. Gallinari misses 2-pt jump shot from 16 ft,99,110
396,4,2:15.0,Defensive rebound by D. Howard,,99,110
397,4,2:06.0,J. Harden misses 2-pt layup from 2 ft,,99,110
398,4,2:06.0,Offensive rebound by P. Beverley,,99,110
399,4,2:01.0,P. Beverley makes 3-pt jump shot from 23 ft,,102,110
400,4,1:43.0,,W. Barton misses 3-pt jump shot from 25 ft,102,110
401,4,1:43.0,Defensive rebound by J. Terry,,102,110
402,4,1:35.0,J. Terry makes 2-pt jump shot from 15 ft (assist by P. Beverley),,104,110
403,4,1:35.0,,Denver full timeout,104,110
404,4,1:35.0,,N. Jokić enters the game for J. Lauvergne,104,110
405,4,1:27.0,,Turnover by J. Nelson (lost ball; steal by D. Howard),104,110
406,4,1:24.0,J. Harden makes 2-pt layup from 1 ft,,106,110
407,4,1:06.0,,D. Gallinari misses 2-pt jump shot from 6 ft,106,110
408,4,1:05.0,Defensive rebound by J. Terry,,106,110
409,4,0:52.0,J. Harden makes 2-pt layup from 2 ft,,108,110
410,4,0:38.0,,Denver full timeout,108,110
411,4,0:29.0,,W. Barton misses 3-pt jump shot from 26 ft,108,110
412,4,0:28.0,Defensive rebound by T. Ariza,,108,110
413,4,0:16.0,J. Terry misses 3-pt jump shot from 23 ft,,108,110
414,4,0:15.0,,Defensive rebound by W. Barton,108,110
415,4,0:15.0,,Personal take foul by J. Terry (drawn by W. Barton),108,110
416,4,0:15.0,C. Brewer enters the game for J. Terry,,108,110
417,4,0:14.0,,Personal take foul by C. Brewer (drawn by W. Barton),108,110
418,4,0:14.0,,W. Barton makes free throw 1 of 2,108,111
419,4,0:14.0,D. Motiejūnas enters the game for C. Brewer,,108,111
420,4,0:14.0,,W. Barton makes free throw 2 of 2,108,112
421,4,0:14.0,Houston full timeout,,108,112
422,4,0:14.0,J. Terry enters the game for P. Beverley,,108,112
423,4,0:07.0,J. Harden misses 3-pt jump shot from 28 ft,,108,112
424,4,0:06.0,,Defensive rebound by N. Jokić,108,112
425,4,0:04.0,,Personal take foul by D. Motiejūnas (drawn by N. Jokić),108,112
426,4,0:04.0,,N. Jokić makes free throw 1 of 2,108,113
427,4,0:04.0,,N. Jokić makes free throw 2 of 2,108,114
428,4,0:04.0,Houston full timeout,,108,114
429,4,0:03.0,D. Howard misses 3-pt jump shot from 27 ft,,108,114
430,4,0:00.0,,Defensive rebound by N. Jokić,108,114
