,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHARLOTTE_ACTION,ORLANDO_SCORE,CHARLOTTE_SCORE
386,4,5:46.0,C. Watson makes free throw 2 of 2,,88,100
387,4,5:23.0,,M. Williams misses 3-pt jump shot from 22 ft,88,100
388,4,5:22.0,,Offensive rebound by Team,88,100
389,4,5:14.0,,N. Batum misses 2-pt jump shot from 16 ft,88,100
390,4,5:12.0,Defensive rebound by M. Hezonja,,88,100
391,4,5:00.0,M. Hezonja makes 2-pt jump shot from 18 ft (assist by C. Watson),,90,100
392,4,4:32.0,,C. Lee misses 2-pt jump shot from 16 ft,90,100
393,4,4:31.0,Defensive rebound by A. Nicholson,,90,100
394,4,4:15.0,M. Hezonja makes 2-pt jump shot from 16 ft (assist by C. Watson),,92,100
395,4,3:50.0,,N. Batum misses 3-pt jump shot from 26 ft,92,100
396,4,3:49.0,Defensive rebound by C. Watson,,92,100
397,4,3:44.0,Shooting foul by J. Lin (drawn by C. Watson),,92,100
398,4,3:44.0,C. Watson makes free throw 1 of 2,,93,100
399,4,3:44.0,,K. Walker enters the game for J. Lin,93,100
400,4,3:44.0,C. Watson makes free throw 2 of 2,,94,100
401,4,3:32.0,,K. Walker misses 2-pt jump shot from 7 ft,94,100
402,4,3:30.0,,Offensive rebound by M. Williams,94,100
403,4,3:30.0,,M. Williams misses 2-pt layup from 1 ft,94,100
404,4,3:28.0,,Offensive rebound by M. Williams,94,100
405,4,3:28.0,,M. Williams makes 2-pt layup at rim,94,102
406,4,3:06.0,A. Nicholson misses 2-pt hook shot from 7 ft,,94,102
407,4,3:04.0,,Defensive rebound by M. Williams,94,102
408,4,2:52.0,,Shooting foul by D. Marble (drawn by N. Batum),94,102
409,4,2:52.0,Orlando full timeout,,94,102
410,4,2:52.0,,N. Batum makes free throw 1 of 2,94,103
411,4,2:52.0,,N. Batum makes free throw 2 of 2,94,104
412,4,2:30.0,A. Nicholson makes 2-pt jump shot from 10 ft,,96,104
413,4,2:06.0,,M. Williams misses 2-pt hook shot from 7 ft,96,104
414,4,2:06.0,,Offensive rebound by N. Batum,96,104
415,4,2:06.0,,Shooting foul by M. Hezonja (drawn by N. Batum),96,104
416,4,2:06.0,,N. Batum misses free throw 1 of 2,96,104
417,4,2:06.0,,Offensive rebound by Team,96,104
418,4,2:06.0,,N. Batum makes free throw 2 of 2,96,105
419,4,1:55.0,D. Marble makes 3-pt jump shot from 24 ft (assist by A. Nicholson),,99,105
420,4,1:40.0,,M. Williams misses 3-pt jump shot from 24 ft,99,105
421,4,1:38.0,Defensive rebound by A. Nicholson,,99,105
422,4,1:29.0,,Offensive charge foul by A. Nicholson (drawn by K. Walker),99,105
423,4,1:29.0,Turnover by A. Nicholson (offensive foul),,99,105
424,4,1:16.0,,K. Walker misses 2-pt layup from 1 ft,99,105
425,4,1:16.0,,Offensive rebound by Team,99,105
426,4,1:06.0,,K. Walker misses 3-pt jump shot from 27 ft,99,105
427,4,1:05.0,Defensive rebound by M. Hezonja,,99,105
428,4,1:00.0,V. Oladipo misses 2-pt jump shot from 17 ft,,99,105
429,4,0:58.0,,Defensive rebound by C. Zeller,99,105
430,4,0:45.0,,N. Batum makes 2-pt layup from 1 ft,99,107
431,4,0:45.0,Orlando full timeout,,99,107
432,4,0:40.0,M. Hezonja misses 3-pt jump shot from 26 ft,,99,107
433,4,0:38.0,,Defensive rebound by M. Williams,99,107
434,4,0:15.0,,M. Williams misses 3-pt jump shot from 33 ft,99,107
435,4,0:13.0,,Offensive rebound by C. Zeller,99,107
