,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
386,4,4:17.0,A. Wiggins misses 2-pt jump shot from 7 ft,,76,86
387,4,4:16.0,,Defensive rebound by G. Henderson,76,86
388,4,4:07.0,,Shooting foul by Z. LaVine (drawn by D. Lillard),76,86
389,4,4:07.0,,D. Lillard makes free throw 1 of 2,76,87
390,4,4:07.0,Minnesota full timeout,,76,87
391,4,4:07.0,,C. McCollum enters the game for G. Henderson,76,87
392,4,4:07.0,,D. Lillard makes free throw 2 of 2,76,88
393,4,3:51.0,Z. LaVine makes 2-pt jump shot from 21 ft (assist by G. Dieng),,78,88
394,4,3:33.0,,D. Lillard misses 3-pt jump shot from 26 ft,78,88
395,4,3:32.0,Defensive rebound by Z. LaVine,,78,88
396,4,3:20.0,G. Dieng misses 3-pt jump shot from 23 ft,,78,88
397,4,3:19.0,,Defensive rebound by D. Lillard,78,88
398,4,3:07.0,,C. McCollum misses 2-pt jump shot from 16 ft,78,88
399,4,3:05.0,Defensive rebound by Z. LaVine,,78,88
400,4,2:56.0,Turnover by A. Wiggins (bad pass; steal by E. Davis),,78,88
401,4,2:51.0,,M. Leonard makes 2-pt hook shot from 3 ft (assist by D. Lillard),78,90
402,4,2:35.0,K. Towns misses 2-pt jump shot from 3 ft,,78,90
403,4,2:34.0,,Defensive rebound by M. Leonard,78,90
404,4,2:32.0,,Turnover by M. Leonard (lost ball; steal by R. Rubio),78,90
405,4,2:30.0,R. Rubio makes 2-pt jump shot from 16 ft,,80,90
406,4,2:30.0,,Portland full timeout,80,90
407,4,2:04.0,,E. Davis misses 2-pt layup from 2 ft,80,90
408,4,2:04.0,Defensive rebound by Team,,80,90
409,4,1:53.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,83,90
410,4,1:38.0,,Personal foul by G. Dieng (drawn by D. Lillard),83,90
411,4,1:38.0,,D. Lillard misses free throw 1 of 2,83,90
412,4,1:38.0,,Offensive rebound by Team,83,90
413,4,1:38.0,,D. Lillard makes free throw 2 of 2,83,91
414,4,1:32.0,Turnover by A. Wiggins (lost ball; steal by A. Aminu),,83,91
415,4,1:29.0,,Shooting foul by Z. LaVine (drawn by A. Aminu),83,91
416,4,1:29.0,,A. Aminu makes free throw 1 of 2,83,92
417,4,1:29.0,,A. Aminu misses free throw 2 of 2,83,92
418,4,1:28.0,Defensive rebound by K. Towns,,83,92
419,4,1:21.0,Z. LaVine makes 2-pt jump shot from 5 ft,,85,92
420,4,0:55.0,,M. Leonard misses 3-pt jump shot from 33 ft,85,92
421,4,0:53.0,Defensive rebound by K. Towns,,85,92
422,4,0:45.0,R. Rubio makes 2-pt jump shot from 19 ft (assist by Z. LaVine),,87,92
423,4,0:26.0,,D. Lillard misses 3-pt jump shot from 24 ft,87,92
424,4,0:25.0,Defensive rebound by A. Wiggins,,87,92
425,4,0:25.0,Minnesota full timeout,,87,92
426,4,0:25.0,T. Prince enters the game for G. Dieng,,87,92
427,4,0:25.0,,A. Crabbe enters the game for M. Leonard,87,92
428,4,0:24.0,Personal take foul by C. McCollum (drawn by K. Towns),,87,92
429,4,0:17.0,Z. LaVine misses 3-pt jump shot from 27 ft,,87,92
430,4,0:16.0,Offensive rebound by A. Wiggins,,87,92
431,4,0:13.0,R. Rubio makes 3-pt jump shot from 24 ft (assist by A. Wiggins),,90,92
432,4,0:11.0,,Personal take foul by Z. LaVine (drawn by C. McCollum),90,92
433,4,0:11.0,G. Dieng enters the game for Z. LaVine,,90,92
434,4,0:11.0,,C. McCollum makes free throw 1 of 2,90,93
435,4,0:11.0,,C. McCollum makes free throw 2 of 2,90,94
436,4,0:11.0,Minnesota full timeout,,90,94
437,4,0:11.0,N. Bjelica enters the game for G. Dieng,,90,94
438,4,0:06.0,A. Wiggins misses 3-pt jump shot from 24 ft,,90,94
439,4,0:05.0,,Defensive rebound by D. Lillard,90,94
440,4,0:05.0,,Personal foul by R. Rubio (drawn by D. Lillard),90,94
441,4,0:05.0,,D. Lillard makes free throw 1 of 2,90,95
442,4,0:05.0,,D. Lillard makes free throw 2 of 2,90,96
443,4,0:00.0,T. Prince makes 3-pt jump shot from 22 ft (assist by R. Rubio),,93,96
