,QUARTER,TIME_REMAINING,DALLAS_ACTION,DETROIT_ACTION,DALLAS_SCORE,DETROIT_SCORE
390,4,2:38.0,Shooting foul by M. Morris (drawn by W. Matthews),,92,85
391,4,2:38.0,Official timeout,,92,85
392,4,2:38.0,W. Matthews makes free throw 1 of 1,,93,85
393,4,2:15.0,,M. Morris misses 3-pt jump shot from 25 ft,93,85
394,4,2:15.0,Defensive rebound by J. Barea,,93,85
395,4,2:05.0,Personal foul by R. Jackson,,93,85
396,4,2:05.0,D. Harris makes free throw 1 of 2,,94,85
397,4,2:05.0,D. Harris makes free throw 2 of 2,,95,85
398,4,1:54.0,,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,95,85
399,4,1:53.0,Defensive rebound by Z. Pachulia,,95,85
400,4,1:27.0,J. Barea misses 3-pt jump shot from 25 ft,,95,85
401,4,1:26.0,,Defensive rebound by M. Morris,95,85
402,4,1:17.0,,Personal foul by J. Barea,95,85
403,4,1:17.0,,R. Jackson makes free throw 1 of 2,95,86
404,4,1:17.0,,R. Jackson makes free throw 2 of 2,95,87
405,4,1:10.0,Turnover by W. Matthews (lost ball; steal by R. Jackson),,95,87
406,4,1:07.0,,Turnover by R. Jackson (bad pass; steal by W. Matthews),95,87
407,4,0:47.0,Shooting foul by R. Jackson (drawn by Z. Pachulia),,95,87
408,4,0:47.0,Z. Pachulia misses free throw 1 of 2,,95,87
409,4,0:47.0,Offensive rebound by Team,,95,87
410,4,0:47.0,Z. Pachulia makes free throw 2 of 2,,96,87
411,4,0:41.0,,R. Jackson misses 3-pt jump shot from 27 ft,96,87
412,4,0:40.0,Defensive rebound by Z. Pachulia,,96,87
413,4,0:19.0,J. Barea misses 3-pt jump shot from 25 ft,,96,87
414,4,0:18.0,Offensive rebound by Z. Pachulia,,96,87
415,4,0:18.0,Personal foul by T. Harris,,96,87
416,4,0:18.0,Z. Pachulia makes free throw 1 of 2,,97,87
417,4,0:18.0,Z. Pachulia makes free throw 2 of 2,,98,87
418,4,0:04.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by R. Jackson),98,89
