,QUARTER,TIME_REMAINING,UTAH_ACTION,ATLANTA_ACTION,UTAH_SCORE,ATLANTA_SCORE
389,4,1:38.0,D. Favors misses 2-pt layup from 3 ft,,95,91
390,4,1:38.0,Offensive rebound by Team,,95,91
391,4,1:36.0,Turnover by R. Hood (bad pass; steal by P. Millsap),,95,91
392,4,1:32.0,,P. Millsap makes 2-pt layup at rim (assist by D. Schröder),95,93
393,4,1:32.0,Utah full timeout,,95,93
394,4,1:32.0,Utah full timeout,,95,93
395,4,1:06.0,R. Hood misses 3-pt jump shot from 24 ft,,95,93
396,4,1:03.0,,Defensive rebound by D. Schröder,95,93
397,4,0:59.0,,P. Millsap misses 3-pt jump shot from 24 ft,95,93
398,4,0:59.0,Defensive rebound by Team,,95,93
399,4,0:46.0,Utah full timeout,,95,93
400,4,0:38.0,D. Favors makes 2-pt jump shot from 18 ft (assist by R. Hood),,97,93
401,4,0:38.0,,Atlanta full timeout,97,93
402,4,0:33.0,,A. Horford makes 3-pt jump shot from 23 ft (assist by P. Millsap),97,96
403,4,0:13.0,D. Favors misses 2-pt jump shot from 19 ft,,97,96
404,4,0:11.0,,Defensive rebound by T. Sefolosha,97,96
405,4,0:04.0,,Atlanta full timeout,97,96
406,4,0:02.0,,P. Millsap misses 2-pt jump shot from 16 ft,97,96
407,4,0:01.0,Defensive rebound by D. Favors,,97,96
