,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
383,4,5:34.0,Personal foul by N. Vučević (drawn by J. Sullinger),,79,94
384,4,5:34.0,,Orlando full timeout,79,94
385,4,5:34.0,,Technical foul by N. Vučević,79,94
386,4,5:34.0,A. Bradley enters the game for J. Crowder,,79,94
387,4,5:34.0,I. Thomas enters the game for E. Turner,,79,94
388,4,5:34.0,T. Rozier makes technical free throw,,80,94
389,4,5:26.0,Turnover by A. Johnson (offensive foul),,80,94
390,4,5:26.0,Offensive foul by A. Johnson (drawn by T. Harris),,80,94
391,4,5:17.0,,Personal foul by I. Thomas (drawn by V. Oladipo),80,94
392,4,5:08.0,,N. Vučević misses 2-pt hook shot from 8 ft,80,94
393,4,5:07.0,,Offensive rebound by T. Harris,80,94
394,4,4:52.0,,Turnover by T. Harris (bad pass),80,94
395,4,4:43.0,I. Thomas makes 2-pt jump shot from 10 ft (assist by A. Johnson),,82,94
396,4,4:28.0,,Shooting foul by A. Johnson (drawn by V. Oladipo),82,94
397,4,4:28.0,,V. Oladipo makes free throw 1 of 2,82,95
398,4,4:28.0,,V. Oladipo makes free throw 2 of 2,82,96
399,4,4:19.0,I. Thomas makes 2-pt layup from 1 ft,,84,96
400,4,4:07.0,,Shooting foul by I. Thomas (drawn by E. Payton),84,96
401,4,4:07.0,,E. Payton makes free throw 1 of 2,84,97
402,4,4:07.0,,E. Payton misses free throw 2 of 2,84,97
403,4,4:06.0,Defensive rebound by A. Johnson,,84,97
404,4,3:55.0,Turnover by J. Sullinger (bad pass; steal by E. Payton),,84,97
405,4,3:37.0,,E. Payton misses 2-pt jump shot from 19 ft,84,97
406,4,3:35.0,Defensive rebound by J. Sullinger,,84,97
407,4,3:30.0,I. Thomas misses 3-pt jump shot from 25 ft,,84,97
408,4,3:29.0,,Defensive rebound by E. Payton,84,97
409,4,3:15.0,,Personal foul by A. Johnson (drawn by V. Oladipo),84,97
410,4,3:15.0,,V. Oladipo makes free throw 1 of 2,84,98
411,4,3:15.0,K. Olynyk enters the game for A. Johnson,,84,98
412,4,3:15.0,D. Lee enters the game for J. Sullinger,,84,98
413,4,3:15.0,,V. Oladipo makes free throw 2 of 2,84,99
414,4,3:04.0,D. Lee misses 2-pt hook shot from 6 ft,,84,99
415,4,3:04.0,,Defensive rebound by Team,84,99
416,4,3:04.0,Loose ball foul by K. Olynyk (drawn by T. Harris),,84,99
417,4,3:04.0,,T. Harris misses free throw 1 of 2,84,99
418,4,3:04.0,,Offensive rebound by Team,84,99
419,4,3:04.0,,T. Harris makes free throw 2 of 2,84,100
420,4,2:49.0,Shooting foul by V. Oladipo (drawn by I. Thomas),,84,100
421,4,2:49.0,Boston full timeout,,84,100
422,4,2:49.0,I. Thomas makes free throw 1 of 2,,85,100
423,4,2:49.0,I. Thomas makes free throw 2 of 2,,86,100
424,4,2:47.0,,Personal take foul by T. Rozier (drawn by E. Payton),86,100
425,4,2:47.0,,E. Payton makes free throw 1 of 2,86,101
426,4,2:47.0,,E. Payton misses free throw 2 of 2,86,101
427,4,2:46.0,Defensive rebound by D. Lee,,86,101
428,4,2:37.0,A. Bradley misses 3-pt jump shot from 24 ft (block by A. Gordon),,86,101
429,4,2:34.0,,Defensive rebound by V. Oladipo,86,101
430,4,2:22.0,R. Hunter enters the game for I. Thomas,,86,101
431,4,2:22.0,J. Young enters the game for A. Bradley,,86,101
432,4,2:20.0,,T. Harris makes 2-pt layup from 1 ft (assist by A. Gordon),86,103
433,4,2:07.0,Shooting foul by N. Vučević (drawn by J. Young),,86,103
434,4,2:07.0,,J. Smith enters the game for N. Vučević,86,103
435,4,2:07.0,J. Young makes free throw 1 of 2,,87,103
436,4,2:07.0,J. Young misses free throw 2 of 2,,87,103
437,4,2:06.0,,Defensive rebound by A. Gordon,87,103
438,4,1:48.0,,E. Payton misses 2-pt jump shot from 11 ft,87,103
439,4,1:47.0,Defensive rebound by K. Olynyk,,87,103
440,4,1:41.0,T. Rozier makes 2-pt jump shot from 17 ft,,89,103
441,4,1:29.0,,Personal foul by T. Rozier (drawn by V. Oladipo),89,103
442,4,1:29.0,,V. Oladipo makes free throw 1 of 2,89,104
443,4,1:29.0,,V. Oladipo makes free throw 2 of 2,89,105
444,4,1:20.0,R. Hunter misses 3-pt jump shot from 24 ft,,89,105
445,4,1:19.0,,Defensive rebound by A. Gordon,89,105
446,4,1:15.0,,Orlando full timeout,89,105
447,4,1:15.0,,S. Napier enters the game for T. Harris,89,105
448,4,1:15.0,,D. Marble enters the game for E. Payton,89,105
449,4,1:15.0,,M. Hezonja enters the game for V. Oladipo,89,105
450,4,1:01.0,,S. Napier makes 2-pt jump shot from 19 ft,89,107
451,4,0:48.0,J. Young misses 3-pt jump shot from 25 ft,,89,107
452,4,0:47.0,,Defensive rebound by S. Napier,89,107
453,4,0:28.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by S. Napier),89,110
454,4,0:09.0,T. Rozier misses 2-pt layup from 1 ft,,89,110
455,4,0:09.0,Offensive rebound by T. Rozier,,89,110
456,4,0:09.0,T. Rozier makes 2-pt layup from 1 ft,,91,110
