,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
389,4,2:41.0,D. Wade misses 2-pt jump shot from 18 ft,,82,82
390,4,2:40.0,,Defensive rebound by A. Brooks,82,82
391,4,2:34.0,,T. Snell misses 3-pt jump shot from 24 ft,82,82
392,4,2:33.0,Defensive rebound by J. Winslow,,82,82
393,4,2:14.0,J. Winslow makes 2-pt dunk at rim (assist by D. Wade),,84,82
394,4,2:14.0,,Chicago full timeout,84,82
395,4,1:53.0,,A. Brooks misses 3-pt jump shot from 25 ft,84,82
396,4,1:52.0,Defensive rebound by T. Johnson,,84,82
397,4,1:24.0,C. Bosh misses 2-pt jump shot from 21 ft,,84,82
398,4,1:22.0,,Defensive rebound by J. Butler,84,82
399,4,1:14.0,,P. Gasol makes 2-pt jump shot from 13 ft,84,84
400,4,1:02.0,C. Bosh makes 2-pt jump shot from 19 ft (assist by D. Wade),,86,84
401,4,1:02.0,,Chicago full timeout,86,84
402,4,1:02.0,,D. McDermott enters the game for T. Snell,86,84
403,4,0:42.0,,P. Gasol misses 2-pt jump shot from 11 ft,86,84
404,4,0:41.0,Defensive rebound by J. Winslow,,86,84
405,4,0:23.0,D. Wade makes 2-pt jump shot from 21 ft,,88,84
406,4,0:23.0,,Chicago full timeout,88,84
407,4,0:23.0,,N. Mirotić enters the game for T. Gibson,88,84
408,4,0:10.0,,Turnover by P. Gasol (lost ball; steal by C. Bosh),88,84
409,4,0:08.0,Personal foul by A. Brooks (drawn by D. Wade),,88,84
410,4,0:08.0,D. Wade makes free throw 1 of 2,,89,84
411,4,0:08.0,D. Wade misses free throw 2 of 2,,89,84
412,4,0:07.0,,Defensive rebound by N. Mirotić,89,84
413,4,0:07.0,,Chicago full timeout,89,84
414,4,0:00.0,,A. Brooks misses 3-pt jump shot from 24 ft,89,84
415,4,0:00.0,,Offensive rebound by Team,89,84
