,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
382,4,7:34.0,,J. Redick makes 2-pt jump shot from 13 ft (assist by C. Aldrich),92,85
383,4,7:22.0,Shooting foul by W. Johnson (drawn by B. McLemore),,92,85
384,4,7:22.0,B. McLemore makes free throw 1 of 2,,93,85
385,4,7:22.0,B. McLemore makes free throw 2 of 2,,94,85
386,4,7:03.0,,W. Johnson misses 3-pt jump shot from 24 ft,94,85
387,4,7:02.0,Defensive rebound by M. Belinelli,,94,85
388,4,6:44.0,O. Casspi misses 3-pt jump shot from 27 ft,,94,85
389,4,6:43.0,,Defensive rebound by Team,94,85
390,4,6:43.0,R. Gay enters the game for B. McLemore,,94,85
391,4,6:28.0,,C. Aldrich makes 2-pt dunk at rim (assist by C. Paul),94,87
392,4,6:08.0,M. Belinelli makes 2-pt jump shot from 12 ft (assist by D. Collison),,96,87
393,4,5:54.0,,C. Paul makes 3-pt jump shot from 24 ft,96,90
394,4,5:33.0,M. Belinelli misses 3-pt jump shot from 25 ft,,96,90
395,4,5:32.0,,Defensive rebound by W. Johnson,96,90
396,4,5:16.0,,Turnover by C. Paul (bad pass; steal by O. Casspi),96,90
397,4,5:13.0,Shooting foul by W. Johnson (drawn by R. Gay),,96,90
398,4,5:13.0,,LA Clippers full timeout,96,90
399,4,5:13.0,,P. Pierce enters the game for W. Johnson,96,90
400,4,5:13.0,R. Rondo enters the game for M. Belinelli,,96,90
401,4,5:13.0,R. Gay makes free throw 1 of 2,,97,90
402,4,5:13.0,R. Gay makes free throw 2 of 2,,98,90
403,4,4:56.0,,Personal foul by R. Gay (drawn by P. Pierce),98,90
404,4,4:41.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by P. Pierce),98,93
405,4,4:19.0,R. Rondo makes 2-pt layup from 1 ft (assist by D. Cousins),,100,93
406,4,4:04.0,,J. Crawford misses 2-pt layup at rim,100,93
407,4,4:04.0,,Offensive rebound by Team,100,93
408,4,4:04.0,Loose ball foul by R. Rondo (drawn by C. Aldrich),,100,93
409,4,3:52.0,,J. Crawford makes 2-pt jump shot from 13 ft,100,95
410,4,3:33.0,Sacramento full timeout,,100,95
411,4,3:27.0,D. Cousins misses 2-pt layup from 2 ft (block by C. Aldrich),,100,95
412,4,3:25.0,,Defensive rebound by C. Aldrich,100,95
413,4,3:17.0,,J. Redick misses 3-pt jump shot from 24 ft,100,95
414,4,3:17.0,Defensive rebound by D. Cousins,,100,95
415,4,3:01.0,D. Collison makes 2-pt jump shot from 23 ft (assist by D. Cousins),,102,95
416,4,3:01.0,,LA Clippers full timeout,102,95
417,4,2:40.0,,J. Redick misses 2-pt jump shot from 5 ft,102,95
418,4,2:38.0,,Offensive rebound by C. Aldrich,102,95
419,4,2:38.0,,C. Aldrich makes 2-pt layup from 1 ft,102,97
420,4,2:17.0,O. Casspi misses 3-pt jump shot from 25 ft,,102,97
421,4,2:16.0,Offensive rebound by R. Rondo,,102,97
422,4,2:12.0,R. Rondo misses 2-pt layup at rim,,102,97
423,4,2:11.0,Offensive rebound by D. Cousins,,102,97
424,4,2:10.0,D. Cousins misses 2-pt layup from 2 ft (block by C. Aldrich),,102,97
425,4,2:08.0,Offensive rebound by R. Gay,,102,97
426,4,2:05.0,R. Gay misses 2-pt jump shot from 4 ft,,102,97
427,4,2:05.0,Offensive rebound by D. Cousins,,102,97
428,4,2:05.0,D. Cousins misses 2-pt layup from 1 ft,,102,97
429,4,2:05.0,,Defensive rebound by Team,102,97
430,4,1:59.0,,J. Crawford misses 3-pt jump shot from 26 ft,102,97
431,4,1:55.0,Defensive rebound by D. Cousins,,102,97
432,4,1:46.0,Turnover by D. Cousins (bad pass; steal by P. Pierce),,102,97
433,4,1:26.0,,C. Aldrich makes 2-pt layup from 1 ft (assist by C. Paul),102,99
434,4,1:13.0,R. Rondo makes 2-pt jump shot from 15 ft,,104,99
435,4,1:13.0,,LA Clippers full timeout,104,99
436,4,1:07.0,,Personal foul by D. Cousins (drawn by C. Paul),104,99
437,4,1:01.0,,Shooting foul by D. Collison (drawn by C. Paul),104,99
438,4,1:01.0,,C. Paul makes free throw 1 of 2,104,100
439,4,1:01.0,,C. Paul makes free throw 2 of 2,104,101
440,4,0:41.0,Sacramento full timeout,,104,101
441,4,0:39.0,Turnover by R. Rondo (bad pass; steal by C. Aldrich),,104,101
442,4,0:22.0,,P. Pierce misses 3-pt jump shot from 25 ft,104,101
443,4,0:21.0,Defensive rebound by R. Gay,,104,101
444,4,0:17.0,Personal take foul by P. Pierce (drawn by D. Collison),,104,101
445,4,0:17.0,M. Belinelli enters the game for O. Casspi,,104,101
446,4,0:17.0,,L. Mbah a Moute enters the game for P. Pierce,104,101
447,4,0:17.0,,A. Rivers enters the game for C. Paul,104,101
448,4,0:16.0,Personal take foul by A. Rivers (drawn by R. Gay),,104,101
449,4,0:16.0,R. Gay makes free throw 1 of 2,,105,101
450,4,0:16.0,O. Casspi enters the game for M. Belinelli,,105,101
451,4,0:16.0,R. Gay misses free throw 2 of 2,,105,101
452,4,0:16.0,,Defensive rebound by C. Aldrich,105,101
453,4,0:16.0,,LA Clippers full timeout,105,101
454,4,0:16.0,,C. Paul enters the game for L. Mbah a Moute,105,101
455,4,0:16.0,,P. Pierce enters the game for A. Rivers,105,101
456,4,0:13.0,,C. Aldrich makes 2-pt layup from 1 ft (assist by P. Pierce),105,103
457,4,0:13.0,Sacramento full timeout,,105,103
458,4,0:13.0,M. Belinelli enters the game for O. Casspi,,105,103
459,4,0:13.0,,A. Rivers enters the game for P. Pierce,105,103
460,4,0:13.0,,L. Mbah a Moute enters the game for J. Crawford,105,103
461,4,0:12.0,Personal take foul by J. Redick (drawn by D. Collison),,105,103
462,4,0:12.0,D. Collison makes free throw 1 of 2,,106,103
463,4,0:12.0,,J. Crawford enters the game for L. Mbah a Moute,106,103
464,4,0:12.0,,P. Pierce enters the game for C. Aldrich,106,103
465,4,0:12.0,O. Casspi enters the game for M. Belinelli,,106,103
466,4,0:12.0,W. Cauley-Stein enters the game for D. Cousins,,106,103
467,4,0:12.0,D. Collison makes free throw 2 of 2,,107,103
468,4,0:11.0,,Turnover by P. Pierce (bad pass; steal by R. Rondo),107,103
469,4,0:11.0,Personal take foul by C. Paul (drawn by R. Rondo),,107,103
470,4,0:11.0,R. Rondo makes free throw 1 of 2,,108,103
471,4,0:11.0,R. Rondo makes free throw 2 of 2,,109,103
472,4,0:06.0,,C. Paul misses 3-pt jump shot from 33 ft,109,103
473,4,0:04.0,Defensive rebound by W. Cauley-Stein,,109,103
474,4,0:04.0,,Loose ball foul by J. Crawford (drawn by W. Cauley-Stein),109,103
475,4,0:04.0,W. Cauley-Stein misses free throw 1 of 2,,109,103
476,4,0:04.0,Offensive rebound by Team,,109,103
477,4,0:04.0,W. Cauley-Stein makes free throw 2 of 2,,110,103
