,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,CHICAGO_ACTION,SAN ANTONIO_SCORE,CHICAGO_SCORE
388,4,4:30.0,Defensive rebound by T. Duncan,,84,85
389,4,4:21.0,T. Parker makes 2-pt jump shot from 19 ft,,86,85
390,4,4:03.0,,Shooting foul by K. Leonard (drawn by P. Gasol),86,85
391,4,4:03.0,,P. Gasol misses free throw 1 of 2,86,85
392,4,4:03.0,,Offensive rebound by Team,86,85
393,4,4:03.0,,P. Gasol makes free throw 2 of 2,86,86
394,4,3:55.0,Shooting foul by J. Noah (drawn by K. Leonard),,86,86
395,4,3:55.0,K. Leonard misses free throw 1 of 2,,86,86
396,4,3:55.0,Offensive rebound by Team,,86,86
397,4,3:55.0,,N. Mirotić enters the game for J. Noah,86,86
398,4,3:55.0,K. Leonard makes free throw 2 of 2,,87,86
399,4,3:31.0,,Turnover by Team (shot clock),87,86
400,4,3:13.0,Turnover by T. Duncan (bad pass),,87,86
401,4,3:00.0,,Shooting foul by T. Duncan (drawn by D. Rose),87,86
402,4,3:00.0,,D. Rose makes free throw 1 of 2,87,87
403,4,3:00.0,M. Ginóbili enters the game for D. Green,,87,87
404,4,3:00.0,,D. Rose misses free throw 2 of 2,87,87
405,4,2:59.0,,Offensive rebound by Team,87,87
406,4,2:59.0,Loose ball foul by T. Duncan (drawn by D. Rose),,87,87
407,4,2:59.0,,Chicago full timeout,87,87
408,4,2:59.0,,E. Moore enters the game for D. McDermott,87,87
409,4,2:59.0,,P. Gasol makes free throw 1 of 2,87,88
410,4,2:59.0,,P. Gasol makes free throw 2 of 2,87,89
411,4,2:40.0,T. Parker misses 2-pt jump shot from 17 ft,,87,89
412,4,2:38.0,,Defensive rebound by P. Gasol,87,89
413,4,2:19.0,,Turnover by J. Butler (lost ball),87,89
414,4,2:00.0,T. Duncan makes 2-pt jump shot from 6 ft (assist by T. Parker),,89,89
415,4,1:41.0,,D. Rose misses 2-pt jump shot from 8 ft,89,89
416,4,1:39.0,Defensive rebound by L. Aldridge,,89,89
417,4,1:23.0,T. Duncan misses 2-pt jump shot from 9 ft,,89,89
418,4,1:22.0,,Defensive rebound by N. Mirotić,89,89
419,4,1:21.0,,Turnover by N. Mirotić (lost ball),89,89
420,4,1:06.0,L. Aldridge misses 2-pt layup from 2 ft (block by P. Gasol),,89,89
421,4,1:03.0,,Defensive rebound by J. Butler,89,89
422,4,0:51.0,,Personal foul by M. Ginóbili (drawn by P. Gasol),89,89
423,4,0:51.0,,P. Gasol misses free throw 1 of 2,89,89
424,4,0:51.0,,Offensive rebound by Team,89,89
425,4,0:51.0,,J. Noah enters the game for N. Mirotić,89,89
426,4,0:51.0,,P. Gasol makes free throw 2 of 2,89,90
427,4,0:34.0,M. Ginóbili misses 2-pt jump shot from 11 ft,,89,90
428,4,0:32.0,,Defensive rebound by D. Rose,89,90
429,4,0:11.0,,Shooting foul by L. Aldridge (drawn by J. Butler),89,90
430,4,0:11.0,,J. Butler makes free throw 1 of 2,89,91
431,4,0:11.0,,J. Butler makes free throw 2 of 2,89,92
432,4,0:11.0,San Antonio full timeout,,89,92
433,4,0:11.0,,T. Gibson enters the game for P. Gasol,89,92
434,4,0:05.0,K. Leonard misses 3-pt jump shot from 24 ft,,89,92
435,4,0:04.0,Offensive rebound by T. Duncan,,89,92
436,4,0:01.0,T. Parker misses 3-pt jump shot from 24 ft (block by D. Rose),,89,92
437,4,0:00.0,,Defensive rebound by E. Moore,89,92
