,QUARTER,TIME_REMAINING,DENVER_ACTION,MIAMI_ACTION,DENVER_SCORE,MIAMI_SCORE
390,4,4:08.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Richardson),105,110
391,4,3:46.0,E. Mudiay makes 2-pt jump shot from 13 ft,,107,110
392,4,3:23.0,,J. Johnson misses 2-pt jump shot from 6 ft,107,110
393,4,3:22.0,,Offensive rebound by H. Whiteside,107,110
394,4,3:21.0,,H. Whiteside makes 2-pt layup at rim,107,112
395,4,2:58.0,G. Harris misses 2-pt layup from 3 ft (block by D. Wade),,107,112
396,4,2:57.0,,Defensive rebound by H. Whiteside,107,112
397,4,2:41.0,,Turnover by J. Richardson (bad pass; steal by D. Augustin),107,112
398,4,2:35.0,,Loose ball foul by J. Winslow,107,112
399,4,2:18.0,E. Mudiay misses 2-pt hook shot from 4 ft,,107,112
400,4,2:17.0,,Defensive rebound by J. Winslow,107,112
401,4,2:03.0,,D. Wade makes 2-pt jump shot from 19 ft,107,114
402,4,2:03.0,Denver full timeout,,107,114
403,4,1:55.0,G. Harris makes 3-pt jump shot from 24 ft (assist by E. Mudiay),,110,114
404,4,1:44.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),110,116
405,4,1:42.0,,Violation by Team (jump ball),110,116
406,4,1:24.0,E. Mudiay misses 2-pt jump shot from 16 ft,,110,116
407,4,1:23.0,,Defensive rebound by H. Whiteside,110,116
408,4,1:01.0,,J. Johnson makes 2-pt jump shot from 15 ft,110,118
409,4,1:01.0,Denver full timeout,,110,118
410,4,0:52.0,N. Jokić makes 3-pt jump shot from 24 ft (assist by E. Mudiay),,113,118
411,4,0:41.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),113,120
412,4,0:30.0,D. Augustin misses 3-pt jump shot from 23 ft,,113,120
413,4,0:29.0,Offensive rebound by D. Augustin,,113,120
414,4,0:24.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by N. Jokić),,116,120
415,4,0:23.0,,Personal foul by E. Mudiay,116,120
416,4,0:23.0,,D. Wade makes free throw 1 of 2,116,121
417,4,0:23.0,,L. Deng enters the game for H. Whiteside,116,121
418,4,0:23.0,,D. Wade makes free throw 2 of 2,116,122
419,4,0:16.0,E. Mudiay makes 3-pt jump shot from 25 ft,,119,122
420,4,0:15.0,,Personal foul by D. Augustin,119,122
421,4,0:15.0,,D. Wade misses free throw 1 of 2,119,122
422,4,0:15.0,,Offensive rebound by Team,119,122
423,4,0:15.0,,D. Wade makes free throw 2 of 2,119,123
424,4,0:08.0,E. Mudiay misses 2-pt layup from 2 ft,,119,123
425,4,0:07.0,,Defensive rebound by D. Wade,119,123
426,4,0:07.0,,Personal foul by E. Mudiay,119,123
427,4,0:07.0,,D. Wade makes free throw 1 of 2,119,124
428,4,0:07.0,,D. Wade misses free throw 2 of 2,119,124
429,4,0:06.0,,Offensive rebound by L. Deng,119,124
