,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
376,4,1:41.0,J. Parker makes 2-pt layup from 1 ft (assist by K. Middleton),,102,98
377,4,1:41.0,Violation by Team (delay of game),,102,98
378,4,1:24.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,102,98
379,4,1:22.0,Defensive rebound by G. Antetokounmpo,,102,98
380,4,1:01.0,K. Middleton makes 3-pt jump shot from 25 ft,,105,98
381,4,0:56.0,,Turnover by B. Bogdanović (bad pass; steal by G. Antetokounmpo),105,98
382,4,0:52.0,G. Monroe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,107,98
383,4,0:52.0,,Brooklyn full timeout,107,98
384,4,0:44.0,,T. Young misses 3-pt jump shot from 22 ft,107,98
385,4,0:43.0,Defensive rebound by J. Parker,,107,98
386,4,0:38.0,Personal foul by S. Kilpatrick,,107,98
387,4,0:38.0,K. Middleton makes free throw 1 of 2,,108,98
388,4,0:38.0,,C. McCullough enters the game for T. Young,108,98
389,4,0:38.0,,M. Brown enters the game for B. Bogdanović,108,98
390,4,0:38.0,,T. Robinson enters the game for B. Lopez,108,98
391,4,0:38.0,T. Ennis enters the game for J. Bayless,,108,98
392,4,0:38.0,D. Inglis enters the game for J. Parker,,108,98
393,4,0:38.0,J. O'Bryant enters the game for G. Antetokounmpo,,108,98
394,4,0:38.0,K. Middleton makes free throw 2 of 2,,109,98
395,4,0:25.0,,S. Kilpatrick makes 2-pt layup from 1 ft (assist by M. Brown),109,100
396,4,0:01.0,Turnover by Team (shot clock),,109,100
