,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MILWAUKEE_ACTION,WASHINGTON_SCORE,MILWAUKEE_SCORE
383,4,8:17.0,Shooting foul by R. Vaughn (drawn by G. Temple),,75,77
384,4,8:17.0,G. Temple misses free throw 1 of 2,,75,77
385,4,8:17.0,Offensive rebound by Team,,75,77
386,4,8:17.0,G. Temple makes free throw 2 of 2,,76,77
387,4,7:54.0,,R. Vaughn misses 3-pt jump shot from 23 ft,76,77
388,4,7:53.0,Defensive rebound by J. Wall,,76,77
389,4,7:48.0,B. Beal misses 3-pt jump shot from 24 ft,,76,77
390,4,7:47.0,,Defensive rebound by K. Middleton,76,77
391,4,7:43.0,,Shooting foul by N. Hilário (drawn by K. Middleton),76,77
392,4,7:43.0,,K. Middleton makes free throw 1 of 2,76,78
393,4,7:43.0,,J. Parker enters the game for G. Antetokounmpo,76,78
394,4,7:43.0,J. Dudley enters the game for O. Porter,,76,78
395,4,7:43.0,R. Sessions enters the game for G. Temple,,76,78
396,4,7:43.0,,K. Middleton makes free throw 2 of 2,76,79
397,4,7:32.0,J. Wall makes 3-pt jump shot from 27 ft (assist by B. Beal),,79,79
398,4,7:11.0,,J. Bayless misses 3-pt jump shot from 25 ft,79,79
399,4,7:10.0,Defensive rebound by J. Dudley,,79,79
400,4,6:58.0,N. Hilário misses 2-pt jump shot from 8 ft,,79,79
401,4,6:57.0,,Defensive rebound by G. Monroe,79,79
402,4,6:43.0,,J. Bayless makes 2-pt layup at rim (assist by J. Parker),79,81
403,4,6:27.0,Turnover by J. Wall (bad pass; steal by K. Middleton),,79,81
404,4,6:21.0,,Turnover by K. Middleton (lost ball; steal by R. Sessions),79,81
405,4,6:15.0,N. Hilário makes 2-pt dunk at rim (assist by R. Sessions),,81,81
406,4,5:56.0,,Personal foul by J. Dudley (drawn by J. Parker),81,81
407,4,5:56.0,Official timeout,,81,81
408,4,5:56.0,,O. Mayo enters the game for J. Bayless,81,81
409,4,5:56.0,,G. Antetokounmpo enters the game for R. Vaughn,81,81
410,4,5:43.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),81,84
411,4,5:24.0,N. Hilário makes 2-pt layup from 1 ft (assist by B. Beal),,83,84
412,4,5:11.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Middleton),83,86
413,4,5:03.0,J. Dudley misses 2-pt layup from 2 ft,,83,86
414,4,5:01.0,,Defensive rebound by G. Monroe,83,86
415,4,4:41.0,,O. Mayo misses 2-pt jump shot from 8 ft,83,86
416,4,4:40.0,Defensive rebound by Team,,83,86
417,4,4:31.0,J. Wall misses 3-pt jump shot from 28 ft,,83,86
418,4,4:29.0,,Defensive rebound by O. Mayo,83,86
419,4,4:16.0,,G. Antetokounmpo makes 2-pt jump shot from 5 ft (assist by K. Middleton),83,88
420,4,4:16.0,,Shooting foul by J. Dudley (drawn by G. Antetokounmpo),83,88
421,4,4:16.0,O. Porter enters the game for R. Sessions,,83,88
422,4,4:16.0,,G. Antetokounmpo makes free throw 1 of 1,83,89
423,4,3:59.0,B. Beal makes 2-pt layup from 1 ft (assist by N. Hilário),,85,89
424,4,3:45.0,,Personal foul by N. Hilário (drawn by G. Monroe),85,89
425,4,3:45.0,,G. Monroe misses free throw 1 of 2,85,89
426,4,3:45.0,,Offensive rebound by Team,85,89
427,4,3:45.0,M. Gortat enters the game for N. Hilário,,85,89
428,4,3:45.0,,G. Monroe misses free throw 2 of 2,85,89
429,4,3:44.0,Defensive rebound by M. Gortat,,85,89
430,4,3:27.0,B. Beal misses 2-pt jump shot from 9 ft,,85,89
431,4,3:26.0,,Defensive rebound by K. Middleton,85,89
432,4,3:09.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,85,89
433,4,3:08.0,Defensive rebound by J. Dudley,,85,89
434,4,3:02.0,B. Beal makes 2-pt layup at rim,,87,89
435,4,2:45.0,,O. Mayo makes 2-pt jump shot from 6 ft,87,91
436,4,2:39.0,Turnover by J. Wall (lost ball; steal by O. Mayo),,87,91
437,4,2:32.0,,J. Parker makes 2-pt jump shot from 10 ft (assist by K. Middleton),87,93
438,4,2:29.0,Washington full timeout,,87,93
439,4,2:29.0,,Milwaukee full timeout,87,93
440,4,2:06.0,B. Beal misses 2-pt jump shot from 19 ft,,87,93
441,4,2:04.0,,Defensive rebound by K. Middleton,87,93
442,4,1:42.0,,G. Monroe misses 2-pt jump shot from 5 ft,87,93
443,4,1:40.0,,Offensive rebound by J. Parker,87,93
444,4,1:40.0,,J. Parker misses 2-pt dunk at rim,87,93
445,4,1:38.0,Defensive rebound by O. Porter,,87,93
446,4,1:36.0,Shooting foul by K. Middleton (drawn by J. Wall),,87,93
447,4,1:36.0,,Technical foul by G. Monroe,87,93
448,4,1:36.0,B. Beal makes technical free throw,,88,93
449,4,1:36.0,J. Wall makes free throw 1 of 2,,89,93
450,4,1:36.0,J. Wall makes free throw 2 of 2,,90,93
451,4,1:29.0,,Turnover by O. Mayo (lost ball; steal by J. Wall),90,93
452,4,1:15.0,J. Wall misses 3-pt jump shot from 24 ft,,90,93
453,4,1:13.0,,Defensive rebound by G. Antetokounmpo,90,93
454,4,0:55.0,,K. Middleton makes 2-pt jump shot from 7 ft,90,95
455,4,0:44.0,O. Porter misses 2-pt layup at rim,,90,95
456,4,0:43.0,Offensive rebound by M. Gortat,,90,95
457,4,0:43.0,M. Gortat misses 2-pt layup from 1 ft,,90,95
458,4,0:41.0,Offensive rebound by Team,,90,95
459,4,0:34.0,J. Wall misses 3-pt jump shot from 26 ft,,90,95
460,4,0:33.0,,Defensive rebound by G. Monroe,90,95
461,4,0:15.0,,G. Monroe makes 2-pt layup from 1 ft (assist by K. Middleton),90,97
462,4,0:15.0,Washington full timeout,,90,97
463,4,0:10.0,B. Beal makes 2-pt layup at rim,,92,97
464,4,0:09.0,,Personal take foul by J. Dudley (drawn by K. Middleton),92,97
465,4,0:09.0,,K. Middleton makes free throw 1 of 2,92,98
466,4,0:09.0,,K. Middleton makes free throw 2 of 2,92,99
467,4,0:09.0,Washington full timeout,,92,99
468,4,0:04.0,B. Beal misses 3-pt jump shot from 30 ft,,92,99
469,4,0:03.0,,Defensive rebound by G. Antetokounmpo,92,99
