,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
379,4,8:14.0,,J. Parker enters the game for J. O'Bryant,83,79
380,4,8:14.0,P. Millsap enters the game for A. Horford,,83,79
381,4,7:50.0,,Turnover by Team (shot clock),83,79
382,4,7:37.0,M. Scott misses 2-pt dunk at rim,,83,79
383,4,7:35.0,,Defensive rebound by G. Antetokounmpo,83,79
384,4,7:19.0,,Personal foul by K. Bazemore (drawn by J. Parker),83,79
385,4,7:19.0,,M. Carter-Williams enters the game for R. Vaughn,83,79
386,4,7:14.0,,Shooting foul by P. Millsap (drawn by G. Monroe),83,79
387,4,7:14.0,,G. Monroe makes free throw 1 of 2,83,80
388,4,7:14.0,A. Horford enters the game for M. Scott,,83,80
389,4,7:14.0,T. Sefolosha enters the game for K. Bazemore,,83,80
390,4,7:14.0,,G. Monroe makes free throw 2 of 2,83,81
391,4,7:06.0,K. Bazemore enters the game for K. Korver,,83,81
392,4,7:06.0,J. Teague enters the game for D. Schröder,,83,81
393,4,6:56.0,K. Bazemore misses 2-pt layup at rim,,83,81
394,4,6:54.0,,Defensive rebound by G. Antetokounmpo,83,81
395,4,6:48.0,,J. Parker misses 2-pt hook shot from 4 ft,83,81
396,4,6:45.0,,Offensive rebound by G. Monroe,83,81
397,4,6:43.0,,G. Monroe misses 2-pt layup from 1 ft,83,81
398,4,6:42.0,,Offensive rebound by G. Monroe,83,81
399,4,6:42.0,,G. Monroe misses 2-pt layup from 1 ft,83,81
400,4,6:41.0,Defensive rebound by T. Sefolosha,,83,81
401,4,6:33.0,P. Millsap makes 2-pt jump shot from 3 ft (assist by J. Teague),,85,81
402,4,6:16.0,,K. Middleton makes 2-pt layup from 3 ft,85,83
403,4,6:05.0,A. Horford misses 3-pt jump shot from 26 ft,,85,83
404,4,6:04.0,,Defensive rebound by G. Antetokounmpo,85,83
405,4,5:54.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Carter-Williams),85,85
406,4,5:54.0,Atlanta full timeout,,85,85
407,4,5:54.0,K. Korver enters the game for T. Sefolosha,,85,85
408,4,5:33.0,P. Millsap makes 2-pt jump shot from 3 ft,,87,85
409,4,5:19.0,,Shooting foul by K. Bazemore (drawn by K. Middleton),87,85
410,4,5:19.0,,K. Middleton makes free throw 1 of 2,87,86
411,4,5:19.0,T. Sefolosha enters the game for K. Bazemore,,87,86
412,4,5:19.0,,K. Middleton makes free throw 2 of 2,87,87
413,4,5:10.0,J. Teague makes 2-pt layup at rim,,89,87
414,4,4:57.0,,K. Middleton misses 2-pt jump shot from 20 ft,89,87
415,4,4:55.0,Defensive rebound by A. Horford,,89,87
416,4,4:45.0,A. Horford makes 2-pt layup from 1 ft (assist by P. Millsap),,91,87
417,4,4:29.0,,J. Parker misses 2-pt layup from 1 ft,91,87
418,4,4:27.0,,Offensive rebound by G. Monroe,91,87
419,4,4:27.0,,G. Monroe misses 2-pt layup at rim,91,87
420,4,4:27.0,,Offensive rebound by G. Monroe,91,87
421,4,4:27.0,,Shooting foul by P. Millsap (drawn by G. Monroe),91,87
422,4,4:27.0,,G. Monroe misses free throw 1 of 2,91,87
423,4,4:27.0,,Offensive rebound by Team,91,87
424,4,4:27.0,M. Scott enters the game for P. Millsap,,91,87
425,4,4:27.0,,G. Monroe makes free throw 2 of 2,91,88
426,4,4:21.0,Personal block foul by M. Carter-Williams (drawn by J. Teague),,91,88
427,4,4:21.0,,J. Henson enters the game for G. Monroe,91,88
428,4,4:14.0,J. Teague misses 2-pt jump shot from 16 ft,,91,88
429,4,4:13.0,Offensive rebound by A. Horford,,91,88
430,4,4:05.0,J. Teague misses 2-pt layup at rim,,91,88
431,4,4:03.0,,Defensive rebound by J. Parker,91,88
432,4,3:58.0,,J. Parker misses 2-pt layup from 1 ft,91,88
433,4,3:56.0,Defensive rebound by A. Horford,,91,88
434,4,3:42.0,A. Horford misses 2-pt jump shot from 14 ft,,91,88
435,4,3:41.0,,Defensive rebound by K. Middleton,91,88
436,4,3:35.0,,Personal take foul by T. Sefolosha (drawn by J. Henson),91,88
437,4,3:35.0,,J. Henson makes free throw 1 of 2,91,89
438,4,3:35.0,P. Millsap enters the game for M. Scott,,91,89
439,4,3:35.0,,J. Henson misses free throw 2 of 2,91,89
440,4,3:34.0,Defensive rebound by K. Korver,,91,89
441,4,3:13.0,Turnover by J. Teague (bad pass; steal by K. Middleton),,91,89
442,4,3:10.0,,K. Middleton makes 2-pt dunk at rim,91,91
443,4,2:53.0,Personal foul by G. Antetokounmpo (drawn by P. Millsap),,91,91
444,4,2:53.0,,Milwaukee full timeout,91,91
445,4,2:47.0,P. Millsap makes 2-pt layup from 1 ft (assist by T. Sefolosha),,93,91
446,4,2:23.0,,K. Middleton makes 2-pt jump shot from 19 ft,93,93
447,4,1:57.0,P. Millsap misses 2-pt layup from 1 ft,,93,93
448,4,1:56.0,,Defensive rebound by J. Henson,93,93
449,4,1:41.0,,K. Middleton misses 2-pt jump shot from 20 ft,93,93
450,4,1:40.0,Defensive rebound by T. Sefolosha,,93,93
451,4,1:18.0,J. Teague misses 3-pt jump shot from 28 ft,,93,93
452,4,1:17.0,,Defensive rebound by G. Antetokounmpo,93,93
453,4,1:17.0,Loose ball foul by P. Millsap (drawn by G. Antetokounmpo),,93,93
454,4,1:17.0,K. Bazemore enters the game for P. Millsap,,93,93
455,4,1:17.0,,G. Antetokounmpo makes free throw 1 of 2,93,94
456,4,1:17.0,,G. Antetokounmpo makes free throw 2 of 2,93,95
457,4,1:06.0,A. Horford makes 2-pt jump shot from 16 ft (assist by J. Teague),,95,95
458,4,0:44.0,,Turnover by M. Carter-Williams (bad pass; steal by K. Korver),95,95
459,4,0:44.0,Atlanta full timeout,,95,95
460,4,0:35.0,K. Korver misses 3-pt jump shot from 27 ft,,95,95
461,4,0:35.0,,Defensive rebound by Team,95,95
462,4,0:35.0,,Milwaukee full timeout,95,95
463,4,0:35.0,,G. Monroe enters the game for J. Henson,95,95
464,4,0:12.0,,Milwaukee full timeout,95,95
465,4,0:11.0,,Turnover by G. Antetokounmpo (bad pass),95,95
466,4,0:11.0,Atlanta full timeout,,95,95
467,4,0:11.0,,J. Henson enters the game for G. Monroe,95,95
468,4,0:07.0,Personal take foul by J. Henson (drawn by J. Teague),,95,95
469,4,0:07.0,Atlanta full timeout,,95,95
470,4,0:07.0,T. Hardaway enters the game for T. Sefolosha,,95,95
471,4,0:00.0,J. Teague misses 2-pt jump shot from 5 ft (block by M. Carter-Williams),,95,95
472,4,0:00.0,Offensive rebound by Team,,95,95
473,1OT,4:35.0,K. Bazemore misses 3-pt jump shot from 25 ft,,95,95
474,1OT,4:34.0,,Defensive rebound by Team,95,95
475,1OT,4:19.0,,Shooting foul by K. Bazemore (drawn by J. Henson),95,95
476,1OT,4:19.0,M. Scott enters the game for K. Bazemore,,95,95
477,1OT,4:19.0,,J. Henson makes free throw 1 of 2,95,96
478,1OT,4:19.0,,J. Henson makes free throw 2 of 2,95,97
479,1OT,3:58.0,A. Horford makes 2-pt jump shot from 14 ft (assist by J. Teague),,97,97
480,1OT,3:40.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft,97,97
481,1OT,3:38.0,Defensive rebound by A. Horford,,97,97
482,1OT,3:20.0,J. Teague makes 2-pt layup at rim,,99,97
483,1OT,3:04.0,,M. Carter-Williams makes 3-pt jump shot from 26 ft,99,100
484,1OT,2:46.0,T. Sefolosha misses 3-pt jump shot from 26 ft,,99,100
485,1OT,2:45.0,,Defensive rebound by J. Parker,99,100
486,1OT,2:35.0,,Shooting foul by J. Teague (drawn by G. Antetokounmpo),99,100
487,1OT,2:35.0,,G. Antetokounmpo misses free throw 1 of 2,99,100
488,1OT,2:35.0,,Offensive rebound by Team,99,100
489,1OT,2:35.0,,G. Antetokounmpo makes free throw 2 of 2,99,101
490,1OT,2:17.0,M. Scott misses 3-pt jump shot from 23 ft (block by G. Antetokounmpo),,99,101
491,1OT,2:15.0,,Defensive rebound by M. Carter-Williams,99,101
492,1OT,2:13.0,Violation by K. Korver (kicked ball),,99,101
493,1OT,2:03.0,,Turnover by K. Middleton (traveling),99,101
494,1OT,1:53.0,A. Horford misses 3-pt jump shot from 26 ft,,99,101
495,1OT,1:52.0,,Defensive rebound by J. Parker,99,101
496,1OT,1:35.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Henson),99,103
497,1OT,1:35.0,Atlanta full timeout,,99,103
498,1OT,1:35.0,D. Schröder enters the game for T. Sefolosha,,99,103
499,1OT,1:28.0,Turnover by D. Schröder (bad pass; steal by M. Carter-Williams),,99,103
500,1OT,1:07.0,,M. Carter-Williams misses 2-pt jump shot from 15 ft (block by K. Korver),99,103
501,1OT,1:06.0,,Offensive rebound by G. Antetokounmpo,99,103
502,1OT,1:06.0,,G. Antetokounmpo makes 3-pt jump shot from 23 ft,99,106
503,1OT,0:57.0,K. Korver misses 2-pt jump shot from 19 ft (block by J. Henson),,99,106
504,1OT,0:57.0,Offensive rebound by Team,,99,106
505,1OT,0:48.0,D. Schröder misses 3-pt jump shot from 24 ft,,99,106
506,1OT,0:46.0,,Defensive rebound by J. Parker,99,106
507,1OT,0:28.0,,K. Middleton misses 2-pt jump shot from 14 ft,99,106
508,1OT,0:28.0,Defensive rebound by Team,,99,106
509,1OT,0:28.0,Atlanta full timeout,,99,106
510,1OT,0:24.0,K. Korver makes 2-pt jump shot from 13 ft,,101,106
511,1OT,0:23.0,,Personal take foul by K. Korver (drawn by K. Middleton),101,106
512,1OT,0:23.0,,Milwaukee full timeout,101,106
513,1OT,0:23.0,,G. Monroe enters the game for J. Henson,101,106
514,1OT,0:23.0,,Turnover by M. Carter-Williams (bad pass),101,106
515,1OT,0:23.0,,J. Henson enters the game for G. Monroe,101,106
516,1OT,0:18.0,M. Scott misses 3-pt jump shot from 23 ft,,101,106
517,1OT,0:17.0,,Defensive rebound by G. Antetokounmpo,101,106
518,1OT,0:13.0,,Personal take foul by K. Korver (drawn by K. Middleton),101,106
519,1OT,0:13.0,,K. Middleton makes free throw 1 of 2,101,107
520,1OT,0:13.0,,K. Middleton makes free throw 2 of 2,101,108
521,1OT,0:06.0,A. Horford misses 2-pt jump shot from 21 ft,,101,108
522,1OT,0:05.0,Offensive rebound by D. Schröder,,101,108
523,1OT,0:00.0,M. Scott misses 3-pt jump shot from 25 ft,,101,108
524,1OT,0:00.0,Offensive rebound by Team,,101,108
