,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
392,4,5:42.0,,S. Weems misses 2-pt jump shot from 20 ft,68,95
393,4,5:41.0,Defensive rebound by W. Barton,,68,95
394,4,5:33.0,J. Nelson misses 3-pt jump shot from 24 ft,,68,95
395,4,5:32.0,,Defensive rebound by A. Goodwin,68,95
396,4,5:25.0,,D. Booker misses 3-pt jump shot from 24 ft,68,95
397,4,5:25.0,,Offensive rebound by Team,68,95
398,4,5:25.0,,Personal foul by J. Nelson (drawn by M. Teletović),68,95
399,4,5:25.0,Official timeout,,68,95
400,4,5:25.0,,C. Jefferson enters the game for A. Len,68,95
401,4,5:16.0,,D. Booker misses 2-pt jump shot from 3 ft (block by R. Foye),68,95
402,4,5:16.0,,Offensive rebound by Team,68,95
403,4,5:16.0,Violation by W. Barton (kicked ball),,68,95
404,4,5:05.0,,Turnover by M. Teletović (traveling),68,95
405,4,4:54.0,R. Foye misses 2-pt layup from 2 ft,,68,95
406,4,4:53.0,,Defensive rebound by M. Teletović,68,95
407,4,4:45.0,,C. Jefferson misses 2-pt layup from 2 ft (block by D. Arthur),68,95
408,4,4:45.0,,Offensive rebound by Team,68,95
409,4,4:45.0,E. Mudiay enters the game for J. Nelson,,68,95
410,4,4:43.0,,D. Booker misses 2-pt layup from 1 ft,68,95
411,4,4:42.0,Defensive rebound by W. Barton,,68,95
412,4,4:34.0,W. Barton misses 2-pt jump shot from 17 ft,,68,95
413,4,4:33.0,,Defensive rebound by S. Weems,68,95
414,4,4:29.0,,C. Jefferson makes 2-pt dunk at rim (assist by S. Weems),68,97
415,4,4:15.0,R. Foye misses 2-pt jump shot from 19 ft,,68,97
416,4,4:14.0,,Defensive rebound by M. Teletović,68,97
417,4,4:04.0,,Shooting foul by D. Arthur (drawn by C. Jefferson),68,97
418,4,4:04.0,,C. Jefferson misses free throw 1 of 2,68,97
419,4,4:04.0,,Offensive rebound by Team,68,97
420,4,4:04.0,G. Harris enters the game for R. Foye,,68,97
421,4,4:04.0,,C. Jefferson misses free throw 2 of 2,68,97
422,4,4:03.0,Defensive rebound by D. Arthur,,68,97
423,4,3:53.0,D. Arthur makes 2-pt layup from 1 ft (assist by W. Barton),,70,97
424,4,3:31.0,,Turnover by S. Weems (traveling),70,97
425,4,3:11.0,Turnover by G. Harris (step out of bounds),,70,97
426,4,2:59.0,,M. Teletović misses 3-pt jump shot from 24 ft,70,97
427,4,2:58.0,,Offensive rebound by C. Jefferson,70,97
428,4,2:54.0,,C. Jefferson misses 2-pt jump shot from 6 ft,70,97
429,4,2:54.0,Defensive rebound by W. Barton,,70,97
430,4,2:48.0,K. Papanikolaou makes 2-pt layup from 1 ft (assist by W. Barton),,72,97
431,4,2:36.0,,Shooting foul by D. Arthur (drawn by S. Weems),72,97
432,4,2:36.0,Denver full timeout,,72,97
433,4,2:36.0,,S. Weems misses free throw 1 of 2,72,97
434,4,2:36.0,,Offensive rebound by Team,72,97
435,4,2:36.0,,S. Weems misses free throw 2 of 2,72,97
436,4,2:35.0,Defensive rebound by W. Barton,,72,97
437,4,2:17.0,E. Mudiay misses 2-pt jump shot from 9 ft,,72,97
438,4,2:17.0,,Defensive rebound by C. Jefferson,72,97
439,4,2:03.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by S. Weems),72,100
440,4,1:50.0,Personal block foul by C. Jefferson (drawn by W. Barton),,72,100
441,4,1:50.0,M. Miller enters the game for W. Barton,,72,100
442,4,1:50.0,N. Jokić enters the game for D. Arthur,,72,100
443,4,1:45.0,M. Miller makes 3-pt jump shot from 24 ft,,75,100
444,4,1:34.0,,M. Teletović misses 3-pt jump shot from 24 ft,75,100
445,4,1:34.0,Defensive rebound by K. Papanikolaou,,75,100
446,4,1:29.0,E. Mudiay makes 2-pt layup from 1 ft (assist by K. Papanikolaou),,77,100
447,4,1:09.0,,M. Teletović misses 2-pt layup from 2 ft,77,100
448,4,1:09.0,Defensive rebound by M. Miller,,77,100
449,4,1:04.0,N. Jokić makes 2-pt layup from 1 ft (assist by M. Miller),,79,100
450,4,0:49.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by S. Weems),79,103
451,4,0:45.0,E. Mudiay makes 2-pt layup at rim,,81,103
452,4,0:22.0,,A. Goodwin misses 2-pt layup from 2 ft,81,103
453,4,0:22.0,,Offensive rebound by A. Goodwin,81,103
454,4,0:22.0,,A. Goodwin makes 2-pt layup from 2 ft,81,105
